"X","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
2284,"noroBE",1,4,"glarma",291,1.96297966381812,3.21355155204967,1,3,0,6,4,2.54050204028914,0.83368757004645,0.912514385664227,NA
2285,"noroBE",1,1,"glarma",292,1.12241202223049,1.28098950271859,0,2,0,4,1,1.09528552510851,0.352682507889931,0.687126609016266,NA
2286,"noroBE",1,2,"glarma",292,1.38052975362074,1.83657886011422,0,2,0,5,1,1.14529840656851,0.300882340043882,0.619011311893923,NA
2287,"noroBE",1,3,"glarma",292,1.79399938667073,2.8394142986684,1,3,0,6,4,2.66816268094752,0.861144667770126,0.930524248472878,NA
2288,"noroBE",1,4,"glarma",292,2.11187590141991,3.66291530247714,1,3,0,7,6,3.64895979786738,0.942803786764375,0.968821965637059,NA
2289,"noroBE",1,1,"glarma",293,1.30043529443567,1.55277813186716,0,2,0,4,1,1.12082185039106,0.307277318292054,0.633289069899008,NA
2290,"noroBE",1,2,"glarma",293,1.69817159466094,2.43784589746862,1,2,0,5,4,2.72929031471289,0.879079062294606,0.944344653560884,NA
2291,"noroBE",1,3,"glarma",293,2.06093592205115,3.48366700316654,1,3,0,7,6,3.71574817038848,0.947902260928811,0.972239486838882,NA
2292,"noroBE",1,4,"glarma",293,2.34907201376573,4.14218516652081,1,3,0,7,3,1.87310604379054,0.616826929376564,0.770472619034434,NA
2293,"noroBE",1,1,"glarma",294,1.57715482382416,2.03216400987659,0,2,0,5,4,2.83790353894144,0.901521331571581,0.960069613154121,NA
2294,"noroBE",1,2,"glarma",294,1.91950317845173,2.84791477306612,1,3,0,6,6,3.93511348741092,0.963205131813925,0.982748613076452,NA
2295,"noroBE",1,3,"glarma",294,2.34717083746657,4.15516697002627,1,3,0,7,3,1.87260983168255,0.617624920475784,0.771346869904151,NA
2296,"noroBE",1,4,"glarma",294,2.72692731729931,5.26636356621522,1,4,0,8,8,4.14655045702423,0.960056498433732,0.975875388851809,NA
2297,"noroBE",1,1,"glarma",295,2.59053344163122,3.81827877249699,1,4,0,7,6,3.20000376809254,0.917497224012657,0.958259274395556,NA
2298,"noroBE",1,2,"glarma",295,3.19881533051028,5.75822774925503,1,4,0,9,3,1.76218830770164,0.452538531129447,0.62420731948646,NA
2299,"noroBE",1,3,"glarma",295,3.18396560335129,6.72830425408473,1,4,0,10,8,3.788500680431,0.937420746806015,0.960050252094858,NA
2300,"noroBE",1,4,"glarma",295,3.50480637595224,7.96922763626881,2,5,0,11,4,2.06511179476461,0.590890104851922,0.717694218591437,NA
2301,"noroBE",1,1,"glarma",296,4.33997108375038,7.49047633100062,2,6,0,11,3,1.86759849711019,0.275780727129955,0.430274962152542,NA
2302,"noroBE",1,2,"glarma",296,4.44030446619184,9.89946660486135,2,6,0,12,8,3.07789921871016,0.853304302362341,0.899360210844484,NA
2303,"noroBE",1,3,"glarma",296,4.12702445213881,10.8920054223003,2,6,0,12,4,2.04755240669137,0.512477133477061,0.6415275136752,NA
2304,"noroBE",1,4,"glarma",296,4.25556501462139,12.0554358175589,2,6,0,13,3,1.88920658446397,0.349750632356467,0.500942351476074,NA
2305,"noroBE",1,1,"glarma",297,3.88899121331187,6.64777845041102,2,5,0,10,8,3.29435946931265,0.907683267162015,0.944775063035342,NA
2306,"noroBE",1,2,"glarma",297,3.62140245362048,7.19228974208987,2,5,0,10,4,1.99444825909168,0.560550933020237,0.696639652190493,NA
2307,"noroBE",1,3,"glarma",297,4.00983285776194,10.0803197732963,2,5,0,12,3,1.8575304723909,0.367527280062321,0.523584823369941,NA
2308,"noroBE",1,4,"glarma",297,4.3296007425736,11.2891787302235,2,6,0,13,6,2.53510356889999,0.718236111660151,0.797489622300893,NA
2309,"noroBE",1,1,"glarma",298,4.68434033867132,8.3807891662783,3,6,0,12,4,1.94871619106263,0.386658720219896,0.529115561826859,NA
2310,"noroBE",1,2,"glarma",298,5.29881378294841,12.7369680246813,3,7,0,14,3,2.03020662598271,0.219246180786718,0.350554567407534,NA
2311,"noroBE",1,3,"glarma",298,5.03927269174576,13.9817334612301,2,7,0,14,6,2.41051474727257,0.639104386092392,0.728873460383626,NA
2312,"noroBE",1,4,"glarma",298,5.36400812791906,16.5181211051978,3,7,0,15,4,2.0774343548644,0.374586241279296,0.499837391599712,NA
2313,"noroBE",1,1,"glarma",299,4.88986965105582,8.83020028033226,3,7,0,12,3,1.97716054704336,0.221269171813064,0.359731007346377,NA
2314,"noroBE",1,2,"glarma",299,4.68523105364105,10.4947622569048,2,6,0,13,6,2.38173400914774,0.67053479200981,0.762925025031703,NA
2315,"noroBE",1,3,"glarma",299,5.20072756623491,15.5658673568617,2,7,0,15,4,2.06185048489204,0.388967480526957,0.516185816861468,NA
2316,"noroBE",1,4,"glarma",299,5.72133556551053,19.5031313442615,3,8,0,17,12,3.90111504509325,0.91004919030643,0.930268543687166,NA
2317,"noroBE",1,1,"glarma",300,4.02063087399579,6.91938318658517,2,6,0,10,6,2.43362195284409,0.74886370187909,0.836582245966226,NA
2318,"noroBE",1,2,"glarma",300,4.37343761211275,9.33164929068487,2,6,0,12,4,1.96972833368933,0.453393637054832,0.592888384146113,NA
2319,"noroBE",1,3,"glarma",300,5.17108200285544,14.6534504325081,2,7,0,15,12,4.10710748954824,0.935209809896534,0.951665112787142,NA
2320,"noroBE",1,4,"glarma",300,5.78254269785461,18.8373161241158,3,8,0,17,15,4.66627626967564,0.956759778513265,0.966167012903976,NA
2321,"noroBE",1,1,"glarma",301,4.81029249338786,8.60018611614297,3,7,0,12,4,1.956641586694,0.369271479406373,0.510603756379355,NA
2322,"noroBE",1,2,"glarma",301,5.83392443830734,14.8741279807713,3,8,1,15,12,3.81697445647144,0.918635501774929,0.940629746649174,NA
2323,"noroBE",1,3,"glarma",301,6.22255249897847,21.4402245954023,3,8,0,18,15,4.50288147472907,0.947049249181171,0.958126281500784,NA
2324,"noroBE",1,4,"glarma",301,6.7664352793985,26.446940565118,3,9,1,20,13,3.82803360445059,0.88801170912561,0.909764056446947,NA
2325,"noroBE",1,1,"glarma",302,5.33608149976962,10.4085156440536,3,7,1,13,12,4.10229647289933,0.953711109702363,0.970245770071148,NA
2326,"noroBE",1,2,"glarma",302,5.73978209568759,14.9603314560929,3,8,1,15,15,4.82853786476658,0.97042715499587,0.978425362177073,NA
2327,"noroBE",1,3,"glarma",302,6.67619244740072,24.0226277523368,3,9,1,19,13,3.82506030630343,0.897001910365277,0.9188190301468,NA
2328,"noroBE",1,4,"glarma",302,7.27297457497161,29.2889644040821,4,10,1,21,12,3.45902540969536,0.835285292675012,0.866745700765977,NA
2329,"noroBE",1,1,"glarma",303,8.03692364305363,19.7691046270925,5,11,1,18,15,3.79993112009829,0.913970493827826,0.936342806633628,NA
2330,"noroBE",1,2,"glarma",303,9.63620712427008,35.3911030193635,5,13,2,24,13,3.13657201152671,0.747180605658945,0.790612031094401,NA
2331,"noroBE",1,3,"glarma",303,8.80571530790288,42.1672128147353,4,11,1,25,12,3.21795036024171,0.753864600566906,0.793901636286947,NA
2332,"noroBE",1,4,"glarma",303,9.00684458714673,53.0376644483283,4,12,1,27,14,3.59985657313666,0.821797532987772,0.849125174671925,NA
2333,"noroBE",1,1,"glarma",304,12.304207519032,38.6218698157737,8,16,3,27,13,2.8289222313234,0.561920506431288,0.620996996592488,NA
2334,"noroBE",1,2,"glarma",304,11.5919023909639,53.37193196908,7,15,2,30,12,2.90391900207311,0.583686981686189,0.638494987616877,NA
2335,"noroBE",1,3,"glarma",304,10.3695781608112,63.0433410043486,5,13,1,30,14,3.38872225201935,0.756166782474713,0.789918558096913,NA
2336,"noroBE",1,4,"glarma",304,10.034024189394,59.6614919335853,5,13,1,30,12,3.15388267937924,0.690765862421725,0.733451930803963,NA
2337,"noroBE",1,1,"glarma",305,11.2974676943366,33.2388257592363,7,15,2,25,12,2.75730607146463,0.564622053531772,0.628084555260743,NA
2338,"noroBE",1,2,"glarma",305,9.97583946145471,39.656320773413,6,13,2,26,14,3.28627898838288,0.772806427023804,0.810199156653643,NA
2339,"noroBE",1,3,"glarma",305,9.81834319962135,53.4962833662878,5,13,1,28,12,3.11946114574303,0.699737682399219,0.743918651509066,NA
2340,"noroBE",1,4,"glarma",305,9.79794516362786,54.0986625977153,5,13,1,29,16,3.78793721428498,0.838817855751566,0.861460115593583,NA
2341,"noroBE",1,1,"glarma",306,9.92232230189938,27.1759874022712,6,13,2,22,14,3.12596765441968,0.778340700743103,0.822235139162155,NA
2342,"noroBE",1,2,"glarma",306,9.73544968257972,39.5614328110143,5,13,2,25,12,2.99268876639132,0.69509194269002,0.74524434985666,NA
2343,"noroBE",1,3,"glarma",306,9.84461055957506,52.0256571582413,5,13,1,28,16,3.75815629687994,0.838731441258566,0.862058149536095,NA
2344,"noroBE",1,4,"glarma",306,10.0032914054886,60.1911268993046,5,13,1,30,6,2.52138392689542,0.294459482207986,0.374807815758489,NA
2345,"noroBE",1,1,"glarma",307,10.881477573532,30.8016640800228,7,14,2,24,12,2.75975358094114,0.593316544550752,0.656623911130157,NA
2346,"noroBE",1,2,"glarma",307,11.0497852632587,46.3011280624503,6,14,2,28,16,3.44578419152066,0.79554200034824,0.82742175275444,NA
2347,"noroBE",1,3,"glarma",307,10.8530761491476,77.5510164077864,5,14,1,32,6,2.58304476782118,0.255229695115183,0.330773335768353,NA
2348,"noroBE",1,4,"glarma",307,10.7397323866232,104.373693112926,5,13,1,32,13,3.26385497266082,0.714707735760194,0.752948432428141,NA
2349,"noroBE",1,1,"glarma",308,11.1669311809425,32.5675957131467,7,14,2,24,16,3.27228862370401,0.795852969595946,0.833772513720325,NA
2350,"noroBE",1,2,"glarma",308,10.7749201865187,42.6607285872337,6,14,2,27,6,2.62948518576131,0.203309362276149,0.275424941086829,NA
2351,"noroBE",1,3,"glarma",308,10.761153443066,59.1398956610713,6,14,2,31,13,3.18350379750488,0.694015044382904,0.735455246756717,NA
2352,"noroBE",1,4,"glarma",308,6.36562559203939,28.5353438815604,3,8,0,20,5,2.26092282394712,0.434247560090794,0.538501792138316,NA
2353,"noroBE",1,1,"glarma",309,12.044976533409,35.6617444140924,8,16,3,26,6,2.91655865692624,0.119268195529739,0.173387806882063,NA
2354,"noroBE",1,2,"glarma",309,12.0256241120104,52.8384891376264,7,16,2,30,13,2.96635087376898,0.610966382566398,0.662457247150234,NA
2355,"noroBE",1,3,"glarma",309,6.5775425415158,27.077152007318,3,9,0,20,5,2.25376558591976,0.407913325285835,0.512916406336047,NA
2356,"noroBE",1,4,"glarma",309,6.15634425874716,24.7282440515223,3,8,0,19,5,2.24103144296114,0.442148357925786,0.548497113039827,NA
2357,"noroBE",1,1,"glarma",310,9.61699725518244,25.4600411580487,6,13,2,21,13,2.99381921250416,0.747837660581628,0.797933405187559,NA
2358,"noroBE",1,2,"glarma",310,5.11040635310585,12.4575102973593,3,7,0,14,5,2.14512684785486,0.506801871679083,0.623855059835633,NA
2359,"noroBE",1,3,"glarma",310,5.59620759632439,18.6030234243173,3,7,0,16,5,2.20941652429584,0.481195106928422,0.590959781784164,NA
2360,"noroBE",1,4,"glarma",310,9.50084483695258,46.5029634942653,5,12,1,27,10,2.82385931532797,0.604497747067977,0.663874094972926,NA
2361,"noroBE",1,1,"glarma",311,5.53748681217828,10.4100770442871,3,8,1,13,5,2.07405611906864,0.420977864219096,0.546652857977429,NA
2362,"noroBE",1,2,"glarma",311,6.03433526286919,15.4383251198754,3,8,1,16,5,2.15187864880262,0.403640660041729,0.519906190418049,NA
2363,"noroBE",1,3,"glarma",311,9.97367985785097,46.9168404710965,5,13,1,27,10,2.78190017544531,0.567595197495531,0.629515932753787,NA
2364,"noroBE",1,4,"glarma",311,9.61238509173845,46.1564660292807,5,12,1,27,7,2.53562065897064,0.375915521649932,0.455128061680919,NA
2365,"noroBE",1,1,"glarma",312,5.58714166745448,10.4918791856405,3,8,1,13,5,2.07489396544277,0.414527578409539,0.540097319928794,NA
2366,"noroBE",1,2,"glarma",312,9.39154358002833,32.0137055257275,5,12,2,23,10,2.69904212792293,0.586202915357409,0.653472833222248,NA
2367,"noroBE",1,3,"glarma",312,9.52059871409774,49.6665914884273,5,12,1,27,7,2.516425566542,0.384395893358045,0.465143612230008,NA
2368,"noroBE",1,4,"glarma",312,9.10956221570819,50.1742817597387,5,12,1,27,5,2.43750602025262,0.248017628328667,0.33539612848186,NA
2369,"noroBE",1,1,"glarma",313,8.7090203060196,21.028218703311,5,11,2,20,10,2.61367583002296,0.617062480093929,0.690327219554468,NA
2370,"noroBE",1,2,"glarma",313,8.5109228676986,27.1360731532241,5,11,1,21,7,2.41292097712084,0.404672391193054,0.49422572012883,NA
2371,"noroBE",1,3,"glarma",313,8.6070335232109,38.1317505594758,4,11,1,24,5,2.39744541614652,0.25656840121535,0.347518397383761,NA
2372,"noroBE",1,4,"glarma",313,8.33930178571361,38.8546749589017,4,11,1,24,6,2.41810703211601,0.37625177571907,0.465341878362709,NA
2373,"noroBE",1,1,"glarma",314,8.71767762635038,20.510318478805,5,12,2,20,7,2.38520964383018,0.344970705441933,0.437040381158357,NA
2374,"noroBE",1,2,"glarma",314,9.07497410262057,32.5615472517514,5,12,1,23,5,2.47404679243899,0.201508457997256,0.285751711300831,NA
2375,"noroBE",1,3,"glarma",314,8.80278969254556,49.6556548208198,4,11,1,25,6,2.42952069906711,0.344251180697927,0.432330219530224,NA
2376,"noroBE",1,4,"glarma",314,8.15951970998109,38.3752233025807,4,11,1,24,5,2.35310338336343,0.295164808090469,0.390238462009549,NA
2377,"noroBE",1,1,"glarma",315,7.85615478642793,17.3132969614948,5,10,1,18,5,2.34693688695868,0.218247224390996,0.313908960996521,NA
2378,"noroBE",1,2,"glarma",315,7.5599628784644,22.2464176672241,4,10,1,19,6,2.30394689931837,0.38044297646975,0.480306888521063,NA
2379,"noroBE",1,3,"glarma",315,7.58485553464535,31.8479841471606,4,10,1,21,5,2.29400761791341,0.316329618438345,0.417191055140793,NA
2380,"noroBE",1,4,"glarma",315,7.14178704374142,29.4591278274101,4,9,1,21,8,2.66414747257689,0.63295250472661,0.702611218917095,NA
2381,"noroBE",1,1,"glarma",316,6.33461697461267,12.4819252764999,4,8,1,15,6,2.18378275587466,0.455059637151114,0.567674367027936,NA
2382,"noroBE",1,2,"glarma",316,6.23559003550871,15.93505015224,3,8,1,16,5,2.15453656534322,0.381681029556976,0.4976379461735,NA
2383,"noroBE",1,3,"glarma",316,6.33919330810828,20.4814616059604,3,8,1,18,8,2.69977041005326,0.69000446339041,0.757225407611639,NA
2384,"noroBE",1,4,"glarma",316,6.09581343904046,20.2323513038209,3,8,0,17,3,2.14346291255867,0.192463067443589,0.309711186662807,NA
2385,"noroBE",1,1,"glarma",317,5.86246089196174,10.9549422017951,3,8,1,14,5,2.08516255644889,0.379613616628864,0.50390053151291,NA
2386,"noroBE",1,2,"glarma",317,6.00595806798745,14.9413450364742,3,8,1,15,8,2.6348212523143,0.714233517043487,0.785965307197685,NA
2387,"noroBE",1,3,"glarma",317,6.01692970131231,18.3030605732742,3,8,1,17,3,2.13956301782876,0.187966128836936,0.30567239616241,NA
2388,"noroBE",1,4,"glarma",317,5.66124755019139,18.7270017933609,3,7,0,16,7,2.58884004801462,0.67605314609493,0.751160256313521,NA
2389,"noroBE",1,1,"glarma",318,5.6200313210801,10.6269886066951,3,8,1,13,8,2.6085383132772,0.74955826698635,0.823200373808289,NA
2390,"noroBE",1,2,"glarma",318,5.49240978776618,13.078677368615,3,7,0,14,3,2.05734421233944,0.198105902296887,0.325898812750101,NA
2391,"noroBE",1,3,"glarma",318,5.4231997996283,15.6012024391573,3,7,0,15,7,2.58448913055966,0.694118206614913,0.769552813609427,NA
2392,"noroBE",1,4,"glarma",318,5.05467766485441,13.9544074243873,2,7,0,14,8,2.93632117962358,0.799132352188071,0.852192922620572,NA
2393,"noroBE",1,1,"glarma",319,6.07405951746107,11.5321663371123,4,8,1,14,3,2.25348595155828,0.133339110272849,0.238371557898346,NA
2394,"noroBE",1,2,"glarma",319,6.19809321421055,16.4162052896056,3,8,1,16,7,2.42401237285148,0.609094866204506,0.697660411804324,NA
2395,"noroBE",1,3,"glarma",319,5.59984816781282,20.1647460475014,3,7,0,16,8,2.8620312599705,0.761790010618777,0.818942561209943,NA
2396,"noroBE",1,4,"glarma",319,4.92934635111213,16.1107232054317,2,7,0,15,3,1.94792192894155,0.280743189178463,0.423313223805115,NA
2397,"noroBE",1,1,"glarma",320,5.00189985986921,8.95066075712678,3,7,0,12,7,2.47191402049419,0.728622365610877,0.813045482297246,NA
2398,"noroBE",1,2,"glarma",320,4.34525979150244,8.77583055243874,2,6,0,11,8,3.09971670018236,0.866363651610002,0.91142561824235,NA
2399,"noroBE",1,3,"glarma",320,4.2676974373923,10.3176627257377,2,6,0,12,3,1.86580538893861,0.327554890577131,0.482326398991297,NA
2400,"noroBE",1,4,"glarma",320,3.94303783843097,9.42456967948784,2,5,0,12,1,1.9858118808715,0.0680583180607106,0.205327440749951,NA
2401,"noroBE",1,1,"glarma",321,4.79778561729906,8.4360213904871,3,6,0,12,8,2.85092366951105,0.833658292832786,0.891449209339834,NA
2402,"noroBE",1,2,"glarma",321,4.88255328419255,10.5910151376263,3,7,0,13,3,1.94288931063837,0.243271917018448,0.386561260696621,NA
2403,"noroBE",1,3,"glarma",321,4.3725543362524,11.3836850221871,2,6,0,13,1,2.14469538323538,0.0540428801082628,0.171146583471077,NA
2404,"noroBE",1,4,"glarma",321,3.74778859476539,8.79535604258136,2,5,0,11,3,1.82292606516979,0.395321602213193,0.556873948185311,NA
2405,"noroBE",1,1,"glarma",322,5.66516738874495,10.362075561272,3,8,1,13,3,2.14813227951178,0.15600333018498,0.272705251103544,NA
2406,"noroBE",1,2,"glarma",322,5.20451739832738,12.0995287064978,3,7,0,14,1,2.59419654347823,0.0284466556036328,0.103152530494016,NA
2407,"noroBE",1,3,"glarma",322,4.29038413567707,10.8584525832456,2,6,0,12,3,1.86925543707518,0.329476874108669,0.483715333419901,NA
2408,"noroBE",1,4,"glarma",322,3.58979803918494,8.1248600705085,2,5,0,11,2,1.717471657981,0.235641248804136,0.415160710005611,NA
2409,"noroBE",1,1,"glarma",323,4.23963889057443,6.77351802800293,2,6,0,11,1,2.34537327621345,0.0373518887519665,0.133163320078396,NA
2410,"noroBE",1,2,"glarma",323,3.45181319821104,6.20851445652401,2,5,0,9,3,1.75227826893094,0.408186319078088,0.581564809397506,NA
2411,"noroBE",1,3,"glarma",323,3.22047432708123,6.58880352333003,1,4,0,10,2,1.64289084314041,0.268990711266982,0.462410797445844,NA
2412,"noroBE",1,4,"glarma",323,2.92459753721402,5.90587044341525,1,4,0,9,1,1.62684645047715,0.114167723444401,0.310716146458754,NA
2413,"noroBE",1,1,"glarma",324,2.65177709835317,3.67293648006493,1,4,0,7,3,1.70918260535751,0.529756788538244,0.71077048032302,NA
2414,"noroBE",1,2,"glarma",324,2.48496563342152,3.94600948710373,1,4,0,7,2,1.51095433865161,0.359450117547654,0.58014937314278,NA
2415,"noroBE",1,3,"glarma",324,2.54616317687249,4.49908773841211,1,4,0,8,1,1.50041178734477,0.139253071930344,0.362291368817951,NA
2416,"noroBE",1,4,"glarma",324,2.4064613577473,4.32753166313157,1,3,0,7,5,2.82138449073378,0.863089159807152,0.922612635741148,NA
2417,"noroBE",1,1,"glarma",325,2.45318891121365,3.28656933946689,1,4,0,7,2,1.48456175112786,0.342816577340412,0.569418204166655,NA
2418,"noroBE",1,2,"glarma",325,2.56660393151658,4.01599728754028,1,4,0,7,1,1.53030143420328,0.126053688395064,0.342524094291219,NA
2419,"noroBE",1,3,"glarma",325,2.45200223678249,4.17835383817426,1,3,0,7,5,2.77449057645387,0.857388835068307,0.919770082141099,NA
2420,"noroBE",1,4,"glarma",325,2.24807016902516,3.86932654848046,1,3,0,7,2,1.52503258749391,0.419664846848882,0.637278812104799,NA
2421,"noroBE",1,1,"glarma",326,2.35440617632372,3.13212468955388,1,3,0,7,1,1.47122413037121,0.132833770784043,0.362477969402081,NA
2422,"noroBE",1,2,"glarma",326,2.25131595493384,3.33110074301977,1,3,0,7,5,2.8927817431246,0.888023659386943,0.943445488078859,NA
2423,"noroBE",1,3,"glarma",326,2.19682147697351,3.58964314127713,1,3,0,7,2,1.51288611790777,0.424584462921098,0.644857787806928,NA
2424,"noroBE",1,4,"glarma",326,2.08332627444141,3.74405142162178,1,3,0,7,4,2.47414823154371,0.817982759189226,0.90221746736602,NA
2425,"noroBE",1,1,"glarma",327,1.90435145570761,2.47659165327034,1,3,0,6,5,3.24792949226199,0.933104817546374,0.971959390845398,NA
2426,"noroBE",1,2,"glarma",327,1.81335413170454,2.52422188479455,1,3,0,6,2,1.48646765025594,0.498444165125447,0.724614323407066,NA
2427,"noroBE",1,3,"glarma",327,1.85140030920865,2.81617388348963,1,3,0,6,4,2.6081270840369,0.85385052246347,0.927522919300695,NA
2428,"noroBE",1,4,"glarma",327,1.79618928584001,2.83932957121697,1,3,0,6,0,1.4635078111625,0,0.231423060867122,NA
2429,"noroBE",1,1,"glarma",328,2.52491072229127,3.39442724094477,1,4,0,7,2,1.49581528254849,0.328870480343362,0.552936333607096,NA
2430,"noroBE",1,2,"glarma",328,2.66369980178084,4.17819816790758,1,4,0,8,4,2.12831272629116,0.71463087019176,0.833668844339401,NA
2431,"noroBE",1,3,"glarma",328,2.16131489099706,3.5017950067643,1,3,0,7,0,1.73114615891897,0,0.177081330265235,NA
2432,"noroBE",1,4,"glarma",328,1.86328076364226,2.9186950924138,1,3,0,6,2,1.5228563933771,0.498797649733945,0.716885700885158,NA
2433,"noroBE",1,1,"glarma",329,2.45882802509664,3.40357585983636,1,3,0,7,4,2.15947186759889,0.75106504300933,0.866451087066767,NA
2434,"noroBE",1,2,"glarma",329,1.9827386630148,2.82251053423645,1,3,0,6,0,1.67210109400698,0,0.187851956083814,NA
2435,"noroBE",1,3,"glarma",329,1.83107909704085,2.8254715890907,1,3,0,6,2,1.52297984189696,0.50577245752085,0.72383358768666,NA
2436,"noroBE",1,4,"glarma",329,1.69935419984332,2.61693218299919,1,2,0,6,0,1.39771339807192,0,0.247161478198542,NA
2437,"noroBE",1,1,"glarma",330,2.24500570117409,2.89520796819459,1,3,0,6,0,1.95274287681556,0,0.141884366035588,NA
2438,"noroBE",1,2,"glarma",330,2.11813820515438,3.13434793509315,1,3,0,6,2,1.48135122480271,0.429443737802463,0.656774044213542,NA
2439,"noroBE",1,3,"glarma",330,1.86148261125454,2.97325907455102,1,3,0,6,0,1.51556787483138,0,0.21968339674722,NA
2440,"noroBE",1,4,"glarma",330,1.65041768851278,2.50124209535924,0,2,0,6,4,2.79848391101053,0.883718765341732,0.944621091355426,NA
2441,"noroBE",1,1,"glarma",331,1.61459235085989,2.00396981089272,1,2,0,5,2,1.48074602355985,0.541383079777807,0.768851008413234,NA
2442,"noroBE",1,2,"glarma",331,1.34599517961954,1.71757576738188,0,2,0,5,0,1.19443833340976,0,0.30287402063579,NA
2443,"noroBE",1,3,"glarma",331,1.38656054599475,1.89262606724162,0,2,0,5,4,3.09344605591976,0.923092988279956,0.968438410269873,NA
2444,"noroBE",1,4,"glarma",331,1.37617482632508,1.90686227623807,0,2,0,5,5,3.97013337629802,0.968100257511015,0.986971173545389,NA
2445,"noroBE",1,1,"glarma",332,1.38412837806138,1.62254430672689,0,2,0,5,0,1.26779469101641,0,0.281451625675561,NA
2446,"noroBE",1,2,"glarma",332,1.47165276688405,1.93596676482302,0,2,0,5,4,2.98267383820048,0.915108194515483,0.965765397968577,NA
2447,"noroBE",1,3,"glarma",332,1.46156301978854,2.09096163196731,0,2,0,5,5,3.82741696862231,0.961542275275693,0.983308040010142,NA
2448,"noroBE",1,4,"glarma",332,1.41462291976569,2.01551482284182,0,2,0,5,4,3.05959915052604,0.917381430030007,0.964287923925428,NA
2449,"noroBE",1,1,"glarma",333,1.17874020865939,1.40054463217949,0,2,0,4,4,3.47346988715516,0.954789697451258,0.985798942637185,NA
2450,"noroBE",1,2,"glarma",333,1.1169128430031,1.38335162727997,0,2,0,4,5,4.65283718357476,0.985981702269435,0.99551621462725,NA
2451,"noroBE",1,3,"glarma",333,1.24385435374973,1.70495857172407,0,2,0,4,4,3.3139494768595,0.939429039742301,0.97580127813459,NA
2452,"noroBE",1,4,"glarma",333,1.29079223867924,1.83721305853524,0,2,0,5,1,1.13734858297579,0.331502430705466,0.652170551280902,NA
2453,"noroBE",1,1,"glarma",334,1.68539879023393,2.14156731946359,1,2,0,5,5,3.54990698046492,0.953319011543346,0.982046323274487,NA
2454,"noroBE",1,2,"glarma",334,1.9494765424,2.75163420681505,1,3,0,6,4,2.49929534204581,0.840924701887142,0.923067562742388,NA
2455,"noroBE",1,3,"glarma",334,1.60348627575766,2.38978979374406,0,2,0,5,1,1.19784019203836,0.261195172780484,0.563040609356531,NA
2456,"noroBE",1,4,"glarma",334,1.49006144330515,2.20782948370294,0,2,0,5,0,1.25380625979069,0,0.285416357926808,NA
2457,"noroBE",1,1,"glarma",335,2.87846202903559,4.19075877667455,1,4,0,8,4,2.01441424446851,0.671840368858484,0.805238888264383,NA
2458,"noroBE",1,2,"glarma",335,2.43128251579254,3.77932829508975,1,3,0,7,1,1.4755228873589,0.139019691519302,0.367678824330048,NA
2459,"noroBE",1,3,"glarma",335,1.87050236529749,2.88958557706611,1,3,0,6,0,1.53253958953881,0,0.215986453284796,NA
2460,"noroBE",1,4,"glarma",335,1.67680493435129,2.55893277697749,0,2,0,6,1,1.22107639516138,0.251074276996385,0.545986830566634,NA
2461,"noroBE",1,1,"glarma",336,2.62001201166343,3.55428327927422,1,4,0,7,1,1.59476561566415,0.108820082213561,0.311776174870725,NA
2462,"noroBE",1,2,"glarma",336,2.0407507784678,2.9696522114958,1,3,0,6,0,1.70396939981399,0,0.181959817397108,NA
2463,"noroBE",1,3,"glarma",336,1.78313207660027,2.79218171525643,1,3,0,6,1,1.24836315311589,0.23283250355423,0.519806648919471,NA
2464,"noroBE",1,4,"glarma",336,1.65037359027992,2.53342076857779,0,2,0,6,1,1.21343545953026,0.256591015803542,0.553765608253624,NA
2465,"noroBE",1,1,"glarma",337,1.66309278812502,2.03944073642737,1,2,0,5,0,1.48825410264036,0,0.225766476749351,NA
2466,"noroBE",1,2,"glarma",337,1.4478738697482,1.92198652796451,0,2,0,5,1,1.1524665167693,0.282527376969693,0.598384118818245,NA
2467,"noroBE",1,3,"glarma",337,1.48419421072831,2.12122319772069,0,2,0,5,1,1.17156602518742,0.284455903713103,0.594337182909995,NA
2468,"noroBE",1,4,"glarma",337,1.48765752621937,2.17026986864741,0,2,0,5,4,2.97147907637463,0.907430971854901,0.958658456762188,NA
2469,"noroBE",1,1,"glarma",338,1.09545947133125,1.23101800694591,0,2,0,4,1,1.08253912466495,0.358484756769412,0.697219100825466,NA
2470,"noroBE",1,2,"glarma",338,1.14322510995996,1.43122837054334,0,2,0,4,1,1.10065617496982,0.358667474707029,0.69132020837756,NA
2471,"noroBE",1,3,"glarma",338,1.33620861043009,1.86378425212882,0,2,0,5,4,3.16967186050864,0.928183793915649,0.970201177119973,NA
2472,"noroBE",1,4,"glarma",338,1.45067545253152,2.07798709222281,0,2,0,5,4,3.01168348275752,0.912456875249794,0.961665642128917,NA
2473,"noroBE",1,1,"glarma",339,1.08214799381926,1.21547477553713,0,2,0,4,1,1.08111819767728,0.362851766906867,0.702067769854057,NA
2474,"noroBE",1,2,"glarma",339,1.28838714595209,1.65556643540544,0,2,0,4,4,3.24669673395872,0.938124616595538,0.977027117728063,NA
