"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"2988","noroBE",3,4,"naive",266,8.30650516708083,25.8635419130466,5,11,1,20,15,3.68688045002323,3.31308586109247
"2989","noroBE",4,1,"naive",266,7.98820174619426,24.2254558917339,4,11,1,20,5,2.39753381536169,2.76100157364939
"2990","noroBE",4,2,"naive",266,7.95440786127315,24.05457001975,4,11,1,20,3,2.60114616922724,2.70768847207851
"2991","noroBE",4,3,"naive",266,7.47882489132724,21.7113273850073,4,10,1,19,6,2.36158154140472,2.72032474806736
"2992","noroBE",4,4,"naive",266,7.31562874219617,20.9337706063551,4,10,1,18,5,2.31857858001834,3.31308586109247
"2993","noroBE",5,1,"naive",266,8.83813870944632,28.7144671969198,5,12,1,22,7,2.49558199595746,2.76100157364939
"2994","noroBE",5,2,"naive",266,8.80074918775501,28.5092607929259,5,12,1,22,10,2.74988919224322,2.70768847207851
"2995","noroBE",5,3,"naive",266,8.27456464838295,25.6968388966973,5,11,1,20,8,2.53995529286893,2.72032474806736
"2996","noroBE",5,4,"naive",266,8.09400458634457,24.7642284219056,4,11,1,20,8,2.53864023529442,3.31308586109247
"2997","noroBE",6,1,"naive",266,8.69446919300745,27.929845411347,5,12,1,21,5,2.48802702666367,2.76100157364939
"2998","noroBE",6,2,"naive",266,8.65768746156225,27.7306583911728,5,12,1,21,3,2.74539897214752,2.70768847207851
"2999","noroBE",6,3,"naive",266,8.14005638359358,25.0005142874071,4,11,1,20,9,2.65095577133015,2.72032474806736
"3000","noroBE",6,4,"naive",266,7.96243143919186,24.0950903114294,4,11,1,20,14,3.55879432857208,3.31308586109247
"3001","noroBE",7,1,"naive",266,16.5993855837039,86.7123880400228,10,22,3,39,7,3.27425170271323,2.76100157364939
"3002","noroBE",7,2,"naive",266,16.5291623039221,86.0501970088269,10,22,3,39,12,3.02752680242603,2.70768847207851
"3003","noroBE",7,3,"naive",266,15.5409067057286,76.9973249741508,9,20,3,36,11,2.97166802380597,2.72032474806736
"3004","noroBE",7,4,"naive",266,15.2017871026849,74.0053757768548,9,20,3,36,34,5.24633161983694,3.31308586109247
"3005","noroBE",8,1,"naive",266,10.776713701297,40.3287376260631,6,14,2,26,4,2.92813363328453,2.76100157364939
"3006","noroBE",8,2,"naive",266,10.7311230872613,40.0336377264512,6,14,2,26,5,2.77131011761598,2.70768847207851
"3007","noroBE",8,3,"naive",266,10.0895241803783,35.9928727658326,6,13,1,24,12,2.92985140139522,2.72032474806736
"3008","noroBE",8,4,"naive",266,9.86935971380387,34.654563577293,6,13,1,24,4,2.7749486476101,3.31308586109247
"3009","noroBE",9,1,"naive",266,7.85079967242298,23.5342759127709,4,11,1,19,3,2.57979829729087,2.76100157364939
"3010","noroBE",9,2,"naive",266,7.8175870634907,23.3686468926295,4,10,1,19,6,2.38633835943659,2.70768847207851
"3011","noroBE",9,3,"naive",266,7.35018441852869,21.0972818464297,4,10,1,18,11,3.0580247466556,2.72032474806736
"3012","noroBE",9,4,"naive",266,7.18979534538726,20.3434851533954,4,10,1,18,5,2.30484427484882,3.31308586109247
"3013","noroBE",10,1,"naive",266,18.4390070727299,104.953646239294,11,24,4,43,16,3.1700680690248,2.76100157364939
"3014","noroBE",10,2,"naive",266,18.3610013208882,104.145192858374,11,24,4,43,8,3.34991443874923,2.70768847207851
"3015","noroBE",10,3,"naive",266,17.2632226186064,93.0962302590148,10,23,3,40,7,3.34759970252681,2.72032474806736
"3016","noroBE",10,4,"naive",266,16.8865201962491,89.4461179543734,10,22,3,39,2,4.69933190963834,3.31308586109247
"3017","noroBE",11,1,"naive",266,12.7731110341294,54.2883855335042,7,17,2,30,15,3.12280990210722,2.76100157364939
"3018","noroBE",11,2,"naive",266,12.7190747118023,53.8838335745082,7,17,2,30,14,3.03423531603311,2.70768847207851
"3019","noroBE",11,3,"naive",266,11.9586189454022,48.3481613238144,7,16,2,29,15,3.16481205865335,2.72032474806736
"3020","noroBE",11,4,"naive",266,11.697668784224,46.5164190848891,7,15,2,28,21,4.0314592002399,3.31308586109247
"3021","noroBE",12,1,"naive",266,9.86942286674501,34.6549439268049,6,13,1,24,6,2.58646405429051,2.76100157364939
"3022","noroBE",12,2,"naive",266,9.82767052357773,34.4039261313602,6,13,1,24,8,2.59288256843318,2.70768847207851
"3023","noroBE",12,3,"naive",266,9.24008778746884,30.9654353821153,5,12,1,23,6,2.51828640921953,2.72032474806736
"3024","noroBE",12,4,"naive",266,9.03845895319882,29.826009541961,5,12,1,22,2,3.14317064453697,3.31308586109247
"3025","noroBE",1,1,"naive",267,8.93799419960876,29.2321414600601,5,12,1,22,5,2.52041857039278,2.70703958693833
"3026","noroBE",1,2,"naive",267,8.404773589726,26.3497424073734,5,11,1,21,7,2.46958103663279,2.7201715631925
"3027","noroBE",1,3,"naive",267,8.22029499344073,25.3861514380744,5,11,1,20,10,2.78156137630737,3.31239854612134
"3028","noroBE",1,4,"naive",267,8.23499352234447,25.4622926317075,5,11,1,20,16,3.92787614550007,3.0034480278337
"3029","noroBE",2,1,"naive",267,6.15699044572167,15.7870202176396,3,8,1,16,4,2.17700227402165,2.70703958693833
"3030","noroBE",2,2,"naive",267,5.78967825831236,14.3049699703643,3,8,0,15,5,2.18555447634356,2.7201715631925
"3031","noroBE",2,3,"naive",267,5.66259908043392,13.8081844307697,3,8,0,15,1,2.66639950701026,3.31239854612134
"3032","noroBE",2,4,"naive",267,5.67272424946015,13.8474655275133,3,8,0,15,2,2.29336277385642,3.0034480278337
"3033","noroBE",3,1,"naive",267,9.05366998428996,29.8765113412277,5,12,1,22,5,2.53605837436532,2.70703958693833
"3034","noroBE",3,2,"naive",267,8.51354841753937,26.9260115799239,5,11,1,21,6,2.44577785307171,2.7201715631925
"3035","noroBE",3,3,"naive",267,8.32668229381723,25.9397359942378,5,11,1,21,15,3.681702658297,3.31239854612134
"3036","noroBE",3,4,"naive",267,8.34157105151578,26.0176680936343,5,11,1,21,4,2.51729969516443,3.0034480278337
"3037","noroBE",4,1,"naive",267,7.94997796123182,24.0054293461761,4,11,1,20,3,2.60065082330346,2.70703958693833
"3038","noroBE",4,2,"naive",267,7.47570017559305,21.6726295049445,4,10,1,19,6,2.3608959863331,2.7201715631925
"3039","noroBE",4,3,"naive",267,7.31161405716046,20.8921587378842,4,10,1,18,5,2.31780097843824,3.31239854612134
"3040","noroBE",4,4,"naive",267,7.32468779364289,20.9538420416407,4,10,1,18,5,2.31924947455266,3.0034480278337
"3041","noroBE",5,1,"naive",267,8.81001187511989,28.5271399772268,5,12,1,22,10,2.74889791650792,2.70703958693833
"3042","noroBE",5,2,"naive",267,8.28442640256146,25.7191697512209,5,11,1,20,8,2.53947429476841,2.7201715631925
"3043","noroBE",5,3,"naive",267,8.10258933848619,24.7803726499734,4,11,1,20,8,2.5380845620157,3.31239854612134
"3044","noroBE",5,4,"naive",267,8.11707740049393,24.854556390536,4,11,1,20,2,2.92219701730712,3.0034480278337
"3045","noroBE",6,1,"naive",267,8.65155711760976,27.6658084049174,5,12,1,21,3,2.74472806933313,2.70703958693833
"3046","noroBE",6,2,"naive",267,8.13542469912045,24.9486537578545,4,11,1,20,9,2.65051988633821,2.7201715631925
"3047","noroBE",6,3,"naive",267,7.95685811280422,24.0401112700425,4,11,1,20,14,3.56014619410087,3.31239854612134
"3048","noroBE",6,4,"naive",267,7.97108559600856,24.1119063983385,4,11,1,20,9,2.65686658642666,3.0034480278337
"3049","noroBE",7,1,"naive",267,16.5076618834608,85.7324763207097,10,22,3,39,12,3.02592346113728,2.70703958693833
"3050","noroBE",7,2,"naive",267,15.5228519428119,76.734447608361,9,20,3,36,11,2.97016820774317,2.7201715631925
"3051","noroBE",7,3,"naive",267,15.1821367639694,73.7361233782257,9,20,3,36,34,5.25251059382076,3.31239854612134
"3052","noroBE",7,4,"naive",267,15.2092836092132,73.9728556280613,9,20,3,36,10,2.95844003735021,3.0034480278337
"3053","noroBE",8,1,"naive",267,10.7118762624939,39.8607490634399,6,14,2,26,5,2.76874425350877,2.70703958693833
"3054","noroBE",8,2,"naive",267,10.072829842669,35.8475326064506,6,13,1,24,12,2.9301389621965,2.7201715631925
"3055","noroBE",8,3,"naive",267,9.85173863894309,34.5073873637862,6,13,1,24,4,2.77235674665334,3.31239854612134
"3056","noroBE",8,4,"naive",267,9.86935431639166,34.6132543185988,6,13,1,24,9,2.647872332953,3.0034480278337
"3057","noroBE",9,1,"naive",267,7.80515548482665,23.2809797116397,4,10,1,19,6,2.38492703396294,2.70703958693833
"3058","noroBE",9,2,"naive",267,7.33951748205962,21.0239152354332,4,10,1,18,11,3.05951380865162,2.7201715631925
"3059","noroBE",9,3,"naive",267,7.17842047355048,20.2686860378276,4,10,1,18,5,2.3032720789884,3.31239854612134
"3060","noroBE",9,4,"naive",267,7.19125604951191,20.3283762988949,4,10,1,18,10,2.88633962579583,3.0034480278337
"3061","noroBE",10,1,"naive",267,18.3768845299774,104.166445121927,11,24,4,43,8,3.35195741507512,2.70703958693833
"3062","noroBE",10,2,"naive",267,17.280560974828,93.1394265849307,10,23,3,40,7,3.35011532983358,2.7201715631925
"3063","noroBE",10,3,"naive",267,16.9012653760085,89.4665849565688,10,22,3,39,2,4.70503018340472,3.31239854612134
"3064","noroBE",10,4,"naive",267,16.9314861573596,89.7565426532527,10,22,3,40,20,3.38851049615062,3.0034480278337
"3065","noroBE",11,1,"naive",267,12.7531042197725,54.0695056195484,7,17,2,30,14,3.03277242719465,2.70703958693833
"3066","noroBE",11,2,"naive",267,11.9922827358803,48.5260441825238,7,16,2,29,15,3.16212148751524,2.7201715631925
"3067","noroBE",11,3,"naive",267,11.7290609534309,46.6766449112719,7,15,2,28,21,4.02530299542153,3.31239854612134
"3068","noroBE",11,4,"naive",267,11.7500334296712,46.8227071371061,7,16,2,28,26,4.88693902882645,3.0034480278337
"3069","noroBE",12,1,"naive",267,9.82839053578815,34.3673125577105,6,13,1,24,8,2.59239442445691,2.70703958693833
"3070","noroBE",12,2,"naive",267,9.2420508852334,30.9404344068815,5,12,1,23,6,2.51819742888215,2.7201715631925
"3071","noroBE",12,3,"naive",267,9.03919466835815,29.7955047181655,5,12,1,22,2,3.14461467899792,3.31239854612134
"3072","noroBE",12,4,"naive",267,9.05535745378196,29.8859616702407,5,12,1,22,9,2.63642312012088,3.0034480278337
"3073","noroBE",1,1,"naive",268,8.39666276478573,26.262768233743,5,11,1,21,7,2.46838073225142,2.71930922415342
"3074","noroBE",1,2,"naive",268,8.21301841250425,25.3061668637091,5,11,1,20,10,2.78123410526108,3.31258461087889
"3075","noroBE",1,3,"naive",268,8.22759843136201,25.3814893829678,5,11,1,20,16,3.93050353108372,3.00310608978936
"3076","noroBE",1,4,"naive",268,7.44412701506486,21.4866137017038,4,10,1,19,3,2.49667050617917,2.80692873807639
"3077","noroBE",2,1,"naive",268,5.78604609583041,14.2696473954408,3,8,0,15,5,2.18465459375234,2.71930922415342
"3078","noroBE",2,2,"naive",268,5.65949883326846,13.7760666363096,3,8,0,15,1,2.6668273837676,3.31258461087889
"3079","noroBE",2,3,"naive",268,5.66954576066714,13.8149567358388,3,8,0,15,2,2.29304099514731,3.00310608978936
"3080","noroBE",2,4,"naive",268,5.12966439869648,11.7976457621517,3,7,0,13,6,2.33312994111618,2.80692873807639
"3081","noroBE",3,1,"naive",268,8.50731997870222,26.8474329807827,5,11,1,21,6,2.44463570210339,2.71930922415342
"3082","noroBE",3,2,"naive",268,8.32125543009463,25.8679040100624,5,11,1,20,15,3.68314192985531,3.31258461087889
"3083","noroBE",3,3,"naive",268,8.33602759484544,25.9450302409144,5,11,1,21,4,2.51651699449898,3.00310608978936
"3084","noroBE",3,4,"naive",268,7.54223103312573,21.9572804187151,4,10,1,19,5,2.34344851202266,2.80692873807639
"3085","noroBE",4,1,"naive",268,7.46163083749969,21.5702330463085,4,10,1,19,6,2.35923857772124,2.71930922415342
"3086","noroBE",4,2,"naive",268,7.29843667328211,20.7966460291591,4,10,1,18,5,2.31584828615498,3.31258461087889
"3087","noroBE",4,3,"naive",268,7.31139309672888,20.8575699168535,4,10,1,18,5,2.31728215992359,3.00310608978936
"3088","noroBE",4,4,"naive",268,6.61516715031366,17.7043135246323,4,9,1,17,1,2.9799278018099,2.80692873807639
"3089","noroBE",5,1,"naive",268,8.30862550412257,25.8020502181774,5,11,1,20,8,2.53888094781735,2.71930922415342
"3090","noroBE",5,2,"naive",268,8.12690662463475,24.8634979358673,4,11,1,20,8,2.53732261345528,3.31258461087889
"3091","noroBE",5,3,"naive",268,8.14133377503076,24.9374005192027,4,11,1,20,2,2.92968340943829,3.00310608978936
"3092","noroBE",5,4,"naive",268,7.3660768933923,21.1156421849248,4,10,1,18,4,2.35763015165018,2.80692873807639
"3093","noroBE",6,1,"naive",268,8.12054143146626,24.8309259896259,4,11,1,20,9,2.65015842170225,2.71930922415342
"3094","noroBE",6,2,"naive",268,7.94293615980873,23.930364669376,4,11,1,20,14,3.56359374995285,3.31258461087889
"3095","noroBE",6,3,"naive",268,7.9570367198196,24.001278424769,4,11,1,20,9,2.656599278842,3.00310608978936
"3096","noroBE",6,4,"naive",268,7.19932948843088,20.333437148004,4,10,1,18,7,2.42836069622642,2.80692873807639
"3097","noroBE",7,1,"naive",268,15.5281311608867,76.6300505585675,9,20,3,36,11,2.9698339631986,2.71930922415342
"3098","noroBE",7,2,"naive",268,15.1885136641424,73.6469270398397,9,20,3,36,34,5.25263504039027,3.31258461087889
"3099","noroBE",7,3,"naive",268,15.2154768102748,73.8816289889229,9,20,3,36,10,2.95838543141206,3.00310608978936
"3100","noroBE",7,4,"naive",268,13.7665860719103,61.7917637560369,8,18,2,33,11,2.87727493503887,2.80692873807639
"3101","noroBE",8,1,"naive",268,10.058659610958,35.6974005946146,6,13,1,24,12,2.93001063382397,2.71930922415342
"3102","noroBE",8,2,"naive",268,9.83866553940601,34.3681751461356,6,13,1,24,4,2.77072002459842,3.31258461087889
"3103","noroBE",8,3,"naive",268,9.85613146020332,34.4728095456585,6,13,1,24,9,2.64665476380071,3.00310608978936
"3104","noroBE",8,4,"naive",268,8.91758331170574,29.0692430872928,5,12,1,22,4,2.61437650299338,2.80692873807639
"3105","noroBE",9,1,"naive",268,7.34348114155807,21.0088210700024,4,10,1,18,11,3.05828813988604,2.71930922415342
"3106","noroBE",9,2,"naive",268,7.1828710425806,20.2569953635711,4,10,1,18,5,2.30323379758225,3.31258461087889
"3107","noroBE",9,3,"naive",268,7.19562231014067,20.3162070596518,4,10,1,18,10,2.8850675887821,3.00310608978936
"3108","noroBE",9,4,"naive",268,6.51042061374091,17.2511695893359,3,9,1,16,14,4.04379430983987,2.80692873807639
"3109","noroBE",10,1,"naive",268,17.2642321159206,92.7927572774287,10,23,3,40,7,3.34920861276025,2.71930922415342
"3110","noroBE",10,2,"naive",268,16.8866441606366,89.1475123800363,10,22,3,39,2,4.70740945921557,3.31258461087889
"3111","noroBE",10,3,"naive",268,16.9166218835565,89.4342775420474,10,22,3,39,20,3.38803368678487,3.00310608978936
"3112","noroBE",10,4,"naive",268,15.3057399455717,74.6700099530883,9,20,3,36,18,3.28797422013189,2.80692873807639
"3113","noroBE",11,1,"naive",268,12.0196835458347,48.6299204270983,7,16,2,29,15,3.1595565425388,2.71930922415342
"3114","noroBE",11,2,"naive",268,11.7567997000453,46.7831357379987,7,16,2,28,21,4.01994777083506,3.31258461087889
"3115","noroBE",11,3,"naive",268,11.777670755329,46.9284769713133,7,16,2,28,26,4.87996704606015,3.00310608978936
"3116","noroBE",11,4,"naive",268,10.6561444114829,39.4312327984344,6,14,2,26,14,3.13860710264132,2.80692873807639
"3117","noroBE",12,1,"naive",268,9.25254583057649,30.9465121428882,5,12,1,23,6,2.51886382228536,2.71930922415342
"3118","noroBE",12,2,"naive",268,9.05018236385052,29.8055835516519,5,12,1,22,2,3.14910116947806,3.31258461087889
"3119","noroBE",12,3,"naive",268,9.06624854353059,29.8954064747764,5,12,1,22,9,2.63553819169852,3.00310608978936
"3120","noroBE",12,4,"naive",268,8.20291683791088,25.2540438252862,5,11,1,20,10,2.78195017726682,2.80692873807639
"3121","noroBE",1,1,"naive",269,8.20877796051716,25.1773834263502,5,11,1,20,10,2.77940936102276,3.31387159040625
"3122","noroBE",1,2,"naive",269,8.22291484133602,25.2500161548164,5,11,1,20,16,3.93289255978562,3.00202610244701
"3123","noroBE",1,3,"naive",269,7.44019870392113,21.380052009947,4,10,1,18,3,2.49700098226008,2.80565880869205
"3124","noroBE",1,4,"naive",269,5.69068424490778,13.8455743459892,3,8,0,15,9,2.93813268937309,2.62704639471722
"3125","noroBE",2,1,"naive",269,5.65816255706013,13.7201102447417,3,8,0,15,1,2.67011984261189,3.31387159040625
"3126","noroBE",2,2,"naive",269,5.66790685397103,13.7576464815754,3,8,0,15,2,2.29393129239311,3.00202610244701
"3127","noroBE",2,3,"naive",269,5.12839474110488,11.7513531423372,3,7,0,13,6,2.33132891607899,2.80565880869205
"3128","noroBE",2,4,"naive",269,3.92248598676442,7.79695272040911,2,5,0,11,1,2.04845685228591,2.62704639471722
"3129","noroBE",3,1,"naive",269,8.31239867808304,25.7121028356436,5,11,1,20,15,3.68555616725377,3.31387159040625
"3130","noroBE",3,2,"naive",269,8.32671401101032,25.7864001420783,5,11,1,20,4,2.51532147193214,3.00202610244701
"3131","noroBE",3,3,"naive",269,7.53411752256152,21.8281220601192,4,10,1,19,5,2.34136275101311,2.80565880869205
"3132","noroBE",3,4,"naive",269,5.76251866261702,14.1245891628678,3,8,0,15,2,2.3191454205029,2.62704639471722
"3133","noroBE",4,1,"naive",269,7.29416683066257,20.6921836695481,4,10,1,18,5,2.31411824662619,3.31387159040625
"3134","noroBE",4,2,"naive",269,7.3067285990103,20.7509324008352,4,10,1,18,5,2.31551281756298,3.00202610244701
"3135","noroBE",4,3,"naive",269,6.61122165329723,17.6178061190502,4,9,1,17,1,2.98361405353575,2.80565880869205
"3136","noroBE",4,4,"naive",269,5.05663576998071,11.495547624791,3,7,0,13,3,2.02224406002499,2.62704639471722
"3137","noroBE",5,1,"naive",269,8.13026670498345,24.7758385558694,4,11,1,20,8,2.53512398986048,3.31387159040625
"3138","noroBE",5,2,"naive",269,8.14426837636337,24.8472224816103,4,11,1,20,2,2.93427418624651,3.00202610244701
"3139","noroBE",5,3,"naive",269,7.36903837476193,21.0435168263635,4,10,1,18,4,2.35780701584898,2.80565880869205
"3140","noroBE",5,4,"naive",269,5.63625680551758,13.6359011715177,3,8,0,14,2,2.28549215612879,2.62704639471722
"3141","noroBE",6,1,"naive",269,7.95232946284459,23.8772716305061,4,11,1,20,14,3.56106220301923,3.31387159040625
"3142","noroBE",6,2,"naive",269,7.96602469670147,23.9458648931202,4,11,1,20,9,2.65399933434052,3.00202610244701
"3143","noroBE",6,3,"naive",269,7.20776120967006,20.2902362646258,4,10,1,18,7,2.42632953662841,2.80565880869205
"3144","noroBE",6,4,"naive",269,5.51290291955644,13.1662220744421,3,8,0,14,6,2.31021686882807,2.62704639471722
"3145","noroBE",7,1,"naive",269,15.1748323606238,73.1626733029949,9,20,3,36,34,5.26062017133764,3.31387159040625
"3146","noroBE",7,2,"naive",269,15.2009659456178,73.3887082833036,9,20,3,36,10,2.95611633389205,3.00202610244701
"3147","noroBE",7,3,"naive",269,13.7540287488323,61.3915318953013,8,18,2,32,11,2.8746181990231,2.80565880869205
"3148","noroBE",7,4,"naive",269,10.5198581139693,38.3880568905983,6,14,2,25,6,2.66010931616346,2.62704639471722
"3149","noroBE",8,1,"naive",269,9.85329833690776,34.3018085325037,6,13,1,24,4,2.77469840480138,3.31387159040625
"3150","noroBE",8,2,"naive",269,9.87026735530874,34.4030588626769,6,13,1,24,9,2.64475987998476,3.00202610244701
"3151","noroBE",8,3,"naive",269,8.9307443651443,29.015402845991,5,12,1,22,4,2.61740238964371,2.80565880869205
"3152","noroBE",8,4,"naive",269,6.83073776339352,18.5803723566254,4,9,1,17,7,2.42600946496666,2.62704639471722
"3153","noroBE",9,1,"naive",269,7.20666237014887,20.2851488232586,4,10,1,18,5,2.30450716693511,3.31387159040625
"3154","noroBE",9,2,"naive",269,7.21907344126306,20.3426453407024,4,10,1,18,10,2.88014405271544,3.00202610244701
"3155","noroBE",9,3,"naive",269,6.53191014349239,17.2759976872972,3,9,1,16,14,4.03626299701722,2.80565880869205
"3156","noroBE",9,4,"naive",269,4.99597384719518,11.281323573096,3,7,0,13,3,2.01145073659205,2.62704639471722
"3157","noroBE",10,1,"naive",269,16.851108584668,88.3577020713659,10,22,3,39,2,4.71369184887928,3.31387159040625
"3158","noroBE",10,2,"naive",269,16.880128996095,88.6332270530595,10,22,3,39,20,3.38680643238074,3.00202610244701
"3159","noroBE",10,3,"naive",269,15.2733569910548,74.0166300092926,9,20,3,36,18,3.28667944206843,2.80565880869205
"3160","noroBE",10,4,"naive",269,11.6819261762513,46.047060810378,7,15,2,28,13,2.96779915931078,2.62704639471722
"3161","noroBE",11,1,"naive",269,11.7779152755115,46.7101191938499,7,16,2,28,21,4.01611957813501,3.31387159040625
"3162","noroBE",11,2,"naive",269,11.7981988043565,46.8508244557894,7,16,2,28,26,4.87733850481135,3.00202610244701
"3163","noroBE",11,3,"naive",269,10.6751614417199,39.3722632311576,6,14,2,26,14,3.13498719327099,2.80565880869205
"3164","noroBE",11,4,"naive",269,8.16496648083159,24.9529273133355,4,11,1,20,5,2.4181952862961,2.62704639471722
"3165","noroBE",12,1,"naive",269,9.03974897474369,29.6176880135263,5,12,1,22,2,3.15143210439224,3.31387159040625
"3166","noroBE",12,2,"naive",269,9.0553169258447,29.7041942623757,5,12,1,22,9,2.63321636331895,3.00202610244701
"3167","noroBE",12,3,"naive",269,8.19336677507392,25.098318223121,5,11,1,20,10,2.78051222791588,2.80565880869205
"3168","noroBE",12,4,"naive",269,6.26674973009677,16.156238392316,3,8,1,16,17,5.11730472613382,2.62704639471722
"3169","noroBE",1,1,"naive",270,8.23480737648359,25.4326186132516,5,11,1,20,16,3.92817929434546,3.00143516343188
"3170","noroBE",1,2,"naive",270,7.44815813399992,21.5171852110127,4,10,1,19,3,2.49735741583231,2.8068803648444
"3171","noroBE",1,3,"naive",270,5.70020231786777,13.9405745289412,3,8,0,15,9,2.93712008133927,2.62913623717814
"3172","noroBE",1,4,"naive",270,5.69541646953663,13.921957376451,3,8,0,15,3,2.14222824920781,2.63191496219263
"3173","noroBE",2,1,"naive",270,5.64414256915037,13.7232287115659,3,8,0,15,2,2.28612607814578,3.00143516343188
"3174","noroBE",2,2,"naive",270,5.10497264403818,11.7142370516015,3,7,0,13,6,2.3352269980729,2.8068803648444
"3175","noroBE",2,3,"naive",270,3.90692254040136,7.77803590606597,2,5,0,11,1,2.04081510336793,2.62913623717814
"3176","noroBE",2,4,"naive",270,3.90364231670452,7.76825809402925,2,5,0,11,5,2.22956377762888,2.63191496219263
"3177","noroBE",3,1,"naive",270,8.362118614091,26.0958013822823,5,11,1,21,4,2.52083020241723,3.00143516343188
"3178","noroBE",3,2,"naive",270,7.56330766775138,22.0707155934431,4,10,1,19,5,2.34603905650915,2.8068803648444
"3179","noroBE",3,3,"naive",270,5.78832821790677,14.2854645494518,3,8,0,15,2,2.32439018787923,2.62913623717814
"3180","noroBE",3,4,"naive",270,5.78346837971209,14.2663424335259,3,8,0,15,7,2.47436452596437,2.63191496219263
"3181","noroBE",4,1,"naive",270,7.29658461265136,20.7988156225937,4,10,1,18,5,2.31580537443282,3.00143516343188
"3182","noroBE",4,2,"naive",270,6.59956129494126,17.6453421250523,4,9,1,17,1,2.97434438097045,2.8068803648444
"3183","noroBE",4,3,"naive",270,5.05075669897626,11.5203828432584,3,7,0,13,3,2.02196063987537,2.62913623717814
"3184","noroBE",4,4,"naive",270,5.0465161204545,11.5052831233404,3,7,0,13,7,2.56628428957536,2.63191496219263
"3185","noroBE",5,1,"naive",270,8.14493721947606,24.9694218742203,4,11,1,20,2,2.93007524107417,3.00143516343188
"3186","noroBE",5,2,"naive",270,7.36687303401919,21.1304925380129,4,10,1,18,4,2.35779567101048,2.8068803648444
"3187","noroBE",5,3,"naive",270,5.63799344595847,13.6994853361695,3,8,0,15,2,2.28449317059055,2.62913623717814
"3188","noroBE",5,4,"naive",270,5.63325982774289,13.6812206609272,3,8,0,14,6,2.30861691583076,2.63191496219263
"3189","noroBE",6,1,"naive",270,7.99795205290783,24.2206798270191,4,11,1,20,9,2.65514834201391,3.00143516343188
"3190","noroBE",6,2,"naive",270,7.23392896940405,20.5052687448412,4,10,1,18,7,2.42899940486007,2.8068803648444
"3191","noroBE",6,3,"naive",270,5.53624908827537,13.3094077360335,3,8,0,14,6,2.31160377653029,2.62913623717814
"3192","noroBE",6,4,"naive",270,5.53160089388113,13.2917124463407,3,8,0,14,4,2.09745836969285,2.63191496219263
"3193","noroBE",7,1,"naive",270,15.2930070902738,74.6063044110469,9,20,3,36,10,2.96403019088253,3.00143516343188
"3194","noroBE",7,2,"naive",270,13.8321068053179,62.3545829823322,8,18,2,33,11,2.88049763582087,2.8068803648444
"3195","noroBE",7,3,"naive",270,10.5859470024873,39.0060546696935,6,14,2,26,6,2.6683846302207,2.62913623717814
"3196","noroBE",7,4,"naive",270,10.5770591185193,38.9494641888875,6,14,2,25,4,2.89562367086186,2.63191496219263
"3197","noroBE",8,1,"naive",270,9.84294612542132,34.4135881221632,6,13,1,24,9,2.64661860786363,3.00143516343188
"3198","noroBE",8,2,"naive",270,8.90267566621397,29.0032002499873,5,12,1,22,4,2.61175571737228,2.8068803648444
"3199","noroBE",8,3,"naive",270,6.81336936659869,18.5864509948766,4,9,1,17,7,2.42856412154922,2.62913623717814
"3200","noroBE",8,4,"naive",270,6.80764891132461,18.5609696515359,4,9,1,17,10,2.94523284753976,2.63191496219263
"3201","noroBE",9,1,"naive",270,7.20921630296497,20.3900354261019,4,10,1,18,10,2.8834174720898,3.00143516343188
"3202","noroBE",9,2,"naive",270,6.52053904746249,17.3033822004422,3,9,1,16,14,4.03918269113386,2.8068803648444
"3203","noroBE",9,3,"naive",270,4.99027962664003,11.3059004999097,3,7,0,13,3,2.01125416219221,2.62913623717814
"3204","noroBE",9,4,"naive",270,4.98608982422753,11.291110050947,3,7,0,13,7,2.57680159652225,2.63191496219263
"3205","noroBE",10,1,"naive",270,16.8131017219595,88.50366111312,10,22,3,39,20,3.39200177436086,3.00143516343188
"3206","noroBE",10,2,"naive",270,15.2069908405866,73.854943615185,9,20,3,36,18,3.29193974615614,2.8068803648444
"3207","noroBE",10,3,"naive",270,11.638169179251,45.9888714442126,7,15,2,28,13,2.97183176930624,2.62913623717814
"3208","noroBE",10,4,"naive",270,11.6283978572105,45.9214431378835,7,15,2,28,10,2.75665536385814,2.63191496219263
"3209","noroBE",11,1,"naive",270,11.8451369919747,47.4284567828836,7,16,2,28,26,4.8592219592311,3.00143516343188
"3210","noroBE",11,2,"naive",270,10.7136025655033,39.8232772058434,6,14,2,26,14,3.13405941865407,2.8068803648444
"3211","noroBE",11,3,"naive",270,8.19930257627323,25.2491349965673,5,11,1,20,5,2.42347139113175,2.62913623717814
"3212","noroBE",11,4,"naive",270,8.19241850157501,25.213633110437,5,11,1,20,5,2.42259943965861,2.63191496219263
"3213","noroBE",12,1,"naive",270,9.02121504997438,29.6605813870157,5,12,1,22,9,2.63576742432523,3.00143516343188
"3214","noroBE",12,2,"naive",270,8.15944237443975,25.0439051616235,4,11,1,20,10,2.78536624174024,2.8068803648444
"3215","noroBE",12,3,"naive",270,6.24456026557431,16.1339617990849,3,8,1,16,17,5.12574581215498,2.62913623717814
