"","h1","h2","h3","h4"
"t=321",2.98614443725919,3.26592744653962,3.09762716606692,3.23329024300021
"t=322",3.47923909923551,3.06760451599453,3.16028677462881,3.55324041438332
"t=323",3.02864021962031,3.18089023189505,3.47799767426673,2.68627959664853
"t=324",3.1992659493177,3.49574699823712,2.68239017790934,2.82898873217209
"t=325",3.60072231971275,2.73125402452568,2.8736776072526,3.22539439216691
"t=326",2.79320593279099,2.81793258849826,3.07729781448302,3.22274343346462
"t=327",2.81274718978029,3.13966654320069,3.34404301592068,3.40549102749595
"t=328",3.2460372950087,3.44691479577155,3.51663805019074,4.69067170759101
"t=329",3.14116857768654,3.28987579204916,4.12721060010055,3.80600887544686
"t=330",3.14796531553623,4.058499777636,3.47822662227285,2.29969171147856
"t=331",4.01483043810013,3.59205968400922,2.33636158119154,1.9245950282781
"t=332",3.41914191677573,2.49550943645251,1.96925762723445,2.53172838572899
"t=333",2.61582590687197,2.07028914309405,2.62271563910832,1.54059409312004
"t=334",2.0063678036867,2.69860407888601,1.50503483776774,1.37151354270111
"t=335",2.67514141477774,1.47662432322641,1.34217451490883,1.04294794262408
"t=336",1.56856822841444,1.35698161090985,1.09452363777076,1.02998810691533
"t=337",1.29004006738891,1.02591379563494,1.01232357527521,0.991330318423112
"t=338",0.987746449550091,0.996429398149302,0.983295999849097,0.941041821579946
"t=339",0.969350315959269,0.9715709262747,0.916713398428274,0.952759121875479
"t=340",0.964632589663479,0.909599000826643,0.942759503594473,1.02117790926273
"t=341",0.936441173206362,0.925907852174569,1.01902406011754,1.15266267568633
"t=342",0.94946020181006,1.03636257715699,1.16053852767109,0.979815139159703
"t=343",1.059300839613,1.1855311775774,0.962859992619228,0.714878646484763
"t=344",1.12828064261836,0.966303507291652,0.726231801120635,1.06780665287061
"t=345",0.957864964010791,0.733145141515931,1.07411199346174,1.06157462331018
"t=346",0.734705796212427,1.09221908175061,1.06509345799882,1.22158281958894
"t=347",1.11143351768414,1.07042715834048,1.22996022502768,1.13254637849538
"t=348",1.0352352331175,1.20715905489901,1.12779637548778,1.5914892690056
"t=349",1.1808951619268,1.11676157652985,1.58915486552602,1.23776381869479
"t=350",1.08123194592055,1.53371203037048,1.25563874816179,0.983304067363201
"t=351",1.52159472557861,1.24748220390282,0.976132250430193,1.33890394760633
"t=352",1.25343455190439,1.00559332523229,1.33058597235205,1.84904495843225
"t=353",0.985471574317658,1.32324984696798,1.86306818329141,0.866465165848308
"t=354",1.30625673825189,1.85925402559875,0.864673990570651,2.27333826518702
"t=355",1.78106896136976,0.850615795106077,2.21415732145709,1.85387040865685
"t=356",0.835581487814942,1.82377601610944,1.77293744139085,1.2745042701713
"t=357",1.8644068677444,1.82836691323362,1.26366975031333,1.76096165749988
"t=358",1.81764725170053,1.27772670096799,1.49963962697728,1.37927130314269
"t=359",1.24338669165675,1.52312335258019,1.40851427378229,1.39412059815323
"t=360",1.57834108122388,1.3921277107165,1.36548017765408,1.39402631328731
"t=361",1.28294581283465,1.43082257137489,1.44884558361211,NA
"t=362",1.39073559290473,1.48450550167736,NA,NA
"t=363",1.45446073337505,NA,NA,NA
