"","h1","h2","h3","h4"
"t=328",3.39506433015635,3.55008239463904,3.49073169098197,4.13199552401713
"t=329",3.10835979582235,3.21762012395425,3.5817851400706,3.76017617918887
"t=330",3.08521162494246,3.53222177729274,3.55929381338611,2.33385466555436
"t=331",3.69672734719829,3.59382988211893,2.32956204554349,1.9141841588906
"t=332",3.41060429161902,2.47048726640301,1.93474987764428,2.38446876695674
"t=333",2.67187821418019,1.96174802589941,2.35248061465498,1.45033020607209
"t=334",1.97106636300228,2.57986719928565,1.43888193074895,1.27186771091173
"t=335",2.46656848076303,1.42366167036706,1.27686158807132,0.979449445297573
"t=336",1.65552176449302,1.34222888324602,1.02345418462406,1.01004848784495
"t=337",1.23768550452793,0.945928511990976,0.991347003090649,1.01855617628314
"t=338",0.931654454935718,0.988363521418106,1.01632943453829,0.917752225085642
"t=339",0.944349674896008,1.0066668237358,0.90581480339964,0.981063357917261
"t=340",0.994084618738517,0.898797906857745,0.981630999453508,1.03615367294076
"t=341",0.928166322411201,0.96588130140002,1.03806072558679,1.13828822458795
"t=342",1.01166893322016,1.03765675169981,1.13961578150952,0.983587991330968
"t=343",1.08126471470746,1.15213794289758,0.976264762371308,0.722929046736963
"t=344",1.08374121219335,0.983490443810745,0.72444591904044,1.07098867783431
"t=345",0.991836827926716,0.727322066630581,1.0748747186166,1.05001732463475
"t=346",0.718306418528225,1.07786563601838,1.04993659929734,1.21312788746122
"t=347",1.11333742083919,1.05126583222993,1.21672459574177,1.12827165757366
"t=348",1.01781215244667,1.20681993396142,1.12656348877801,1.60161760250665
"t=349",1.18905850155854,1.12686995063775,1.59865430330738,1.23024685772678
"t=350",1.09417509444631,1.58760346548309,1.2330326326478,0.980189233114334
"t=351",1.5840944950669,1.22568568993194,0.97928310708474,1.33371317166109
"t=352",1.22056712580981,0.985651540971535,1.33436719193287,1.86988987189393
"t=353",0.972362520368944,1.32930325933813,1.86559911060424,0.867773125807664
"t=354",1.31984988604482,1.86077620184016,0.866804273575413,2.33543541690062
"t=355",1.77673885275657,0.862543484701856,2.35921092317785,1.85947476318202
"t=356",0.848888690800813,2.13048007505436,1.84391997241235,1.2590079050759
"t=357",2.30584776774897,1.86086991058515,1.25432241647746,1.90818459790251
"t=358",1.73162448941106,1.26031370691291,1.85028333339014,1.48854282222193
"t=359",1.27248041330963,1.82522708293917,1.49493953005724,1.33177220963206
"t=360",1.88713153000221,1.47706140260253,1.32347605451495,1.34745914553371
"t=361",1.33480962750539,1.35724035276481,1.35546047346794,NA
"t=362",1.31563652100085,1.35546318665018,NA,NA
"t=363",1.31619147314185,NA,NA,NA
