"","h1","h2","h3","h4"
"t=286",1.01139140497897,1.26332383731016,0.882967542346937,1.04136592229733
"t=287",1.27717569387393,0.866869577053212,1.04045885561955,1.10849075923262
"t=288",0.845331081895514,1.00580748478522,1.10739958987073,1.00253093827836
"t=289",1.00430839598968,1.11741084768249,0.995860176191064,0.66169006488774
"t=290",1.15758229105039,0.97700828479184,0.664653245587907,0.980361894607609
"t=291",1.01471234436263,0.666548738948655,0.982682583324895,1.30588327396313
"t=292",0.665132771571333,0.976536087174817,1.29859620656033,1.23091220567775
"t=293",0.983333330458674,1.31856079519872,1.23418640211389,1.15830784650067
"t=294",1.31331338346327,1.2307639542926,1.15161644097276,0.931171200208436
"t=295",1.19240699637493,1.14369687075957,0.929402153983418,1.44177962548415
"t=296",1.0858307724909,0.932974702739071,1.4359176621772,0.701357901550669
"t=297",0.951396374106155,1.44027457513567,0.698501561819011,1.0655661176358
"t=298",1.43323367124107,0.700980832317767,1.06429650275013,1.05082904000794
"t=299",0.736637693821532,1.06523470190933,1.06421331808621,0.885023239733745
"t=300",1.08420439467148,1.07236412234971,0.884664987951114,1.10778432518698
"t=301",1.05043534874778,0.864618974075293,1.10718452855261,1.15280180494881
"t=302",0.881958793603935,1.09354800646631,1.1583916548234,0.982588457011191
"t=303",1.07148834561476,1.13964747699528,0.973183768224087,0.887674594771544
"t=304",1.07256997977667,0.942733383737647,0.88924608727109,0.99886406476142
"t=305",0.913250439658286,0.870524875490935,0.992538754792116,1.08567583295122
"t=306",0.839057201073496,0.960695661679044,1.07114604551042,1.30519312532804
"t=307",0.931054039105928,1.04476189884537,1.29103354237342,1.26275377728572
"t=308",1.01465437972992,1.2864271114165,1.24604206024286,1.12563423240817
"t=309",1.25443878237394,1.22801194683672,1.10817754185135,1.14750660318053
"t=310",1.20228694100156,1.11178201500304,1.12420489640465,1.4276852884588
"t=311",1.10546226279793,1.10938394965257,1.40082284191577,1.61892162455287
"t=312",1.07201992961571,1.39079362750065,1.61309742332789,1.84525256163585
"t=313",1.42545052209163,1.62771346011943,1.84753611563654,1.8879370119866
"t=314",1.50340210554697,1.78314823988029,1.84381621723297,2.10280715303157
"t=315",1.82989302788996,1.84704320152803,2.12308842976699,2.09252827015621
"t=316",1.72540680245714,2.15706977147519,2.07052624233826,2.78868866638079
"t=317",2.19089326377073,2.04174107586798,2.77501659612519,3.04232528285502
"t=318",2.07590418249676,2.74497390064551,2.96379760588988,3.14146905629948
"t=319",2.75100849732399,2.99175483885176,3.12689180755655,3.32471185820726
"t=320",2.97208244918463,3.20856997773594,3.42306833981453,3.2844134484661
"t=321",2.97959127479329,3.23403433164017,3.12196950912699,3.24928494344447
"t=322",3.50434415133043,3.09971432767821,3.17763220303439,3.56747292231022
"t=323",3.0475681732214,3.20032917444953,3.47092962831424,2.67276468624432
"t=324",3.21803636716698,3.49824587713923,2.67397730095534,2.83436625828188
"t=325",3.60004066177219,2.72735196923744,2.8588388318207,3.23344342755372
"t=326",2.79184933403994,2.81363437730917,3.08529148396425,3.23283380099221
"t=327",2.82240130174813,3.16550762974423,3.33655726188853,3.39346565358389
"t=328",3.28141574882437,3.40014523606879,3.48246459996528,4.56380156576034
"t=329",3.10544837528902,3.27047795414767,4.17559753480537,3.82691881088211
"t=330",3.1452419785229,4.1053759896987,3.59540654123498,2.28309388184923
"t=331",4.10514067497737,3.63651659677781,2.32739219417205,1.92461007318666
"t=332",3.41683737924124,2.46488433005234,1.96506058352352,2.52822471797399
"t=333",2.59248157499354,2.05686835451014,2.58732776057023,1.56763981085846
"t=334",1.98985359284893,2.65141850678687,1.53377465667074,1.39589785302851
"t=335",2.6311289569157,1.50983851951308,1.37292450851478,1.05362154647561
"t=336",1.59986756695051,1.39296790021487,1.09432213207371,1.03339634371386
"t=337",1.31495661272592,1.02626966809198,1.01478099989213,0.984873922128733
"t=338",0.986785924730467,0.998261684055708,0.978562120200442,0.937393192441
"t=339",0.97327326831744,0.96716612821703,0.920632944682171,0.953104105554482
"t=340",0.957757121854854,0.912389110453133,0.949771961593657,1.02187215654533
"t=341",0.937395909305491,0.934176011752866,1.01987721477148,1.15689662783082
"t=342",0.958390377944938,1.03506410886306,1.16375172477029,0.977813851384187
"t=343",1.05932471303995,1.18401986138582,0.966100788112102,0.71475860710988
"t=344",1.12666945036713,0.967370200504552,0.722005662059858,1.06801361872209
"t=345",0.960460646325458,0.727795104516621,1.07357282862121,1.05727760930029
"t=346",0.730465762849124,1.08670019130674,1.06237569268228,1.22293955857179
"t=347",1.10683573191008,1.06574647622183,1.22899752152484,1.12908566054527
"t=348",1.03104842612191,1.20993530109602,1.12586497442059,1.59336376008238
"t=349",1.18282075877653,1.11744068210482,1.59062011867424,1.23801865506917
"t=350",1.08058501036213,1.54030700178222,1.25223441189451,0.980470511215858
"t=351",1.52957248353512,1.24504642185533,0.976470434196603,1.33653686522788
"t=352",1.25381390950076,1.0001007797273,1.32853713049256,1.83523033735479
"t=353",0.980478266818461,1.31897894316046,1.85494000855133,0.873554309331495
"t=354",1.30712490732747,1.85463601096944,0.871343055568611,2.32054397343494
"t=355",1.77866681429798,0.8618427972009,2.23642511340656,1.85320000090309
"t=356",0.840633838461062,1.86794293244755,1.78732230633923,1.27564326112431
"t=357",1.93663023370246,1.82876447686708,1.26574651239159,1.72461843687238
"t=358",1.81400718519958,1.28133328471767,1.51763546252478,1.36902440207648
"t=359",1.24602337337515,1.54049576753977,1.39207260261798,1.39859179783254
"t=360",1.60359577801913,1.374314401237,1.38123176048254,1.39612950108445
"t=361",1.27266268629171,1.431580901273,1.44340912492232,NA
"t=362",1.39349970677489,1.47452665510855,NA,NA
"t=363",1.44470350935488,NA,NA,NA
