"","h1","h2","h3","h4"
"t=315",1.87446664497853,1.9138201441202,2.13008890771409,2.19148560315922
"t=316",1.78844998674387,2.13126131787131,2.17344682722494,2.75202394482929
"t=317",2.13376413568024,2.13520109996359,2.75328696418089,2.90829071082917
"t=318",2.18713883631761,2.74391454997813,2.88999011095675,3.07270110450887
"t=319",2.73195141646756,2.92142618217324,3.09613498834136,3.17558521381555
"t=320",2.88918111811156,3.08556912352423,3.21035180436156,3.18167410722849
"t=321",2.92131111254268,3.1354601769844,3.13330973514771,3.20204938769841
"t=322",3.48973177432437,3.11875991329094,3.16868385607382,3.57941455565422
"t=323",3.0818837005373,3.19536226698061,3.60582108198712,2.74041304559706
"t=324",3.2039706907167,3.54449564101878,2.75730011725422,2.86595746639696
"t=325",3.70498563539356,2.78107827236152,2.87175175017733,3.2748159849659
"t=326",2.81808051386791,2.83402751866124,3.17389295474522,3.37607844261786
"t=327",2.92804081333058,3.32144607797127,3.45377114953348,3.54699226440169
"t=328",3.40988387892363,3.5239144469822,3.54690797228252,4.4347058146784
"t=329",3.09069300491762,3.28127897620248,4.07170331505408,3.89085385240818
"t=330",3.12068091303378,3.76340844838124,3.61205979545148,2.31340581039531
"t=331",4.00333836307724,3.60876833018737,2.32497669602973,1.93925505660607
"t=332",3.39298489853887,2.42280417787703,1.94222612177733,2.49918150708854
"t=333",2.65024465321656,1.9760801909161,2.44862131199815,1.46008808200439
"t=334",1.99683554769772,2.67751672641254,1.45604144901826,1.28072630962614
"t=335",2.50435003119923,1.43910586802896,1.28051805985706,1.00789634350059
"t=336",1.5942931604213,1.3134461387842,1.03426316082425,1.01684807126338
"t=337",1.22894777037895,0.983614584541912,1.00736439419459,1.02103214041113
"t=338",0.96040992995105,0.998550445582709,1.01556405243633,0.957650113271933
"t=339",0.9516688583517,1.00360774519056,0.951717298829095,0.96309486070068
"t=340",0.991031707553123,0.944285960908438,0.962182807644146,1.0233106969204
"t=341",0.976730360015561,0.954058757456982,1.02492442626991,1.15117713415203
"t=342",0.981374017668645,1.02847276616093,1.15137780771221,0.983341098221758
"t=343",1.05480863360715,1.15850529329462,0.982340915272666,0.718288297880995
"t=344",1.09914790030964,0.985096673875785,0.71977409080394,1.07903205679992
"t=345",0.974500365035652,0.721290316703734,1.0770480663886,1.07406904467702
"t=346",0.724867766097797,1.07930509537177,1.07394493485062,1.23582899983418
"t=347",1.11237866216346,1.07552997930992,1.23628645191825,1.15148169111946
"t=348",1.03440887785579,1.22732846509832,1.14889679963577,1.60560051767863
"t=349",1.19282845908588,1.14621270826212,1.6008879942554,1.23902370199664
"t=350",1.09741737541621,1.57870241753489,1.24104902715572,0.994354521390258
"t=351",1.55513899444189,1.23785062228717,0.991311440557969,1.35569959052522
"t=352",1.24965298723445,0.997181194466389,1.35142587861709,1.87577806326051
"t=353",0.976209709528237,1.35094576087283,1.86488706673795,0.849744479833683
"t=354",1.33438675874372,1.87291645391222,0.847449966544937,2.29062580274385
"t=355",1.77211418435327,0.844927283932954,2.24699127403296,1.89799617550715
"t=356",0.831865551199857,2.00863903412449,1.88401524070666,1.29466886109727
"t=357",2.25661676636364,1.91564312957228,1.28934406708121,1.87997449234811
"t=358",1.80457409647302,1.28998691341624,1.7862835665823,1.50032183054075
"t=359",1.26166722157984,1.77961713203769,1.49934246456562,1.35225359041653
"t=360",1.9087550090733,1.48831470993805,1.35066784334831,1.34609086728565
"t=361",1.31600275062521,1.38399059473321,1.35169280305909,NA
"t=362",1.35816134010083,1.36181019275713,NA,NA
"t=363",1.32313283733056,NA,NA,NA
