"","h1","h2","h3","h4"
"t=265",2.2180889626982,2.16542959518742,2.60053667604679,2.85945273533993
"t=266",2.16421548111377,2.59811391670131,2.85598257467885,2.55597469432657
"t=267",2.59664919675577,2.85590555685273,2.55643476916114,2.59479584201472
"t=268",2.8517201114781,2.55650112264361,2.59466238591101,2.55856438045138
"t=269",2.55566974687026,2.5933185401698,2.55457755433388,3.14240751815084
"t=270",2.59270984407372,2.55294202677439,3.14062464317428,2.78695685216318
"t=271",2.55146074455615,3.13797435050666,2.78557620485924,2.99907111658947
"t=272",3.13247923725078,2.78386934384245,2.9985481639039,2.67340881851383
"t=273",2.78024775986799,2.99837496569859,2.67216694468884,2.58056313618134
"t=274",2.99300474717925,2.67187112772109,2.58148098694307,2.60937088321193
"t=275",2.67095067551942,2.5835289631439,2.60720236680435,3.8051718602402
"t=276",2.58226954814589,2.6055941786337,3.8052736232812,2.26018822642907
"t=277",2.60509804553507,3.80317755238769,2.25854234573237,2.63679810693525
"t=278",3.79237012858176,2.25869735558037,2.62780111315575,2.33373003634119
"t=279",2.25233132439038,2.61682429588691,2.32967434363513,1.57538368735332
"t=280",2.61922452091469,2.32967463800414,1.57481109682493,1.63192756998764
"t=281",2.32376636564566,1.57364927736199,1.63208861698088,1.41537699149616
"t=282",1.57230409799541,1.63228028464014,1.41609606639522,1.73834644448071
"t=283",1.63257957986426,1.41682747571924,1.73810473754218,0.96927057541564
"t=284",1.4163533036524,1.73840373847723,0.969222509334244,1.18175015590051
"t=285",1.73899860559611,0.969287328683499,1.18241056233489,0.923010881153431
"t=286",0.968927946352838,1.18262858513016,0.923528059769272,1.02834436418164
"t=287",1.18282481006629,0.923640008451541,1.02849640815827,1.09763313522571
"t=288",0.923295054876991,1.02741381224815,1.09757718519971,1.02473288565089
"t=289",1.02743818149257,1.09769044003394,1.0244140035025,0.723177645392579
"t=290",1.09830907745771,1.0236607098881,0.723413487670155,1.0015620649034
"t=291",1.02417228180727,0.72339962105442,1.0016913022979,1.28152547797206
"t=292",0.723328732894661,1.00143251470008,1.2810501136369,1.21021928306246
"t=293",1.0015134482846,1.28122836017182,1.21012048989569,1.13900309613901
"t=294",1.28111068348437,1.20986842332287,1.13867281757198,0.919026378342544
"t=295",1.20931749939586,1.13850361575801,0.918777043091978,1.44069289571238
"t=296",1.13744903245132,0.91884344054781,1.44057566827948,0.666303535102997
"t=297",0.919167381322697,1.44084625277822,0.665862462625353,1.06441288602728
"t=298",1.44060977746901,0.66598917687636,1.06447675755802,1.05241677394205
"t=299",0.666185187034296,1.06446773457585,1.05312981553494,0.991638900568888
"t=300",1.06477393766769,1.05345583784232,0.991882036961863,1.12219065413651
"t=301",1.05314497323732,0.991396621446749,1.12214876945803,1.14382822807417
"t=302",0.991572528833067,1.12167314589625,1.14401543847897,0.99563489643357
"t=303",1.12123383928466,1.14350699893094,0.995166003192523,0.841133830656599
"t=304",1.14219028299315,0.994214573595605,0.841055448711517,0.937123897898885
"t=305",0.993507648863779,0.840683390079877,0.936854077392301,1.20752124914816
"t=306",0.840618789835141,0.936467621674582,1.2073820321106,1.31447552688135
"t=307",0.936649786102529,1.20745350410221,1.3141657711024,1.36382682944901
"t=308",1.20742008131022,1.3142633153973,1.36390794324412,1.21023743342185
"t=309",1.31410663980271,1.36384806701604,1.20994708545523,1.35804055026055
"t=310",1.36353884754979,1.21001068179198,1.35774221594795,1.3845699928256
"t=311",1.20994438580839,1.35772296873548,1.38455980028319,1.64374899719783
"t=312",1.35736861429917,1.3847544423541,1.64385772219968,2.02785840759477
"t=313",1.3851197470679,1.64414850236178,2.02791903997642,1.93588945523723
"t=314",1.64343854752756,2.02715997837556,1.93536485417531,2.12586101666287
"t=315",2.02666652581031,1.9355172492797,2.12694962670467,2.10919635740285
"t=316",1.93442896278604,2.12780962591344,2.10830645239576,2.73550635819
"t=317",2.12794397141256,2.10738428389183,2.73456931861422,2.8487448545178
"t=318",2.1071465967205,2.73490331395651,2.84691314669477,3.15665809995622
"t=319",2.73351829225582,2.84558935532969,3.15383810440771,3.18220818154066
"t=320",2.84535325058021,3.15464775972099,3.18560989502722,3.24863510443605
"t=321",3.15202394382137,3.18513537934974,3.24578164203483,3.23220159549783
"t=322",3.18520144519187,3.24370591041562,3.22894500715054,3.84357321139657
"t=323",3.24154366670029,3.22827586343515,3.8376439712626,2.71843841643158
"t=324",3.22540071253584,3.83696221072466,2.71714604783317,2.83219080750791
"t=325",3.83786864215664,2.71582240811675,2.83204171837562,3.31978566575305
"t=326",2.71533975612932,2.8304729955262,3.31277252042397,3.77437478246104
"t=327",2.82989758294505,3.31166244913277,3.77537363898273,3.37859283328873
"t=328",3.31159095592494,3.77570630830495,3.37920210422373,5.00447736650885
"t=329",3.7667616268303,3.37427941917713,4.99291833253176,5.15409494596106
"t=330",3.3659933940179,4.96372131303516,5.11514853493458,2.39370896055005
"t=331",4.95300611815232,5.10303203574169,2.3917473073971,1.93826552726509
"t=332",5.00463315058804,2.38735488715981,1.93192843852318,2.59661425184338
"t=333",2.38260282810428,1.92757607282753,2.58319318666563,1.41374726090782
"t=334",1.92826908417316,2.58468414777177,1.4144550121201,1.27428234100255
"t=335",2.58297088667207,1.41415374101529,1.27453113059602,0.890206516802266
"t=336",1.41390696427764,1.27474661588247,0.890405496881333,0.93684288614032
"t=337",1.27466391967607,0.890200316220292,0.937449664882493,1.01464647564308
"t=338",0.890160643558008,0.937553165107422,1.01432674681416,0.92179270780785
"t=339",0.937744837135915,1.01438137952218,0.921485784801257,0.946281144296477
"t=340",1.01430735009547,0.921599082936857,0.945951753643668,1.03734473520286
"t=341",0.92205656824092,0.945508369741418,1.03721860183993,1.18924248750122
"t=342",0.945834350813993,1.03759487336658,1.18931823086583,0.99989759237087
"t=343",1.03792121506484,1.1899263443346,0.99924430829182,0.783409319983438
"t=344",1.18912114636239,0.999204476880305,0.783754319111169,1.04821216630376
"t=345",0.998880700204809,0.783735859870068,1.04836056230901,1.06706263072241
"t=346",0.78377756752832,1.04877704642028,1.06713304853047,1.2914928749968
"t=347",1.04888954710327,1.06709180030764,1.29164128685876,1.13073293048935
"t=348",1.06668756087711,1.2913094095193,1.13070243069724,1.74460485410883
"t=349",1.29087336643969,1.13038857721099,1.74459768400268,1.25214228468763
"t=350",1.12966904884945,1.74293424980648,1.25297806269801,1.00261766301737
"t=351",1.74256468777074,1.25289336790709,1.00231931457115,1.29210895424297
"t=352",1.25343618148244,1.00298988596118,1.29236302689342,1.90796266173656
"t=353",1.00260396928735,1.29219480442086,1.90895894110953,0.871741300241864
"t=354",1.29201636487678,1.90891817798519,0.871738290967996,2.42851029173581
"t=355",1.9079181212753,0.871285721852345,2.42637421529599,2.02076929464928
"t=356",0.869518658896209,2.40777493269952,2.01749738863153,1.28089445191381
"t=357",2.40373807424797,2.01703606983413,1.2807410928453,1.86050474053657
"t=358",2.01181322484633,1.27853966835829,1.83915167306702,1.49658539813736
"t=359",1.27681064821874,1.83612723724003,1.49509210554486,1.4016285277177
"t=360",1.83560787677073,1.49441616780962,1.40105567264863,1.36387940830792
"t=361",1.48851542650631,1.40178176494833,1.36496641345114,NA
"t=362",1.40182625271123,1.36569393658522,NA,NA
"t=363",1.365535651881,NA,NA,NA
