"","h1","h2","h3","h4","h5","h6","h7","h8"
"t=1181",9.90111393127525,10.2405710819342,10.2513638424293,10.0461776211841,8.25512976240369,8.08073655274173,7.23864851966862,7.9001805540434
"t=1182",10.2261127125552,10.2366663504932,10.0319256776962,8.24681979078877,8.07267684471481,7.23315192818059,7.89256815756529,7.29578116331488
"t=1183",10.2205820276264,10.0163288564585,8.23773012139539,8.06386086743187,7.22714292878922,7.88424189571106,7.2886894774285,7.06047575967478
"t=1184",10.0006864844391,8.22861865247836,8.0550236945775,7.22112304925101,7.87589607552598,7.2815817295789,7.05415460096352,6.70295242807827
"t=1185",8.21988399913084,8.04655194712814,7.21535549704225,7.86789580266288,7.27476884644321,7.04809685429288,6.69789105141094,6.18694465616249
"t=1186",8.04158498003322,7.21197555985422,7.86320546328966,7.27077491101937,7.04454614780376,6.69492508252139,6.18477066987702,7.29795710683061
"t=1187",7.20872307679008,7.85869060311911,7.26693059293914,7.04112883787545,6.69207105195043,6.1826795534094,7.2935902003397,5.48009898798778
"t=1188",7.85563623207733,7.26432996252651,7.03881728746922,6.69014080301778,6.18126574221523,7.29063550109773,5.47934175792995,4.62753857163097
"t=1189",7.26074604365497,7.03563203447754,6.68748135382496,6.17931844219372,7.28656291764329,5.47829988503179,4.62768067536006,NA
"t=1190",7.03293579208897,6.68523053951438,6.17767091277283,7.28311457909256,5.47741939545669,4.62780336199371,NA,NA
"t=1191",6.6832436127456,6.17621697136264,7.28006935857806,5.47664312979083,4.62791352019634,NA,NA,NA
"t=1192",6.17501293502035,7.27754607573976,5.47600083618216,4.62800609338206,NA,NA,NA,NA
"t=1193",7.27572363739309,5.47553746306837,4.62807368768248,NA,NA,NA,NA,NA
"t=1194",5.47456323448738,4.62821803365921,NA,NA,NA,NA,NA,NA
"t=1195",4.62825305087282,NA,NA,NA,NA,NA,NA,NA
