"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1056",5.24748050005343,5.78178087542058,6.04019516258456,6.19399770775873,6.05624183849327,6.01788566540118,5.84118102922928,5.79592848583304
"t_cond=1057",4.87161625129799,5.75967559719189,5.98434627657901,5.92736540508104,5.90237622364769,5.69530228486965,5.73801775112324,5.61713790660206
"t_cond=1058",4.93332723074848,5.68854805243492,5.70129283162723,5.75126866132739,5.56783164463621,5.61207390608168,5.48225506152288,5.6509995946655
"t_cond=1059",4.89833399516428,5.59899684807143,5.6396690922439,5.55956657012873,5.59147873415705,5.5759293589627,5.57219427052266,5.61933235703771
"t_cond=1060",4.91616103706425,5.41822723808926,5.37363095740365,5.41550853880638,5.39070086851336,5.4706061674853,5.56120616339067,5.1523125260462
"t_cond=1061",4.74319809445728,5.20453346165831,5.27212040091623,5.28581949350815,5.27810229918925,5.44719438345617,5.12349483262228,4.92346850750055
"t_cond=1062",5.09456195981117,5.08225804510965,5.11049375834262,5.17658425914081,5.32791688267028,5.05813937818067,4.97705547194487,4.82523183907178
"t_cond=1063",4.47160858357296,4.82962409096921,4.95363764886711,5.14648263687116,4.77056126389689,4.68447633983384,4.59673893297524,4.5156031593724
"t_cond=1064",4.20603820997348,4.72656110735072,5.06852336956005,4.6148866907463,4.51481340856468,4.47226110547478,4.39692147738503,4.45041418739391
"t_cond=1065",4.09850968750527,4.85305456978691,4.43885652889151,4.40903967287268,4.3871607418225,4.31303015943578,4.34485056285623,4.20332282747464
"t_cond=1066",4.34740671442801,4.34609129379677,4.5128233728525,4.46835100759928,4.44896223144576,4.29785573196792,4.19638432136459,4.2694275665669
"t_cond=1067",4.8499102995619,4.93125814427943,4.75165127959637,4.77832634505649,4.3762929168289,4.43628306678003,4.31610357469829,4.26039538231028
"t_cond=1068",4.65827772444741,4.40300234237021,4.49700857156558,4.06769262151309,4.11724273046313,4.06824868945345,3.99780420625732,4.19741242040374
"t_cond=1069",3.86569842182211,4.06881605596273,3.82365563790129,3.78850881214435,3.87250271142771,3.77555014154713,3.87886395248554,3.71154389681702
"t_cond=1070",3.63630894984003,3.65527125573228,3.50947896507532,3.74392428224065,3.52956946160252,3.57566271279534,3.41973335806031,3.74524728074394
"t_cond=1071",3.65162890002441,3.22151679613385,3.72023425223931,3.38044436315521,3.32444655390295,3.24793277682366,3.74476857841124,3.30950568747586
"t_cond=1072",3.38423788788409,3.43878413380709,3.33003141029383,3.60775229901244,3.39768447205667,3.60543764043953,3.62825861595677,3.45000645914482
"t_cond=1073",3.38644662034826,3.11137727122431,3.3679473192114,3.21376193068759,3.59553142956852,3.40577930931641,3.27184742530728,3.15368133762244
"t_cond=1074",3.04900328717075,3.81024302511193,3.51579479129562,3.41707433310351,3.85543245719907,3.58443629787533,3.11134714478658,3.28679105165224
"t_cond=1075",3.72323429938517,3.30869080405737,3.37992828867649,3.7530406509353,3.47906078844152,3.00632397146305,3.22148277042216,2.99431352358816
"t_cond=1076",2.715254927197,3.7321367414733,3.22583520969741,3.02859358574931,2.98113288048494,3.3251414690549,2.97579825482207,2.60874757020786
"t_cond=1077",4.49882582918314,2.99433223445903,2.8078912538462,2.99446690366157,3.45208695314756,3.0077445491406,2.49234691249832,2.90049095354443
"t_cond=1078",4.80345001829073,3.92374709426253,2.80062810601165,3.01782484189084,2.80676524355665,2.80328834908659,2.79220714192782,2.72041456319778
"t_cond=1079",2.86705413114734,2.81942335668637,3.34727979523197,2.83590400514619,2.40189447262796,2.79572182517601,2.31256614205366,2.27372916412248
"t_cond=1080",3.24360200925103,3.89110821287864,3.05105557677269,2.26455546851544,2.95136026626181,2.15383019414643,2.11125062614691,2.54444871530283
"t_cond=1081",3.15983367252877,2.65963492302396,2.33808180819059,2.66796864483793,2.28794795860222,2.3128446944049,2.43160289109877,2.51142600054791
"t_cond=1082",2.39499732684098,2.56604558812783,2.4937240437379,2.57676704246139,2.66979605192569,2.4183859773548,2.42472333995322,2.38091695580983
"t_cond=1083",2.58047948187682,2.39365576905791,2.58701880619708,2.68497918418038,2.35837314830733,2.35240038744631,2.36538826930948,2.3158589358527
"t_cond=1084",2.41228994918502,2.31846758198496,2.38940586022479,2.2643775149664,2.32969207407832,2.17694627162245,2.20105222362371,2.20809416937473
"t_cond=1085",2.50913830651233,2.58713411010506,2.23656382065539,2.25970941362193,2.2284590178561,2.20436757527893,2.20256031700559,2.26112789810799
"t_cond=1086",2.23166925929671,2.14075973782626,2.25220284996071,2.06599136488532,2.10066203748535,2.11328413920447,2.10200133806278,2.07212260156333
"t_cond=1087",2.13640664242355,2.36308295132467,1.87633541503444,2.00510464688348,2.06381435960124,1.8904250360679,1.97642871048431,1.96181997228777
"t_cond=1088",2.19815376085488,1.90958663973209,1.96867602429252,2.0065835104597,1.94949309493809,1.95681474749738,2.03471528819605,2.54612668394904
"t_cond=1089",1.99163648310904,1.95798943395642,1.98781293767408,2.07248686624178,1.99402439361314,2.16270368043443,2.45676807252771,2.30450227783604
"t_cond=1090",1.84789919611339,1.92002651583579,1.91319370547349,1.88832663546978,2.00323492350829,2.48228988727451,2.11257640433823,2.18072314124638
"t_cond=1091",1.84879198133535,1.87511209335468,1.84472469096709,1.95994543784942,2.46230854909197,2.10155080188702,2.14334822780589,2.44216795940571
"t_cond=1092",1.86952192123395,1.81313117005825,1.96300047299131,2.41610862234856,2.11657025275684,2.1497994132874,2.41653684739753,2.73871479250227
"t_cond=1093",1.72087792883987,1.80940730741082,2.54549280481036,1.95798082503181,2.01784421054732,2.39581380700015,2.77979243674095,5.35035904751624
"t_cond=1094",1.76843182479448,2.54302271943297,1.94296551236416,1.96962136767961,2.35643281031604,2.75970516359777,5.61896155197412,3.30747813342729
"t_cond=1095",2.76993943216516,1.7942040771,1.86223204117918,2.38579008716488,2.86541063278533,6.40265673071505,3.43722904804307,6.25002940847104
"t_cond=1096",2.13078647100513,2.0412728736638,2.2044042337009,2.54734259458798,5.65409092338243,3.06978380663264,5.6961709068889,5.26699282205785
"t_cond=1097",1.81586767157102,2.23702753026554,2.73011139553612,6.67270635426593,3.29668501125818,6.34669652620843,5.83801137574392,5.15810177296939
"t_cond=1098",2.25948875822488,2.84978484767479,7.72662721439151,3.46410546521588,7.04904738470121,6.23095933945213,5.42870489334445,5.98982501758017
"t_cond=1099",2.5609076277909,7.6885250748315,3.21056393132406,7.12168454207423,6.26250307717162,5.24485157938555,5.82866372935421,4.88274040042972
"t_cond=1100",8.17402513217688,2.88362116660212,6.58370390242352,5.75703219195391,4.74311174686818,5.23989004023845,4.48127717024337,5.29605065255221
"t_cond=1101",3.10855473255984,3.91961163946793,3.77161116611573,3.60712890948335,4.028417414876,3.87536545566262,4.3401886779517,4.50873647888737
"t_cond=1102",5.06822787192367,4.06395361164802,3.60180080597293,4.05701325402865,3.79060531400936,4.4010033987826,4.61239668036777,4.72761802298142
"t_cond=1103",3.13035188189863,3.38405160485818,3.79934363733745,3.85987424711344,4.17258446650918,4.40322327145658,4.56542790261654,4.69167943455585
"t_cond=1104",3.21669037288861,3.66059630877646,3.82909810105307,4.13261025412106,4.39573739659857,4.53054132252267,4.62868723909374,5.06502118318836
"t_cond=1105",3.30082362216678,3.66289063862869,3.97167767265228,4.24143309397262,4.45300783918586,4.57521045924668,4.97025508616974,4.76150292704519
"t_cond=1106",3.53827626107146,3.83714152442892,4.13764642261703,4.351876796108,4.50069423739115,4.88599109615588,4.69299513389516,4.84225617908879
"t_cond=1107",3.48071459610849,3.96108153225491,4.26523054835058,4.39895626148801,4.95977242494705,4.60202408831519,4.77618646588674,4.49537211349668
"t_cond=1108",3.55211260810636,4.08229402811696,4.23650527533435,4.75792570557052,4.50468159071939,4.70182583312371,4.43381437310016,4.69171989548233
"t_cond=1109",3.62239580455579,4.04665129721221,4.66983187552194,4.4269374107191,4.5934808878142,4.38307222307016,4.60766151482887,4.8881744758808
"t_cond=1110",3.68950315667227,4.48637768682318,4.28950046232912,4.52006906652038,4.26032197975025,4.55623049866223,4.83315675475803,4.34995390789122
"t_cond=1111",4.44666600097863,4.07718506735273,4.34102388440224,4.19055088492552,4.43165921068325,4.73823499713027,4.29656059076476,4.55715563852055
"t_cond=1112",3.95192826331869,4.19207918803078,4.26046093965493,4.36243552360289,4.5574264775067,4.41768973708656,4.50676597850232,4.37714336832814
"t_cond=1113",3.67049311235151,4.0296312485901,4.17984914608726,4.51932860185457,4.2372181381049,4.45314387992202,4.20936828858985,4.13107720986499
"t_cond=1114",4.02547686176679,3.99097703584094,4.31530996803508,4.15945694612101,4.38526077091027,4.18616594333774,4.1483567820276,4.17564940264939
"t_cond=1115",3.53261144950412,4.24251242219416,3.95909003907345,4.22710661825474,4.03177412032958,3.99208421275878,4.00495714687201,3.93972124944568
"t_cond=1116",3.88558591920917,3.86420532608891,4.09751051652782,3.95205412812216,3.94707117958266,3.92735094399731,3.95000600834038,3.94202949010417
"t_cond=1117",4.33892950047597,3.89932422961295,4.19989699389907,4.27336362044052,4.00400134869581,4.23772838716374,3.90223787208525,3.8924764146302
"t_cond=1118",3.58518546572352,3.78673667712562,3.86562059768144,3.7318638897996,3.86738986602594,3.69211153577675,3.63362005287881,3.6245501523335
"t_cond=1119",4.32490070456782,4.17895827999938,3.76841765323358,4.06612268580622,3.77609941980233,3.70910647638951,3.66522183127209,3.667537923373
"t_cond=1120",3.56253562432464,3.38954348582109,3.65065418079992,3.49867013430946,3.42424663471143,3.46871897056941,3.48371433281832,3.85335900243934
"t_cond=1121",3.04167532961739,3.30362507009627,3.34456791069258,3.20025740292806,3.26955862366,3.35250159178274,3.86662873135864,3.62634550759778
"t_cond=1122",3.45169415702919,3.22587194822086,3.11478059107334,3.18034067568442,3.2489144027933,3.8477293962246,3.5945612352731,3.38707441542554
"t_cond=1123",3.24847592168998,2.92422697674125,3.06763657137039,3.18577260602932,4.01187478978589,3.67866650786538,3.42070587282981,2.94097523329667
"t_cond=1124",2.80586971619272,2.95071924341665,3.07214249603147,3.7737081170821,3.47177494835342,3.25584793345294,2.95413654458465,3.25826282045332
"t_cond=1125",2.71539585010823,2.9206143721035,3.86220439918398,3.40365868554148,3.17973159646989,2.85670138184926,3.1611118518719,2.83463979731356
"t_cond=1126",2.72108815207997,3.8949836059277,3.35536642600303,3.12104942494782,2.78832355108223,3.11654689299776,2.79544278721816,2.81979454746993
"t_cond=1127",3.96837940324635,3.22794596570587,3.01031760206994,2.72159356568349,3.01674261437119,2.73929013667863,2.76272875388624,2.71053175417236
"t_cond=1128",2.79151364673799,2.85911774625514,3.09782032038568,2.96900331182492,2.98250219582109,2.95019678867822,2.87940113413914,3.49427202937552
"t_cond=1129",2.67516959582399,3.15036638305537,2.89156994367708,2.98273666921374,2.940836160348,2.86775001971992,3.36997474237695,3.6130204759487
"t_cond=1130",3.07116285191666,2.74744866001242,2.88452431284757,2.829842492326,2.76957056277774,3.37535503195291,3.64709596018049,3.73593162056978
"t_cond=1131",2.57233046746285,2.58939259168075,2.5866339293836,2.53133664837318,3.65517443741046,4.03929780569804,4.13598092855736,3.24161179500674
"t_cond=1132",2.58727093350533,2.57751522916104,2.54344966277942,3.5387982737496,3.91459740537354,4.08716999642386,3.16290758954833,2.92550643360113
"t_cond=1133",2.3323094655238,2.36990437390527,3.81122482837526,4.22029534934675,4.33032580014337,3.26983067905342,2.99839078262369,3.3363388840266
"t_cond=1134",2.22304234596372,4.14580536043806,4.619009510451,4.72284627918253,3.38919011396207,3.00409230238063,3.42016889715016,3.41786549534339
"t_cond=1135",4.69824797733611,5.10986482144447,5.13442632035065,3.51214244362021,3.0663063163553,3.48117374799867,3.48977394548049,3.30608262104539
"t_cond=1136",3.50852174817618,3.76977529426871,2.77345074142028,2.59813112101296,2.82965000203847,2.90887152365552,2.81190860565817,4.27897597874085
"t_cond=1137",3.07891076421448,2.53728792365078,2.503405707098,2.65531949642976,2.72450621012542,2.69579370809403,3.91159244742946,2.61450586108032
"t_cond=1138",2.46277480957737,2.54394859728897,2.57348872265236,2.65415280311981,2.64746113085243,3.57075589618175,2.67784572939141,3.50238884951811
"t_cond=1139",2.3733850774373,2.46890253140813,2.55867453385599,2.55679644416264,3.63519004065251,2.61887071820285,3.50728304092506,3.59533586676535
"t_cond=1140",2.3373593515997,2.47332442426443,2.47906325889261,3.85682651039248,2.49333652569486,3.67415358968146,3.73719420863105,4.48011787747966
"t_cond=1141",2.33378680163421,2.39882531838009,3.80154075856919,2.46995247752713,3.58961513966881,3.68875317142729,4.43528609832539,6.37498615967904
"t_cond=1142",2.2789430881125,3.93254130290842,2.42041948400136,3.55041603665242,3.62808476658154,4.50582068152543,6.7146152958144,5.12160153638875
"t_cond=1143",4.21235746085217,2.36090742603001,3.60005702737321,3.69537656789947,4.6669086346839,6.93019644147633,5.2449510926247,7.09381869094482
"t_cond=1144",3.12208930574885,2.94126933370113,3.09596277113698,3.82878809668717,5.87669829965656,4.4951617488139,6.30316013382761,5.33626195656142
"t_cond=1145",3.36223988882026,3.45912709575066,4.56086647217726,7.19541333878155,5.24325195153716,7.4359774261329,6.15341512650001,4.02006146204559
"t_cond=1146",2.827979738399,3.87252951791209,6.50711568923048,4.66230944312582,6.70002931472834,5.54700349974587,3.72227307735112,3.52550984650573
"t_cond=1147",3.52134810165494,6.60302678745594,4.39279806630291,6.50680413816584,5.23361924773589,3.56356730111881,3.52879593051875,4.47402337153352
"t_cond=1148",6.28630219813809,3.79645038762554,5.88721374696715,4.73214627637556,3.49447181550182,3.58998939693306,4.31702104088855,4.01884033329219
"t_cond=1149",3.16341188201893,4.27102827564361,3.9208473300599,4.08252227946391,4.66723990977169,4.23424682431041,4.40125221538331,4.46095371704257
"t_cond=1150",4.76667171706965,3.83116572569204,3.95268219366072,4.656019226587,4.06554614321386,4.2478870038128,4.37961417553124,4.42670581907019
"t_cond=1151",3.52339594594866,5.12966534435824,6.04918158775652,4.34057889249332,4.95058532433928,4.71148056227687,4.86653672981947,4.91247719424933
"t_cond=1152",5.737019258101,6.33393492973069,4.18288474537495,4.77893897010574,4.52369095611741,4.7952960249369,4.78424342524365,4.8953853003397
"t_cond=1153",5.46327028532326,3.72098502844053,4.15340763058151,4.16782342056968,4.2756469801133,4.66348046345691,4.90711557244114,5.02575826088211
"t_cond=1154",3.68314248853724,3.55369234158976,3.91821379057366,3.89513990866201,4.65758184945837,4.92564580004341,5.08714760653327,5.53884415749323
"t_cond=1155",3.83685559192683,3.77888980759841,3.9377681883263,4.47873499777748,4.79676232623002,4.94790025755827,5.34739448788315,5.32979541805662
"t_cond=1156",3.39911334432653,3.6803120901864,4.47837219827454,4.85348042387502,4.97530678371637,5.44636589374604,5.41289370527406,5.42439026108486
"t_cond=1157",3.67217126701265,4.27917843675583,4.72942144312727,4.88743877939822,5.379313955985,5.24171929199724,5.2798108971624,5.40519097039585
"t_cond=1158",4.7472598312189,5.14154759755105,5.14667817692343,5.68352999218015,5.47313340452039,5.46734021906105,5.46543105376256,6.05034303531941
"t_cond=1159",4.1329242176182,4.49988281773564,5.09291330475082,5.09308001925577,5.1191522265392,5.20454611888017,5.68767035842197,6.10601648041424
"t_cond=1160",3.86187879079296,4.78318649021813,4.78666276641517,4.94004623399442,5.06147238138845,5.5544872028022,6.06898565567572,6.35804747080029
"t_cond=1161",4.29576897669222,4.56577919826866,4.74973705157525,4.92982274561116,5.42353758059021,5.87275822303526,6.29246979554657,6.43888011774003
"t_cond=1162",3.94426422684419,4.47558804253098,4.77981774534402,5.2019485859255,5.58237580162971,5.96302638264458,6.14464696496998,5.68770501397271
"t_cond=1163",3.98145506319223,4.59581998418717,5.15042211029812,5.6346632054375,6.05410814120931,6.23182105274835,5.67208151304888,6.45756010967917
"t_cond=1164",4.03034102771303,4.89512360249185,5.50158755900333,5.94512459862377,6.17284123437355,5.65934498724268,6.58189500304743,6.7359129011521
"t_cond=1165",4.51333329560745,5.46662752031645,6.04385536289279,6.21444619221073,5.56247997917466,6.49736952928468,6.76649420035641,6.88867010919898
"t_cond=1166",4.75067491578572,5.67176389075048,5.90565732435291,5.43676244419251,6.18812797689197,6.42655718694713,6.73056177426402,7.05671615990279
"t_cond=1167",5.055625304862,5.54740486962399,5.13438479924954,6.01272375912015,6.24005729264707,6.67396652179382,6.95259323163255,6.99183206411119
"t_cond=1168",4.68888473865433,4.91027149331014,5.74039760396302,5.96174246910481,6.31985147876174,6.67113801830274,6.842677210462,7.21007258722214
"t_cond=1169",4.69471961884746,5.45740368534644,5.77519200592501,6.20205868633795,6.56018827501165,6.70155376309582,7.02144363261589,7.10981129200132
"t_cond=1170",5.66951698546042,5.7938013446671,6.24905083928256,6.5955698306807,6.84631088345972,7.23883336719799,7.20625524334517,6.68138498813372
