"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1037",4.91838332020163,3.72317840120487,3.71779052465508,3.77955382199247,4.6980549529458,4.81617334925531,4.84549618628288,5.64879679857955
"t_cond=1038",3.31260177058343,3.98024237432711,4.18483123203075,5.8047418824891,5.78951992333051,5.82203191575615,6.90794189621867,7.5272889027644
"t_cond=1039",3.88569830835164,4.13668007929397,6.00094705963179,5.98328015798858,5.81105429283185,6.97457753058345,7.71147322368491,10.5568178862606
"t_cond=1040",3.65344100631515,5.35819811037104,5.3759429705731,5.34651642666761,6.36595193427682,6.94920025634064,9.78681706528963,8.59179275623202
"t_cond=1041",4.98151139055611,5.06022089938805,5.01329004244734,5.96693895142624,6.66414190195128,9.45813183986171,8.42481027746769,7.22502025614027
"t_cond=1042",4.00989097916165,4.22724613836411,5.07804991905141,5.73334282868395,8.39901579727875,7.13777678232311,6.17707505572187,7.42568063174195
"t_cond=1043",3.84558465707554,4.60520021944833,5.25985604004959,7.92683983848182,6.52299900367663,5.88522010436606,6.96148078739292,7.64647748596492
"t_cond=1044",4.33128161159361,5.01857712531898,7.85644300284118,6.42570810390972,5.69544135821957,6.82222294777479,7.49429682995797,7.57830755003996
"t_cond=1045",4.45582734129773,7.34710408390661,5.83981684937196,5.22026900782041,6.34036715253803,6.95442407015149,7.01512734452819,5.69587731543815
"t_cond=1046",6.86031298034407,5.31577205954492,4.83421394317006,5.79502694857604,6.59890982259986,6.54801051895883,5.50052479859999,6.05194498924753
"t_cond=1047",4.46116155039111,4.6321332418843,4.98716851723068,5.49961413369031,5.62289476555921,5.38066880563752,5.61844278688966,5.67218547846636
"t_cond=1048",4.52674487475026,4.8824407585312,5.41130213031659,5.57801736984419,5.3435967060143,5.49741167067416,5.63442873993198,5.75129071643641
"t_cond=1049",4.84758139495263,5.5752108478276,5.72502115642647,5.17573328582589,5.45051344807723,5.55971318608834,5.74131691984016,5.67726743913559
"t_cond=1050",5.17654620331174,5.42580874842402,5.16919721223516,5.3755051320716,5.49281885888367,5.68838633825861,5.7838887645706,6.03296796405264
"t_cond=1051",5.04410689072673,5.37149692874216,5.35728278116409,5.55677357412147,5.71250396470229,6.08239013683362,6.2942812506305,6.20693307238851
"t_cond=1052",5.67230354810756,5.39037825013516,5.62720013704893,5.74019925127696,6.18343324832437,6.49954422469626,6.39639196966952,6.5808480785816
"t_cond=1053",5.0014310652615,5.24155670917557,5.41420758922703,5.64373476042892,5.91476293774649,5.96355769351966,6.05018428012027,6.3069494085298
"t_cond=1054",5.1297055814349,5.33365107727359,5.65033398396989,5.92853370526085,5.94771889339611,6.08950445410834,6.45825213704364,6.74888388619256
"t_cond=1055",5.12558151108214,5.49130776225747,5.8578477768793,5.75252197758793,5.90768404194088,6.25507256583788,6.60906253722556,7.45175828298227
"t_cond=1056",5.52483008285989,5.90720968893135,5.82995744994893,5.95521915089334,6.40596346578326,6.72485678781502,7.75512345478277,7.82362855388141
"t_cond=1057",5.33568177695757,5.39799281602197,5.53631601574942,5.95133461794599,6.23228643723077,7.20660821239016,7.20367665072686,7.24316176673426
"t_cond=1058",5.03358480911074,5.23664673964701,5.46374560546618,5.83545823127335,6.85445275374129,6.86089379554727,6.7854859437515,6.59290980428913
"t_cond=1059",5.04155803055543,5.39589976209044,5.69124179398962,6.81317676516891,6.6329294470474,7.09126315684818,6.43028097972699,6.08314552683489
"t_cond=1060",5.17477945155274,5.58972446714278,6.84892982825236,6.6932843995908,6.86014550732994,6.51549218887559,6.01897111901465,7.4210250316686
"t_cond=1061",5.14067075625009,6.3734353539809,6.2736108091036,6.43950504634245,6.15012998909346,5.65565816817842,6.99472928963222,7.92337434886499
"t_cond=1062",5.82482907676409,5.76704781392148,5.93431213169408,5.59564601378309,5.22955661332187,6.30518190257915,7.2395684057733,7.66946876373421
"t_cond=1063",4.75403746105396,5.01542573432606,4.75205325700764,4.65016636257137,5.51411581076001,6.31574409071342,6.6423959631183,7.10351736717921
"t_cond=1064",4.55137261383805,4.46288046525342,4.44372040564217,4.95498861507582,5.81129131163604,6.00755174516696,6.49260385586823,4.99035843901112
"t_cond=1065",4.1694394382647,4.3786120968649,4.5844717535598,5.36986260835659,5.67130530643076,6.08389651945824,4.65346702258,5.44573305981343
