"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1058",5.02422893289515,5.21500905960946,5.50245288574603,5.84297839686771,6.83570457251978,6.79904477661105,6.89220031112827,6.66692110388462
"t_cond=1059",5.03463314465285,5.39776978425595,5.74082147479472,6.80957262553642,6.64858490038451,6.98598385739046,6.52376005809951,6.15131370970491
"t_cond=1060",5.22292329168599,5.61109214945808,6.80139488651062,6.65321738907205,6.98275147959161,6.54083290531758,6.07491931846742,7.46270579276343
"t_cond=1061",5.16489826689067,6.37613848149944,6.3470266914064,6.51909921698001,6.11019494608816,5.674343386115,6.94582921127412,7.72691900507284
"t_cond=1062",5.78390466100188,5.71309294848581,5.94616382600795,5.61946072674064,5.21723310668854,6.39961661915126,7.18556085666008,7.81287603145965
"t_cond=1063",4.78099666279712,4.98751519807632,4.80904824361633,4.67257453531957,5.51896329445363,6.34962423179067,6.74082815028332,7.24784189157076
"t_cond=1064",4.51601609099284,4.45151781931708,4.4696058705332,4.97016506837055,5.77275218955846,6.00368046779215,6.56163016990965,5.07146564047411
"t_cond=1065",4.18011309487433,4.36308029312931,4.61249677224659,5.4474912414491,5.71989741138691,6.24503451547222,4.68744933045743,5.57747856701524
"t_cond=1066",4.24146130486268,4.62697855704316,5.47765303849318,5.80490897272715,6.26794742906933,4.70841294946284,5.5295530868438,4.60684316069196
"t_cond=1067",4.9588162379392,6.02774208783619,6.37725156728934,6.90060473268362,4.89306388453948,5.93598218630302,4.76234674652116,5.33978509684592
"t_cond=1068",5.07791020514698,5.369601282864,5.9152807413852,4.26880579558589,5.12017930262553,4.17580738472204,4.54049244925632,5.83237682951799
"t_cond=1069",4.26539155452076,4.73964314994325,3.69476911367497,4.22650541512255,3.69836671051191,3.96503531138411,4.90147132552572,4.51755392315885
"t_cond=1070",3.93930662893477,3.45314986424161,3.70537073993643,3.46342213585955,3.50115955221274,4.26662477811841,3.9096051526762,3.38346112948455
"t_cond=1071",3.5381023588974,3.22918913966346,3.44082025267245,3.24579333669254,3.71987172851501,3.55060829887243,3.31664885690103,4.20715337760457
"t_cond=1072",3.45618677140962,3.28973066675653,3.31981780944253,4.19256210034191,3.89346305721487,3.2990979563566,4.69479571820854,4.15472557184076
"t_cond=1073",3.28660465338461,3.06506419821177,3.74187525849767,3.51298846948,3.25962563381899,4.1161937024409,3.82576813192842,3.02205373548186
"t_cond=1074",3.13705344591998,4.28190701214956,3.90007891871759,3.15486403721664,4.7572371931568,4.17065984742138,3.0903292460296,3.0639755278793
"t_cond=1075",4.00218690904791,3.60425463555676,3.13382431906013,4.44907063472405,4.01393309783165,2.94436036291152,3.03760942849015,2.88352619287925
"t_cond=1076",2.81810859327415,3.46816767011386,3.53435731295485,3.20150552139658,2.85352175768187,3.10817964507752,2.7931777354808,2.66985096310692
"t_cond=1077",4.01946819167762,3.18819127894226,2.91855304250439,2.84607173636946,3.23241123652161,2.79668542401484,2.5454709395695,2.70536015792587
"t_cond=1078",4.60815086768871,4.0096783022165,2.75815800027374,2.91681334748208,2.77044655759398,2.91490669298418,2.68940963085792,2.90092169110119
"t_cond=1079",2.75945158809586,2.8338491750111,3.39288428601313,2.80218585630361,2.44161586588369,2.69885758647209,2.45024464781548,2.45355255456134
"t_cond=1080",3.34231991160088,4.11626801289174,2.9994297456385,2.30081479066955,2.84018737911536,2.24971068282793,2.29432276796336,2.46351195128787
"t_cond=1081",3.19711522422158,2.60475107984485,2.41604611568453,2.57304112340644,2.48994806336511,2.5822315349275,2.44844753550044,2.44688022202838
"t_cond=1082",2.44449600712469,2.78896425037153,2.51012753301567,2.83940678957499,2.93331142782244,2.47503717669855,2.46387453277812,2.57899662787263
"t_cond=1083",2.77058266151044,2.41997814282896,2.83859172946531,2.90336362763624,2.42714356921648,2.4483717971683,2.54427911264043,2.39381415371344
"t_cond=1084",2.3523778254163,2.40359441562837,2.48791723278371,2.31513986749428,2.36893719194992,2.26654885237369,2.26586540722543,2.32230916824691
"t_cond=1085",2.61256829766122,2.69653054660188,2.25957040537278,2.31343500317986,2.38115580620188,2.30889176895196,2.33233905033851,2.45133140388205
"t_cond=1086",2.19694317877918,2.20349777494073,2.29942322791375,2.11534997026957,2.15560692137699,2.18961881966769,2.21949140870273,2.24078861963348
"t_cond=1087",2.30645849756825,2.4255390058525,1.94584350378051,2.12590958861131,2.14482823804606,2.03210542776602,2.14245440977648,2.18427173790305
"t_cond=1088",2.13127564318233,2.01262916528405,2.06459265975268,2.1533423524933,2.16116891497788,2.2033927292841,2.27199797561129,2.53658645029235
"t_cond=1089",2.13691157299886,2.04495573609044,2.10973354761915,2.28834645013816,2.2484593752535,2.39686276513646,2.52177662189839,2.51610215967602
"t_cond=1090",1.86453277546808,1.98056269921285,2.04575526387112,2.06392519781607,2.12863559431952,2.52212567452261,2.33625552482234,2.38289302590494
"t_cond=1091",1.86524843774065,2.0331406645472,2.03117776118981,2.19582108206355,2.47278453496183,2.31988831236009,2.3676248946143,2.60035517249185
"t_cond=1092",2.03405195894232,1.96467910623596,2.12673828722112,2.43781831140171,2.33998498833537,2.34117117629905,2.57193758348306,2.81662770688766
"t_cond=1093",1.73995731016182,1.86029960873691,2.52931110335103,2.08323347049258,2.1961860309586,2.53218955712546,2.80783181289644,4.80979603332827
"t_cond=1094",1.78804459926607,2.4870213144934,2.04552340972974,2.12890810135025,2.46181258563566,2.77450264783106,5.07757034889911,3.19653983617475
"t_cond=1095",2.77141972071714,1.84207469443216,1.98593054201782,2.49928542570636,2.80912241071727,5.47644905306995,3.30680531063205,5.45374157466619
"t_cond=1096",2.40859084875169,2.2703591566705,2.32311177170687,2.57859908079555,4.80660162345025,3.04384934810864,5.02227141152502,4.78481143948307
"t_cond=1097",1.81543742140817,2.31722523449455,2.75665090240091,5.91200632680825,3.28090053436418,5.78665316930879,5.61487890162712,4.85907532375595
"t_cond=1098",2.30689821783957,2.76981525076406,6.93179565621277,3.3727584004938,6.44198833671893,5.9495224590017,5.1160523828709,5.69652464395966
"t_cond=1099",2.38174837106499,6.76300928746146,3.0019313672108,5.94636106994051,5.57040627549536,4.78751334538689,5.52360701271659,4.4602669818474
"t_cond=1100",6.86244133067479,2.72657071061036,5.9083026961149,5.30533234793201,4.45337317099168,5.09387924116787,4.23964807189111,5.12182318228356
"t_cond=1101",3.2049821983567,3.6574666825253,3.62608432416606,3.50908128527549,3.99800489849144,3.72495469717384,4.18265075491955,4.35055244340993
"t_cond=1102",4.61021663931897,4.21799606757779,3.63338796123231,4.32252823607228,3.74951600473668,4.41031113051867,4.60150895917182,4.67643827140934
"t_cond=1103",3.22802734719271,3.2972113416398,3.69629835771441,3.66517189892988,3.98691224688039,4.18034488980228,4.30071997041586,4.34670013205494
"t_cond=1104",3.24972195976831,3.51355523610911,3.66562647283282,3.88387561380805,4.05477305764633,4.20752276692699,4.25071028827764,4.53614201665345
"t_cond=1105",3.41743315834062,3.46179190416937,3.81908406016418,4.04792573347592,4.19505238558778,4.20115849412909,4.54691139769882,4.33480441052838
"t_cond=1106",3.54380786091758,3.67325413859101,3.91493379161445,4.05284389786839,4.13640465494574,4.43475994356086,4.26330610141847,4.32653213716895
"t_cond=1107",3.63551931648941,3.94613181434653,4.11064083677167,4.13680795534131,4.60656680225924,4.19689672081404,4.31109533358691,4.10449648546356
"t_cond=1108",3.65101484018309,3.87183179112919,3.97402576782639,4.34060909347562,4.13106501742587,4.21413334111867,4.10518237905098,4.17604368346388
"t_cond=1109",3.67556034944189,3.84016871717714,4.19853989589413,4.05890966300846,4.15995228322496,4.16336941975704,4.16963643186643,4.27823849210395
"t_cond=1110",3.69642428830917,4.08304241945785,3.96713002744708,4.06862377255121,4.16856706837367,4.12990691372243,4.2722848357654,4.25741871726409
"t_cond=1111",3.95772917382179,3.86694933664516,3.96360376920932,4.17130682267051,4.06854203695631,4.18815413093682,4.24644812780383,4.08991518198956
"t_cond=1112",3.8634968923031,3.94625267938947,4.39453519715908,4.15766242937765,4.13277205244682,4.35532009543959,4.11999733534135,4.67618043826437
"t_cond=1113",3.74820458305321,4.14107489760424,3.94348602575975,4.06128268537309,4.20931418435066,4.04460079346468,4.41957822493769,4.61698149859101
"t_cond=1114",4.1352518193125,3.84446262513619,3.95164940385416,4.19030085598812,3.93750744412047,4.48483046518672,4.61014635582418,4.1015735041519
"t_cond=1115",3.5896920960768,4.02926444380978,3.80637232760431,3.87496541394671,4.04656962889216,4.15743589859674,3.80044592903334,4.51964948704317
"t_cond=1116",3.93185735316616,3.76357695438498,3.77273466079154,4.05259388177028,4.22741049660104,3.85885973125441,4.56488249103682,3.76662234327779
"t_cond=1117",4.12766094109647,3.69240648267276,4.50212191115963,4.72474721310983,4.01878207216454,5.06336177292965,3.83787253616984,4.20897765505384
"t_cond=1118",3.60245304565336,3.91845440634185,4.15726359050733,3.62467219991847,4.45052706391081,3.63910076618162,3.82945957692504,3.66858291028263
"t_cond=1119",4.25308828240447,4.53831533215319,3.74321033596027,4.84308910864978,3.66627538700194,3.99603530137043,3.79338953745904,3.63670534796812
"t_cond=1120",3.72445079656079,3.3155019958026,4.0921414185073,3.30952686298193,3.52930901613904,3.39372942868112,3.32253372542897,3.41236322114242
"t_cond=1121",3.08601503460003,3.54498019910522,3.20143007509294,3.18006399563727,3.16749124644449,3.17079744787628,3.41782062061957,3.23469228292723
"t_cond=1122",3.70846257491492,3.11037195363186,3.17522042031972,3.16496211173956,3.12674102576292,3.39207693778528,3.22755997412739,3.12637624749847
"t_cond=1123",3.20869411587642,2.88571975399018,2.94993730631094,3.02097043609789,3.60065063872306,3.25772160343516,3.05777467487275,2.90586133103912
"t_cond=1124",2.92246371011107,2.94004059752428,2.9763619595493,3.38816359441905,3.17714657369652,3.02890897167071,3.05130767929828,2.97638245484711
"t_cond=1125",2.77210238447908,2.86761635479918,3.49472312174028,3.20152576439095,2.99169528458164,2.90016105712682,2.95036036384399,2.81991671356861
"t_cond=1126",2.75320190438009,3.52547477358772,3.16705546811263,2.93190715749856,2.86569104214481,2.95741615149837,2.81208668358971,2.7354249023078
"t_cond=1127",3.48264670350195,3.10181865300222,2.87435595905303,2.8630356643505,2.8940585915403,2.78839196820031,2.74472464836629,2.73609497967908
"t_cond=1128",2.82855241083194,2.84087315306873,3.19777675588101,2.8626166282145,3.01232633742195,2.94648014511935,2.8968482792999,3.26684190519854
"t_cond=1129",2.78270298830649,3.31690831580217,2.83782354520594,3.07042789244049,2.84881896429447,2.84485307395064,3.24799321385419,3.4960287529678
"t_cond=1130",3.12308965371234,2.70553664493034,2.87532245493608,2.77163814223686,2.73303816666723,3.26738314350636,3.52745282559312,3.73362899654732
"t_cond=1131",2.63073784199158,2.54514837778655,2.533747307206,2.51107210451026,3.62841584526764,3.94215381671898,4.05554761356128,3.08334938294196
"t_cond=1132",2.5974974337583,2.52695101695478,2.55146860791983,3.4603263320629,3.79977407201406,3.96786329924514,2.9683548819051,2.75698508534668
"t_cond=1133",2.32750627642207,2.3697584324356,3.85925975753437,4.20734122165899,4.39683773851038,3.07677222882936,2.79026560805958,3.08142207485238
"t_cond=1134",2.25567302479801,4.02240495087859,4.37309702078073,4.58460671081592,3.12458671020201,2.83887715896642,3.1178080234909,3.10876754099237
"t_cond=1135",4.44633055535003,4.80170333510022,4.81554797406727,3.16981495086225,2.83818746829374,3.151367284413,3.21434778485789,3.01680604825634
"t_cond=1136",3.34991950757202,3.56879671771973,2.64896812380604,2.54778974175007,2.74354847821946,2.8141170822668,2.71505007864978,4.20527902271539
"t_cond=1137",2.95345494496315,2.54796661592615,2.57055300952182,2.62157564491669,2.67589863687855,2.67019273015107,3.77471881816926,2.58854490415189
"t_cond=1138",2.62406424055669,2.72327819987135,2.61388070788543,2.64199225871726,2.66099344213854,3.53727554381617,2.66496560271095,3.5195407278644
"t_cond=1139",2.48447554426,2.48552796141924,2.55964376502993,2.55540464820436,3.78563377342296,2.59344839790049,3.55505191888103,3.59328204222663
"t_cond=1140",2.36304018153661,2.4880932688047,2.5072178735077,4.01636333240157,2.4953928688201,3.84032430885037,3.76767534010578,4.52296007853199
"t_cond=1141",2.37219105949939,2.41810626470029,4.04876142401753,2.47117319041145,3.74097974998733,3.68162575836027,4.54389037316589,7.17663407968739
"t_cond=1142",2.29925445540475,3.98929679144028,2.40703104287582,3.70675815360642,3.75546239860612,4.35636836266886,6.89341583742419,5.16740396261328
"t_cond=1143",4.3075022459249,2.33675495448043,3.78395560128803,3.6745909354912,4.49410476576841,7.1598430544231,5.12475078141744,7.71809258603631
"t_cond=1144",3.12544345665137,2.91445412631045,2.99279710365126,3.63604163024961,5.85278122155473,4.33765801014825,6.72699896485769,5.45230249006758
"t_cond=1145",3.54362915438825,3.46858655099413,4.35011482017778,7.59156958517568,5.15629837475188,7.95509836421246,6.21970549790168,3.82270107378016
"t_cond=1146",2.77142453218095,3.55933770620181,6.41750758881496,4.31141370619656,7.00021261783181,5.38240361382358,3.57163953032642,3.47994953015114
"t_cond=1147",3.27067431734378,6.39001665261066,4.06807736845333,6.8352297225967,5.28183685986397,3.4679771739651,3.43718548294443,4.2304952352096
"t_cond=1148",5.71286801821065,3.56524907455466,6.18954739096732,4.75398414065485,3.43488773966018,3.56365470133577,4.0338748389022,3.9186277969881
"t_cond=1149",3.17082726921107,4.42731857958337,3.79280519017821,3.99997195534282,4.56756301395663,3.97867416594358,4.23646788919124,4.21720266277359
"t_cond=1150",4.88012688552539,3.80876272312335,3.85543889345452,4.44132107696912,3.8582381918805,4.13113818912057,4.16008878173561,4.50389285121863
"t_cond=1151",3.48033520491116,5.33377500147628,6.01956335450835,4.29502277205919,4.91259594456049,4.6488052004951,5.41750900724305,4.73920249090576
"t_cond=1152",5.46686364866643,6.26721956497222,4.22821053382509,4.82896982965191,4.58691873568445,5.42933085609042,4.61885185897089,4.67535932551213
"t_cond=1153",4.46539524416374,3.53074768106105,3.81668028381766,3.90034491645544,4.37423133853477,4.28354672269636,4.42877626577057,4.5546602300227
"t_cond=1154",3.77722923905545,3.40070168221331,3.77379339305203,3.73324974538659,4.38854483018263,4.55640089547501,4.67324112204243,4.97907057488793
"t_cond=1155",3.44759575716209,3.59999036862761,3.99703874666645,4.14918018466018,4.31249408398716,4.44039555030072,4.7745806138589,4.67118380763611
"t_cond=1156",3.44070783135413,3.74174877795439,4.13093733063299,4.31335364859454,4.41466264694708,4.81426405481647,4.71236954133381,4.77198180692058
"t_cond=1157",3.84790970273405,3.98671937182409,4.20033633610671,4.36342809564038,4.72613095138613,4.64504069860942,4.66205991744063,4.80235296773467
"t_cond=1158",4.42157286256824,4.56006137680664,4.62904834730211,5.12479492008782,4.86703706245301,4.86330713069858,4.99148187606122,5.59426520031251
"t_cond=1159",3.91127866560446,4.12929837575979,4.56987320061907,4.46264626043466,4.56243976695004,4.64579168614676,5.10676308562155,5.90534852913129
"t_cond=1160",3.88010500880811,4.31306632464662,4.29522735838638,4.40192338818045,4.5101734669421,4.90860118243398,5.6185329241749,6.21896379022343
"t_cond=1161",4.1326453714662,4.15527680923886,4.28244341988396,4.43748768391368,4.88527653633419,5.6066452201375,6.21811740228297,6.56950020119852
"t_cond=1162",4.01680857674502,4.1766619394832,4.32917939260235,4.67044510317499,5.38483483810298,5.98489758957366,6.39570887652291,5.2345839228861
"t_cond=1163",4.03139938300778,4.20974386793899,4.63169968611715,5.41609180495727,6.03575109263929,6.43708197865669,5.22181534877712,6.59523399270869
"t_cond=1164",4.0599742026433,4.58336858024116,5.54378061882328,6.2600838406438,6.72023595312215,5.25135714557954,6.94592237766571,7.24290911830398
"t_cond=1165",4.46910803599996,5.58009078092811,6.38316247021437,6.99744997812994,5.16854968220209,6.96823507012907,7.38643480031836,8.23139063321116
"t_cond=1166",5.09726504066366,5.98303941638854,6.44413779551748,4.88884991391166,6.66016264417976,7.13537579416214,7.88890120986195,8.58476723685214
"t_cond=1167",5.13188839102078,5.67644902610388,4.55141686511945,5.96098014262768,6.23527841555884,7.09698144696222,7.89431249325118,8.45044574336609
"t_cond=1168",4.98426357623503,4.48678629701758,5.34509660928663,5.71780766788758,6.53646163528194,7.21478889417671,7.63341726964993,8.47850029338179
"t_cond=1169",4.68259706557082,4.95923281183135,5.31638056473101,6.0267640884217,6.71453923328459,7.19129307400873,8.05350485870038,8.15317616071493
"t_cond=1170",5.31344877626606,5.82190949543316,6.77003353124755,7.64757914128163,8.12241096474165,9.01240797463393,9.47312633849686,7.15649800704687
