"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1021",4.13102407699429,4.21719032085672,5.00107820212197,3.77706487794851,4.30607989045817,5.13746591068512,5.87342022718297,4.76141342781789
"t_cond=1022",5.04564106506018,6.38036512531977,4.0304688124544,4.86427520466336,6.07042384951268,7.01380139492436,5.3292658921648,7.88742052397735
"t_cond=1023",5.02498216580886,3.53093555054299,4.05064468284972,5.04010557376759,5.75636541862041,4.52513066445633,7.08578943259413,8.03738558061797
"t_cond=1024",3.67993312702399,3.65749461941471,4.26445679616751,4.95944735643395,4.03774976841662,6.04455974221739,6.91813260431962,5.88452655932751
"t_cond=1025",3.60105242770903,4.55191926671591,5.42307959551666,4.21244928697529,6.6624211895102,7.33807288697926,6.48521458595487,6.06295635331146
"t_cond=1026",4.38375372935975,5.43205716757597,4.02749696120237,6.6840988892157,7.65251599558993,6.4354668623932,5.97492162714946,4.95379872599444
"t_cond=1027",4.56972459014202,3.62121417947918,5.85166289879157,6.71089107880348,5.6863985843218,5.3921344158408,4.50444704599174,8.09089195743261
"t_cond=1028",3.56122678451759,4.91427530707484,5.72843008993429,4.92086400892764,4.68286394471049,4.05955503712931,7.10146102013233,5.59746793687916
"t_cond=1029",5.2975746026176,6.2831430061131,5.30221214243128,4.93035858041859,4.17821767613782,7.93819657034022,5.84439637488917,8.09256851182383
"t_cond=1030",4.95760471392499,4.2261644680996,4.04078589200253,3.68615636378162,6.53321672326361,4.90250442964938,6.85570121094465,3.77764631617395
"t_cond=1031",3.74408323972219,3.68920897736459,3.64633364101843,5.54603907947331,4.31674772452261,5.81878849106288,3.6275307010206,4.17465996428076
"t_cond=1032",3.61312767825137,3.65684878065732,5.4530123462966,4.21494421853683,5.94702368354058,3.57193230468781,4.03511510256876,4.97464378826285
"t_cond=1033",3.57697074277188,5.85984364949052,4.20881377239082,6.08834411961761,3.49552428238474,4.04297550589156,5.00295201338877,5.11063661721731
"t_cond=1034",7.04724514586947,4.59974288625968,7.11558213702657,3.51996229624509,4.24332961421366,5.53917885729886,5.45934308464344,7.24530401642259
"t_cond=1035",3.57885501413819,4.83971213932325,3.69755749638146,3.61731163067325,4.219243564061,4.31054997446707,5.57368834601423,5.64802815641444
"t_cond=1036",4.78857401167184,3.77560370944895,3.52965909238326,4.15772015938465,4.21662944203414,5.49563793752666,5.61401689161052,5.68940087722107
"t_cond=1037",4.7224429454531,3.74313575168153,3.7429347759227,3.81750355657451,4.7930060407886,4.89406746941519,5.02963545116575,5.79770318511886
"t_cond=1038",3.33040823851856,4.15420137846244,4.34107004666741,5.87961049052258,5.98066643295302,5.96365633329682,6.9985113660056,7.75339907978453
"t_cond=1039",4.19454865814332,4.44728498883985,6.25885511593784,6.28010563396936,6.21829047079984,7.44074997144705,8.21976304332826,11.2737224529084
"t_cond=1040",3.80551543225487,5.33277594983343,5.48536493328074,5.4498359716638,6.48940015204308,7.14946862570523,10.3030235785323,8.78980828081662
"t_cond=1041",4.802099199422,4.92639030406715,4.9955172646628,6.00740807924478,6.58129415331453,9.78174332614208,8.19037014626711,7.26751299554983
"t_cond=1042",4.07011374982064,4.15233605122412,5.05687292909651,5.79438845831523,8.35457590848783,7.12313343208581,6.29485823765595,7.43423688413668
"t_cond=1043",3.83865447808858,4.52949982525113,5.26612841971072,7.87568801771014,6.59411779659727,5.86256580474668,6.9928767145741,7.71593330605038
"t_cond=1044",4.31156710523701,5.08258059100483,7.90461880302624,6.51260568480867,5.69205529264079,6.87913453256398,7.55214405895569,7.58098707845371
"t_cond=1045",4.53894116314367,7.53703347672269,5.93184802586474,5.27392051256883,6.40093542193035,7.05103130021144,7.07918940251883,5.73713501456432
"t_cond=1046",6.86604029002771,5.26894267953751,4.8684530731835,5.82042058758037,6.62520494027318,6.62595526738929,5.5438427453797,6.03688043299054
"t_cond=1047",4.47287973659495,4.6543953137889,4.98047767169132,5.51020211649493,5.65320585376397,5.38928635436826,5.61974578674416,5.70149656412637
"t_cond=1048",4.64376778799638,4.84957704090312,5.41462157515746,5.56283961236707,5.36265822877358,5.54895908228467,5.62546872728721,5.8077796651219
"t_cond=1049",4.83989224023353,5.69028406921115,5.77015370014523,5.18648223914598,5.49319004957506,5.57801332751112,5.768063600611,5.68854697296213
"t_cond=1050",5.33652010799914,5.44609426610416,5.1531500495058,5.41700246164689,5.49653349724391,5.71349257791255,5.74289665781539,5.90355935756277
"t_cond=1051",5.0664659676168,5.43357008652331,5.36741599799083,5.57675833467915,5.74975531069134,6.1030567422602,6.32554441113172,6.21392040150583
"t_cond=1052",5.74239787359789,5.41173977704883,5.65599401700061,5.76522773128123,6.18673230101099,6.4858752896797,6.36783325691027,6.6648646605758
"t_cond=1053",5.02815292946048,5.21467452615106,5.42391738431972,5.64246191391601,5.89014506362397,5.89761246936185,6.06432874595553,6.31095046929324
"t_cond=1054",5.07322550664741,5.2795338786093,5.59507187956836,5.84913167997876,5.8688879537955,6.02392596138005,6.38908700102655,6.56584433736017
"t_cond=1055",5.14066853246583,5.5045718800195,5.80289188705386,5.77458279530363,5.89951678872978,6.19890408241596,6.60015544104687,7.39604680097598
"t_cond=1056",5.51716546974594,5.91768715683892,5.84476521410227,5.93975971284392,6.40356981935323,6.76127415919184,7.50407726412828,7.73024535794162
"t_cond=1057",5.41614374238971,5.35548378121592,5.51244992346788,5.95844040855299,6.17115389490882,7.09461378811032,7.04645218774965,7.03230742505317
"t_cond=1058",5.03052761867219,5.16419470367207,5.4251710762243,5.7525877821934,6.663184377583,6.6128624537679,6.56123728652233,6.40675984584616
"t_cond=1059",5.00919931360406,5.33885611114374,5.64990584352928,6.70463514942296,6.43832113877077,6.85341286207681,6.32800940667209,5.94983826225032
"t_cond=1060",5.19489723926696,5.59647707263222,6.76409726655821,6.6734033799295,6.78059883668017,6.46118481275901,5.99342977202236,7.2371156371618
"t_cond=1061",5.1900541194699,6.2878577299865,6.15368370242346,6.37168792102523,5.98743418226444,5.57663061131377,6.71624327746753,7.45507998785449
"t_cond=1062",5.72982506604687,5.57721830941954,5.80428822749365,5.48299988702918,5.13468948452971,6.14342405771648,6.80690762054364,7.49947059749127
"t_cond=1063",4.73641107465029,4.80436709052064,4.68953261626007,4.64120002372254,5.33219415720328,6.05817034677963,6.25390858891906,6.70139367100585
"t_cond=1064",4.42393413229972,4.36588236058417,4.44487868852157,4.81621208915264,5.52999714755798,5.64374849479551,6.03088715044766,4.82231407624234
"t_cond=1065",4.17354037195316,4.38310225865299,4.53966350691421,5.23407779326796,5.46963741822153,5.80669125874605,4.52733663912521,5.25920006738214
"t_cond=1066",4.27379851059673,4.55121444578372,5.3835025896193,5.60487700992393,6.04406841894314,4.60147139788602,5.23295080164077,4.5485153473777
"t_cond=1067",4.89334214542091,6.12994311162378,6.39029578150672,6.69431513146852,4.8529531709657,5.74971593049923,4.63998080292352,5.12198211441775
"t_cond=1068",5.20538563366363,5.36247647446474,5.67745443296419,4.24394981585298,4.97935456859375,4.13646100214694,4.49458461042423,5.58950318177676
"t_cond=1069",4.23869970805945,4.35794149097784,3.62593112613777,4.08389173630404,3.66161262920709,3.8127339592439,4.63087564392258,4.24814427458197
"t_cond=1070",3.69737953720616,3.48324048601945,3.50978714481954,3.45884652282971,3.44443840733786,4.05382649268354,3.76840643008085,3.36825799613831
"t_cond=1071",3.66820350829589,3.1433109503022,3.51274734392222,3.22480149135073,3.61320679235683,3.43978508043779,3.36495632384494,4.04225095840003
"t_cond=1072",3.34136897021794,3.27208393599742,3.34002543294869,4.16311370790363,3.8237178910386,3.31775864596868,4.53225858670401,4.07208381055732
"t_cond=1073",3.26392342949119,3.07301176381441,3.73666280352489,3.52108068950191,3.27593885031848,4.10211690825944,3.87328470195527,3.06043293709909
"t_cond=1074",3.13233782882125,4.30553931771068,3.89916437849484,3.18483275297578,4.68366172009018,4.14719914631853,3.09181610627351,3.09398704433551
"t_cond=1075",4.01908756013789,3.61142869907573,3.14039159667503,4.37535912613761,4.00560934532142,2.97178721839965,3.0657285920956,2.90579285151355
"t_cond=1076",2.87271506016094,3.5810470547752,3.36920686795126,3.19150887005828,2.8788200899999,3.12511140881004,2.84362085477624,2.67495549391245
"t_cond=1077",4.21121586071113,2.98179036864332,2.83898179894558,2.89615568819019,3.29062613250666,2.79691457875441,2.60098333463062,2.72940937845428
"t_cond=1078",4.29981414308389,4.05941607796378,2.76188828460148,2.93697154009198,2.78722833426003,2.93549123090339,2.71773614161644,2.87824640796032
"t_cond=1079",2.98440004423347,2.78575408614462,3.36651300003378,2.78387195326997,2.49700401384393,2.68483894351187,2.47465361568601,2.51661988495833
"t_cond=1080",3.27979288255196,4.37267886779185,3.07823361130002,2.33083114492791,2.83782565239504,2.29520313908382,2.30690547048543,2.44776161129183
"t_cond=1081",3.47029392476298,2.59833436765565,2.4388940266362,2.60227235155983,2.49219492320684,2.53799459756856,2.47143748766652,2.4621364114365
"t_cond=1082",2.44981428276401,2.94966062867675,2.53951794130714,2.914189137064,3.03043400393357,2.5273672426991,2.50594520101117,2.6339095367567
"t_cond=1083",2.94432313855795,2.43888930312487,2.91842752087019,3.01505157911671,2.4567419025222,2.47853296824481,2.55227180992114,2.47665112855494
"t_cond=1084",2.32690407742399,2.37332375516791,2.47010113538902,2.31651636300025,2.36743124656104,2.30770570501525,2.30342115545852,2.33030765319629
"t_cond=1085",2.51008046646349,2.63753858978174,2.26177988212184,2.32168570878683,2.38426170653046,2.3199161323144,2.34858203106728,2.46425059319196
"t_cond=1086",2.21292055803113,2.19238574350221,2.30598134397114,2.1307953199347,2.19011785718355,2.21185286414437,2.23361324622163,2.24588795522984
"t_cond=1087",2.29067651667247,2.47444755047064,1.94654544528891,2.1279945076941,2.15909727999889,2.06371908091186,2.13062937127995,2.21553161745465
"t_cond=1088",2.17813849790107,2.00426837543113,2.07093771527314,2.16246219855365,2.18217660696554,2.23286355798955,2.32708594339826,2.56629993083502
"t_cond=1089",2.14834979454513,2.07466322597231,2.14392359176431,2.34440046205683,2.29859475173933,2.44488263149566,2.51616294147976,2.58507298126578
"t_cond=1090",1.88364643341785,1.97221101644393,2.06655994883097,2.09684469199398,2.18616107198369,2.51333248726644,2.3890709991355,2.44873602835613
"t_cond=1091",1.86793743800922,2.01052533148059,2.02199257931095,2.20280063679684,2.47020090467496,2.367376455413,2.39714524213894,2.58398219113315
"t_cond=1092",2.00936170831489,1.95790913299596,2.13793625915752,2.44308525737289,2.39737242248237,2.33169394472251,2.57338121382245,2.83220961397367
"t_cond=1093",1.75275545020714,1.8597331622575,2.54323268344952,2.10666960225048,2.21817876255597,2.53732684788981,2.79505428001701,4.8365851658448
"t_cond=1094",1.78012294956982,2.49345067402172,2.05079770066959,2.14262388141184,2.47009366688919,2.76170120302909,4.97553430335929,3.19468073068729
"t_cond=1095",2.76311978343031,1.83608735942613,1.9846890766225,2.48222950571703,2.78146782961118,5.50037813661588,3.26015384680659,5.47269796269771
"t_cond=1096",2.34449863384028,2.29052870211064,2.31497160574293,2.58184804445033,4.74482016703667,3.04129505706612,4.97770973468505,4.72498335460703
"t_cond=1097",1.87786010392206,2.26834781967789,2.72912893309964,5.72806281443523,3.2067945576619,5.56995838985956,5.43538342864806,4.78979049748462
"t_cond=1098",2.28357831474222,2.84096074356974,6.99946456533326,3.34074962780452,6.39168010045283,5.9614196574857,4.9908036082283,5.79028585693263
"t_cond=1099",2.44585018826435,6.95044983001304,2.98930442388512,6.03109621299791,5.49476015291735,4.68317468085817,5.40826273774772,4.4893397851567
"t_cond=1100",6.82594339840372,2.69465379085544,5.7761264182048,5.26372829237423,4.4107478889053,5.10909070220116,4.25298896190325,5.11477932369474
"t_cond=1101",3.11569137878666,3.57760941424586,3.58861383319889,3.49619835477813,3.97655879335257,3.7383586525255,4.19381933103545,4.38630426671043
"t_cond=1102",4.21982063366623,4.04812928680109,3.59606107041935,4.22527523379288,3.74210961490826,4.38720068779448,4.53199875669691,4.6598421115561
"t_cond=1103",3.25379833077959,3.2804512498133,3.65226930717492,3.68326771790354,4.0047174112156,4.19748712953671,4.30328464922238,4.36087126827067
"t_cond=1104",3.25337662234123,3.49705237313918,3.67639844389642,3.8812949960625,4.09123333289031,4.2099308923203,4.26249670533514,4.51596925119582
"t_cond=1105",3.3948497116416,3.48292187369904,3.81882727234355,4.04546338667753,4.17672698677707,4.24022661172477,4.56050995221666,4.34543139746402
"t_cond=1106",3.52303415591725,3.66056634327678,3.90255956236439,4.0792082073297,4.13510126362347,4.42964179529931,4.24183862448234,4.3336172417587
"t_cond=1107",3.62658232781565,3.92737763198761,4.08531259915426,4.15108123343703,4.59191968086343,4.22021506040228,4.32455194832918,4.10917893881053
"t_cond=1108",3.67335115456749,3.85479376013985,3.95494940611157,4.37146573193359,4.17302234908085,4.22415594803884,4.11707251464781,4.20521806036804
"t_cond=1109",3.68654709971909,3.81577039657981,4.20331869912012,4.06286151127716,4.18349315736398,4.18825996073391,4.21352595905801,4.33279067635708
"t_cond=1110",3.71164392274089,4.06003997249232,3.98406875308149,4.11322524036241,4.23609202112722,4.14446623116323,4.31003599017461,4.268904088869
"t_cond=1111",3.95031122226096,3.86145076118208,4.00397519264406,4.16235164138368,4.11013597548282,4.21866850173406,4.30894809491006,4.10871951765039
"t_cond=1112",3.85908658031543,3.94282754486217,4.40891372515949,4.16995641538126,4.13560243929518,4.39792969453574,4.14915340319835,4.65169061145182
"t_cond=1113",3.76968528743462,4.17693244942209,3.9801947504692,4.08646462642511,4.25224838830544,4.07647576844114,4.42674124319907,4.65166836521946
"t_cond=1114",4.14393493453446,3.84779063930642,3.97549531395968,4.17266013874322,3.97137141410251,4.41016085325907,4.59648985943408,4.12489649441482
"t_cond=1115",3.59963056904522,4.05238491712959,3.76601811254108,3.88692284183498,4.02266444207552,4.10978957878189,3.81262615342858,4.41272528683995
"t_cond=1116",3.98540833569867,3.70743269380985,3.78458917245117,4.00182554310833,4.18066132702432,3.83236690487734,4.43665138723506,3.74250521081234
"t_cond=1117",4.04666092384385,3.68512249280439,4.5255603511714,4.71774612900763,4.04480803529058,4.98100950442293,3.87006034947909,4.14834545111827
"t_cond=1118",3.57502246762141,3.95642444392654,4.10633606650742,3.64934461203321,4.45952560805296,3.63893422301086,3.84004840321986,3.69461895243809
"t_cond=1119",4.19204128658203,4.45836417006789,3.75515960281902,4.70765706276593,3.65657967532765,3.94657143245925,3.75237865938168,3.64962297113384
"t_cond=1120",3.73477952040035,3.2868860062204,3.96924610914083,3.34225799018179,3.52906556515007,3.37308381476193,3.35578905690215,3.43033141689784
"t_cond=1121",3.09498539378958,3.39458264531449,3.21535531237024,3.17314852064244,3.16638335196346,3.16583427493949,3.493867990018,3.28468230383297
"t_cond=1122",3.5130292550022,3.10229424829478,3.15248514018834,3.14878770959048,3.11399290607771,3.43417216333534,3.24720018772639,3.15791396354739
"t_cond=1123",3.20110598153376,2.87478203332182,2.96636304832358,3.04924686668282,3.60827382033361,3.30499419241529,3.07502231145192,2.90948237994499
"t_cond=1124",2.89511199527844,2.91510168730682,2.98558957232776,3.3902957788444,3.20241623435413,3.04393108327243,3.06235733459131,3.01212574760549
"t_cond=1125",2.78110137558495,2.86044953071212,3.50968215179261,3.20754397959207,2.99094922691478,2.93216093347693,2.95931131120882,2.8608442400778
"t_cond=1126",2.75971449156435,3.53243299810692,3.16310033216142,2.94486948882587,2.90414050800874,2.9819247482251,2.83890371115818,2.79367219327464
"t_cond=1127",3.50201972273404,3.08657029906684,2.87064496505712,2.89124311769749,2.91549690608402,2.81500785446525,2.78022891037968,2.73180950546766
"t_cond=1128",2.83543409372092,2.84771648326773,3.29547946453901,2.9114298392244,3.04662725887855,2.99697583033042,2.92141816942072,3.247043196672
"t_cond=1129",2.82453941656015,3.42150291214891,2.85473177719351,3.06402855485732,2.91045904951276,2.89224370196046,3.22147343828307,3.4369372825161
"t_cond=1130",3.21666269687701,2.70424640511594,2.90184830518187,2.82223548637031,2.7802760766077,3.25046931080882,3.56202846513519,3.71690784965582
"t_cond=1131",2.62776943175577,2.50167243209162,2.51932866437501,2.52092967172999,3.61998567221916,3.92462136922553,4.0719551633004,3.05074369713315
"t_cond=1132",2.52866590552128,2.50340607205099,2.526173009377,3.48539428446593,3.8254720255694,3.91853178221175,2.99883590369672,2.7827702888868
"t_cond=1133",2.33449130679291,2.36369392905771,3.82198559882104,4.09981621372305,4.35166019172486,3.01518686281217,2.79353580950793,3.05927544253641
"t_cond=1134",2.26456763413714,4.03210735580917,4.36681367519058,4.55084512183395,3.10274994684156,2.82516224620024,3.1001385665291,3.12191991448085
"t_cond=1135",4.46684040981254,4.8944977763042,4.82784231404302,3.12667639064497,2.82802177625626,3.09407196124359,3.16808468566338,3.01230654402781
"t_cond=1136",3.43364261842638,3.49273306304503,2.62849691687642,2.59302958796158,2.74262851908508,2.7938955218664,2.75296717846599,4.0689518771688
"t_cond=1137",2.91970307970094,2.58197794159452,2.61737492309781,2.64905493059347,2.70728916267736,2.66746987486071,3.75951825284611,2.65446537459459
"t_cond=1138",2.69159822262569,2.80078918177007,2.65359671066626,2.66405772772951,2.67204036221606,3.48790660429154,2.70239437122655,3.48184353782488
"t_cond=1139",2.55432358931129,2.47892981875658,2.56931974061019,2.58742154211565,3.80786881560513,2.58487651216224,3.55267741323472,3.619905788105
"t_cond=1140",2.36774485502864,2.49800246818018,2.51842649848269,4.03460021852819,2.48965978895556,3.8982263411426,3.80221154671958,4.54727523647076
"t_cond=1141",2.39442272814229,2.40354285788036,4.15321843782766,2.49034704867939,3.81535658679707,3.73636558238083,4.50986859566511,7.02656287250308
"t_cond=1142",2.30172288314203,4.01430904787698,2.42024816142974,3.67993566711729,3.6794034747164,4.38428172954511,6.87060397078661,5.05834188572091
"t_cond=1143",4.23053990800816,2.34232023218333,3.74204876438381,3.63413341309765,4.52584352352942,6.94251812941806,5.04918973610056,7.78946004570599
"t_cond=1144",3.04448199313476,2.88243599331576,2.96582169020058,3.59694601360461,5.75492364421066,4.2907056201788,6.57044283384742,5.32300509481797
"t_cond=1145",3.31660097857062,3.36075110638221,4.33576720714457,7.32750926337038,4.96733362105186,7.68739883669983,6.04666211458455,3.87172024235342
"t_cond=1146",2.80156180620899,3.59535522801883,6.31234905686481,4.26283358526844,7.0830746434419,5.437331903689,3.62575428955294,3.50473112645533
"t_cond=1147",3.29770782331406,6.43434605506745,4.04115635252384,6.75833569128802,5.26162129781983,3.52547530233646,3.46102595243231,4.26646646218367
"t_cond=1148",5.63923918647337,3.50846584550607,6.13407630354817,4.70922197566006,3.44004858456981,3.5807327046974,4.02826061076029,3.90315837324958
"t_cond=1149",3.15569398466118,4.35007295264887,3.73137429995789,4.04276172376915,4.5452133557264,4.0460070784262,4.28296170184777,4.25926331793534
"t_cond=1150",4.63464694963401,3.72918997123507,3.89829329480909,4.44350933385861,3.88491605809266,4.16950332631185,4.24816727134045,4.52030671581144
"t_cond=1151",3.47490862690331,5.34338415957623,6.04975419056881,4.29363982860646,4.90157677397251,4.63806847697788,5.26957423409147,4.74341245535426
"t_cond=1152",5.52894570934401,6.47775438522458,4.22329084508973,4.85935044043331,4.61675042030849,5.43038340728258,4.6666925673328,4.68555816328751
"t_cond=1153",4.71270922302963,3.5218806673909,3.75866284930901,3.91617874725694,4.29897821361937,4.28246434330912,4.46567925242204,4.56318321342804
"t_cond=1154",3.88017853213776,3.41803023330855,3.85523396822907,3.68333602625044,4.48313978222815,4.66828741810609,4.76964942955649,5.0880096853855
"t_cond=1155",3.3214161315626,3.57039434265533,3.89735053625249,4.15713092502871,4.31706709114837,4.45908970599871,4.79354574599644,4.69621196476179
"t_cond=1156",3.44595292138562,3.76222820423374,4.10954818305219,4.34036160775398,4.4443448946056,4.79082547993538,4.68243885779688,4.79225635584718
"t_cond=1157",3.86577916294535,3.96870544776845,4.2042512197704,4.35690544237452,4.73307496137435,4.6294976691521,4.68022561983955,4.79305730849687
"t_cond=1158",4.36204592211281,4.58243222892098,4.64947682827206,5.14614584150115,4.85532198437293,4.848808822112,4.99021204602042,5.56191298019799
"t_cond=1159",3.9712471084466,4.13348201863758,4.56812082959461,4.50121855524315,4.56201614073578,4.65819233984739,5.08212703604459,5.80499467709225
"t_cond=1160",3.88974342637799,4.27522076076821,4.2943666511004,4.4189070941387,4.5132946970101,4.93940191696046,5.58596314781717,6.1178023069777
"t_cond=1161",4.11338775244723,4.14388653135949,4.29305514918649,4.42984481919568,4.87006785521942,5.5859843356379,6.08258593780083,6.48664175532091
"t_cond=1162",4.02667529951234,4.16400496958477,4.33992719018039,4.67029534167956,5.38114785831518,5.94130732692627,6.29919399874801,5.21482217725567
"t_cond=1163",4.04662218402907,4.20319496517074,4.62559526422805,5.38554985451153,5.99255830825388,6.40495712906041,5.19041571129719,6.53577503521512
"t_cond=1164",4.06938113054556,4.57937709861643,5.50226453268993,6.23637177382697,6.68563722339099,5.23732069991476,6.83511616044822,7.19381553850499
"t_cond=1165",4.48192346006229,5.59575630269808,6.39372312750674,6.90739569710923,5.18496190779837,6.90094752616305,7.24906639750205,8.0660256555402
"t_cond=1166",5.13108001303947,5.99000386615751,6.42762128349027,4.8988199385706,6.57670345522338,7.05016529523627,7.76424894266221,8.57223924320681
"t_cond=1167",5.13867620450458,5.61510822837194,4.53886862643275,5.88578534573573,6.17278951772603,6.924701699518,7.67901294601145,8.2482192289412
"t_cond=1168",4.95320551205546,4.51391018657617,5.2761520292609,5.60594113594443,6.39812459119761,7.03991361642244,7.48802039463662,8.39510272485301
"t_cond=1169",4.73340590299563,4.87928499773643,5.24145413767744,5.96150665808386,6.54945182245176,7.04242728738744,7.87633603219302,7.85777346148195
"t_cond=1170",5.14872924146472,5.76006772475706,6.70953721002458,7.52547486752476,8.01432261749824,8.90688171421118,8.76393847816909,7.04500529057855
