"X","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
2970,"rotaBE",1,2,"glarma",302,0.446672660783403,0.535677021388923,0,1,0,2,0,0.409258743986074,0,0.664142367245225,NA
2971,"rotaBE",1,3,"glarma",302,0.534693390866697,0.676423705624025,0,1,0,3,0,0.477857212447914,0,0.620110734754638,NA
2972,"rotaBE",1,4,"glarma",302,0.601823780465862,0.800219078537362,0,1,0,3,0,0.529310484308424,0,0.589010961994038,NA
2973,"rotaBE",1,1,"glarma",303,0.362383355006332,0.388171968794814,0,1,0,2,0,0.349292602639236,0,0.705186760571964,NA
2974,"rotaBE",1,2,"glarma",303,0.458396770562492,0.54529944108609,0,1,0,2,0,0.421130684750829,0,0.656304326837155,NA
2975,"rotaBE",1,3,"glarma",303,0.577205564016702,0.738977174972462,0,1,0,3,0,0.51337560581052,0,0.598471959838762,NA
2976,"rotaBE",1,4,"glarma",303,0.68941266391114,0.926739699254718,0,1,0,3,0,0.599396479817945,0,0.549142954961308,NA
2977,"rotaBE",1,1,"glarma",304,0.381529740917433,0.408877529975064,0,1,0,2,0,0.367684531907436,0,0.692335557019298,NA
2978,"rotaBE",1,2,"glarma",304,0.50081250265399,0.613872778904271,0,1,0,3,0,0.455238646108824,0,0.634296577474524,NA
2979,"rotaBE",1,3,"glarma",304,0.635683232284232,0.82521947814779,0,1,0,3,0,0.561169771080656,0,0.570541270663643,NA
2980,"rotaBE",1,4,"glarma",304,0.775761153822489,1.06658421248232,0,1,0,3,0,0.66692806793541,0,0.513282928685808,NA
2981,"rotaBE",1,1,"glarma",305,0.412352619621602,0.441999602177219,0,1,0,2,0,0.397457680369531,0,0.672026381953961,NA
2982,"rotaBE",1,2,"glarma",305,0.557483333083199,0.690123586581777,0,1,0,3,0,0.503672754180236,0,0.604307107476602,NA
2983,"rotaBE",1,3,"glarma",305,0.744460261633985,1.04647410536402,0,1,0,3,0,0.640345633213827,0,0.527110205760061,NA
2984,"rotaBE",1,4,"glarma",305,0.900566177159104,1.30167917109934,0,1,0,4,0,0.758118006249143,0,0.468547401036809,NA
2985,"rotaBE",1,1,"glarma",306,0.456905671827875,0.489318904141572,0,1,0,2,0,0.440961835511413,0,0.643417261795135,NA
2986,"rotaBE",1,2,"glarma",306,0.651790145088867,0.839407408290573,0,1,0,3,0,0.57751337136439,0,0.56129235832836,NA
2987,"rotaBE",1,3,"glarma",306,0.872213992573031,1.26017241202417,0,1,0,4,0,0.734603141940523,0,0.479695792346014,NA
2988,"rotaBE",1,4,"glarma",306,1.09141735359129,1.7418343099974,0,2,0,4,0,0.882363023672364,0,0.413803926979941,NA
2989,"rotaBE",1,1,"glarma",307,0.52919281172062,0.601158206493365,0,1,0,3,0,0.493956112134765,0,0.61020756321032,NA
2990,"rotaBE",1,2,"glarma",307,0.734551911642764,0.970613832710202,0,1,0,3,0,0.642851093234728,0,0.525791205254427,NA
2991,"rotaBE",1,3,"glarma",307,0.990162227234,1.473543642538,0,2,0,4,0,0.82213162038401,0,0.439493821320771,NA
2992,"rotaBE",1,4,"glarma",307,1.21294940244336,1.90968665251357,0,2,0,5,0,0.976720682673668,0,0.376543883281528,NA
2993,"rotaBE",1,1,"glarma",308,0.598671684480165,0.685053409562147,0,1,0,3,0,0.556198684961342,0,0.573384541672096,NA
2994,"rotaBE",1,2,"glarma",308,0.853501699102479,1.16692213370535,0,1,0,4,0,0.734025379554784,0,0.479973022610329,NA
2995,"rotaBE",1,3,"glarma",308,1.18128790091498,1.91908835539309,0,2,0,5,0,0.946522871179471,0,0.388088112456996,NA
2996,"rotaBE",1,4,"glarma",308,0.692893148442621,0.964172197370953,0,1,0,3,1,1.23991740945527,0.550104544757932,0.839512664084179,NA
2997,"rotaBE",1,1,"glarma",309,0.677192175655402,0.779276362869697,0,1,0,3,0,0.626918186852741,0,0.534235681186056,NA
2998,"rotaBE",1,2,"glarma",309,0.995222478354512,1.42366836439559,0,2,0,4,0,0.83735996462332,0,0.432851760273395,NA
2999,"rotaBE",1,3,"glarma",309,0.64806996863076,0.86585603491198,0,1,0,3,1,1.25561341454676,0.567848493450878,0.852749525625935,NA
3000,"rotaBE",1,4,"glarma",309,0.804476345336994,1.15189571399985,0,1,0,4,0,0.681931290983636,0,0.505639511739663,NA
3001,"rotaBE",1,1,"glarma",310,0.783534912632722,0.951771662957144,0,1,0,3,0,0.705293283096829,0,0.493963681811597,NA
3002,"rotaBE",1,2,"glarma",310,0.538427072374545,0.662238096891845,0,1,0,3,1,1.30030979318673,0.614554175159432,0.887001552777133,NA
3003,"rotaBE",1,3,"glarma",310,0.757292792243175,1.06219166866202,0,1,0,3,0,0.647733126254745,0,0.523230530962933,NA
3004,"rotaBE",1,4,"glarma",310,1.97508411124628,4.03788863690971,1,3,0,7,2,1.62989302324813,0.504221212367576,0.700171747525074,NA
3005,"rotaBE",1,1,"glarma",311,0.435451874759927,0.495540478548603,0,1,0,2,1,1.37155970044948,0.665346968019422,0.919057905751186,NA
3006,"rotaBE",1,2,"glarma",311,0.62351161408476,0.792763494771649,0,1,0,3,0,0.555167630265814,0,0.573976037375937,NA
3007,"rotaBE",1,3,"glarma",311,1.80827179583019,3.54516579263784,0,3,0,7,2,1.63843380048799,0.538153799718944,0.732437891496339,NA
3008,"rotaBE",1,4,"glarma",311,2.27403550358469,5.29314726892974,1,3,0,8,0,1.56545170464945,0,0.208993588473232,NA
3009,"rotaBE",1,1,"glarma",312,0.762515134798958,0.923544635670464,0,1,0,3,0,0.687665344115721,0,0.502748444601311,NA
3010,"rotaBE",1,2,"glarma",312,2.06922226895378,3.95691079470255,1,3,0,7,2,1.6021011757071,0.475027899356281,0.676500642660434,NA
3011,"rotaBE",1,3,"glarma",312,2.45936787573061,5.87533698757234,1,3,0,9,0,1.66753935227169,0,0.188710845718864,NA
3012,"rotaBE",1,4,"glarma",312,2.9114906114707,8.01214161674168,1,4,0,10,4,2.28942357491755,0.690155177204373,0.791480028413809,NA
3013,"rotaBE",1,1,"glarma",313,1.68475408444984,2.55381891766631,0,3,0,6,2,1.58607714809764,0.542486361759992,0.747213514603775,NA
3014,"rotaBE",1,2,"glarma",313,1.97955641820671,3.65248019198015,1,3,0,7,0,1.47058730474381,0,0.229790488504525,NA
3015,"rotaBE",1,3,"glarma",313,2.67098104804586,6.549914014062,1,4,0,9,4,2.32663405319958,0.721322653320526,0.818946444498427,NA
3016,"rotaBE",1,4,"glarma",313,3.18588964461823,8.99838948092044,1,4,0,11,5,2.58408746614822,0.75761382652522,0.833078739002664,NA
3017,"rotaBE",1,1,"glarma",314,2.01324999099697,3.17819729543019,1,3,0,7,0,1.56859349873674,0,0.20833800404759,NA
3018,"rotaBE",1,2,"glarma",314,2.68619645105994,6.08612056048177,1,4,0,9,4,2.28046748520779,0.715538424090118,0.817774825627003,NA
3019,"rotaBE",1,3,"glarma",314,3.154700217127,8.99435614325754,1,4,0,11,5,2.58427948208653,0.762601644094256,0.838052067496832,NA
3020,"rotaBE",1,4,"glarma",314,3.69362892855817,11.9129670844684,1,5,0,12,1,1.79777068535305,0.110488537231203,0.276156339745657,NA
3021,"rotaBE",1,1,"glarma",315,2.02946391529514,3.38565239955882,1,3,0,7,4,2.47087916929226,0.816001131703187,0.900511658974003,NA
3022,"rotaBE",1,2,"glarma",315,2.45480000105234,5.12185577535685,1,4,0,8,5,2.80081685392393,0.845318876631502,0.906079286600695,NA
3023,"rotaBE",1,3,"glarma",315,3.29038250472093,9.07131320407431,1,5,0,11,1,1.70013741555159,0.127447994420239,0.310106416640481,NA
3024,"rotaBE",1,4,"glarma",315,3.84416766499824,12.2282586929791,1,5,0,13,7,3.07425003494723,0.830376597240688,0.876600879222325,NA
3025,"rotaBE",1,1,"glarma",316,3.02002934272269,5.98726038885659,1,4,0,9,5,2.49012545066837,0.770680303652748,0.853579869769584,NA
3026,"rotaBE",1,2,"glarma",316,4.03489900470955,11.6448518249832,2,6,0,13,1,1.94562298461349,0.0873037356359702,0.23020190787561,NA
3027,"rotaBE",1,3,"glarma",316,4.28628782064759,15.771445489502,2,6,0,14,7,2.96668326027586,0.795989802756608,0.847463555315889,NA
3028,"rotaBE",1,4,"glarma",316,4.79291248771801,19.9997912404526,2,6,0,16,10,3.68704258642052,0.886764650987255,0.911810614881463,NA
3029,"rotaBE",1,1,"glarma",317,4.5695627861311,10.7726765862743,2,6,0,13,1,2.21811255090207,0.0587340785757534,0.167548375144984,NA
3030,"rotaBE",1,2,"glarma",317,4.83365841922125,15.8960565498249,2,7,0,15,7,2.77115349441643,0.743250919459305,0.805840685600287,NA
3031,"rotaBE",1,3,"glarma",317,5.02644688082698,20.1435443152111,2,7,0,17,10,3.59666551654556,0.873780176624556,0.901195161644471,NA
3032,"rotaBE",1,4,"glarma",317,5.28626830944499,22.2269752066611,2,7,0,17,7,2.78717342477755,0.710894887880149,0.772489959071116,NA
3033,"rotaBE",1,1,"glarma",318,3.68284811739951,8.15891748709602,2,5,0,11,7,2.98928789007338,0.849182466073289,0.899505725733178,NA
3034,"rotaBE",1,2,"glarma",318,3.96125089458195,11.2355546451655,2,5,0,12,10,3.98951007026959,0.934983550235441,0.953492330135828,NA
3035,"rotaBE",1,3,"glarma",318,4.79719827580124,17.582091427483,2,7,0,16,7,2.83846242878495,0.748454659772817,0.806970228457731,NA
3036,"rotaBE",1,4,"glarma",318,5.14120735777271,21.1901656598531,2,7,0,17,14,4.57274938532512,0.947230017820172,0.957559538628015,NA
3037,"rotaBE",1,1,"glarma",319,4.85014771148469,12.5922984766139,2,7,0,14,10,3.51182664026449,0.896397147462122,0.926239500838241,NA
3038,"rotaBE",1,2,"glarma",319,5.82948107583112,22.058949451481,3,8,0,18,7,2.64831693681731,0.655579097101429,0.726349320740441,NA
3039,"rotaBE",1,3,"glarma",319,5.65109136900006,25.61601626897,2,8,0,18,14,4.38832109541783,0.933725077799999,0.946146644148433,NA
3040,"rotaBE",1,4,"glarma",319,5.70648322724057,26.8242019646266,2,8,0,18,1,2.32108287752705,0.0549385384089516,0.153105763354137,NA
3041,"rotaBE",1,1,"glarma",320,7.56846244779163,25.1711271566104,4,10,1,20,7,2.5295580182223,0.483742853081089,0.563437088984141,NA
3042,"rotaBE",1,2,"glarma",320,7.22174458848751,33.6962828150116,3,10,0,22,14,3.8717911730604,0.881374943734486,0.902195985650297,NA
3043,"rotaBE",1,3,"glarma",320,6.47302189896011,33.4585299384891,3,9,0,21,1,2.4745999751495,0.0456054158782625,0.129802080157942,NA
3044,"rotaBE",1,4,"glarma",320,6.23666813016605,35.3135347548752,2,8,0,21,4,2.24321982903246,0.367503264103528,0.473619541551397,NA
3045,"rotaBE",1,1,"glarma",321,6.71078910566434,21.311264579801,3,9,0,18,14,3.91343964557377,0.91453122391558,0.934502911171887,NA
3046,"rotaBE",1,2,"glarma",321,6.18765687989367,25.9378770602992,3,8,0,19,1,2.50341390423137,0.0426345002466972,0.124439746342335,NA
3047,"rotaBE",1,3,"glarma",321,6.12094107632431,30.0851060659254,2,8,0,20,4,2.23451857229395,0.367182842691372,0.47422649392104,NA
3048,"rotaBE",1,4,"glarma",321,5.87445219233829,28.5837670747376,2,8,0,19,4,2.21905561252047,0.384469373352339,0.493181099707563,NA
3049,"rotaBE",1,1,"glarma",322,8.09889024867433,27.9242559570914,4,11,1,22,1,3.20157552137766,0.0181747810943184,0.0588728139137075,NA
3050,"rotaBE",1,2,"glarma",322,8.12255864039328,40.4844059336124,4,11,1,24,4,2.43242981720174,0.229623198759351,0.317446377606407,NA
3051,"rotaBE",1,3,"glarma",322,6.88544257584634,42.7940755395217,3,9,0,23,4,2.29260902728782,0.323941803416454,0.424944402670059,NA
3052,"rotaBE",1,4,"glarma",322,6.4483237397246,36.2640908505749,3,8,0,22,29,6.75303218637218,0.989469116744539,0.990636451417288,NA
3053,"rotaBE",1,1,"glarma",323,5.75780265002461,16.1168080086196,3,8,0,16,4,2.19920959681002,0.331551964225399,0.442442736378108,NA
3054,"rotaBE",1,2,"glarma",323,5.03728061547695,18.1081420037945,2,7,0,16,4,2.15713513534217,0.432365847093997,0.548021832710304,NA
3055,"rotaBE",1,3,"glarma",323,5.4914148829033,22.7089407954097,2,7,0,18,29,7.55650802517942,0.996564836671803,0.997087533978371,NA
3056,"rotaBE",1,4,"glarma",323,5.17088609300415,21.0868050392722,2,7,0,17,3,2.07032194079224,0.309142938988226,0.435288102881349,NA
3057,"rotaBE",1,1,"glarma",324,4.22491505087383,9.68643469667178,2,6,0,12,4,2.07973863236303,0.478299816042877,0.603262685223361,NA
3058,"rotaBE",1,2,"glarma",324,4.89335820056296,16.4481252173832,2,7,0,15,29,8.46289849517882,0.998728627480811,0.998939786619878,NA
3059,"rotaBE",1,3,"glarma",324,5.15259264174045,27.6090404303402,2,7,0,17,3,2.05666108589828,0.31729525441076,0.44517549340492,NA
3060,"rotaBE",1,4,"glarma",324,4.97415684273569,23.9308735798941,2,7,0,17,7,2.86750209325732,0.743609296556084,0.800450028801868,NA
3061,"rotaBE",1,1,"glarma",325,4.56368007923494,11.4851760247219,2,6,0,13,29,11.2985625839386,0.9999654932995,0.99997788402159,NA
3062,"rotaBE",1,2,"glarma",325,4.72589926129037,15.8835546738636,2,6,0,15,3,2.00969859310007,0.325242265065807,0.459271330932457,NA
3063,"rotaBE",1,3,"glarma",325,4.81052306029925,19.3887160438944,2,6,0,16,7,2.85968811799062,0.751347448661646,0.808634072808707,NA
3064,"rotaBE",1,4,"glarma",325,4.45993834867936,17.1132372661347,2,6,0,15,18,5.90308099224018,0.985535680237322,0.988266697836626,NA
3065,"rotaBE",1,1,"glarma",326,18.0823751968842,137.253495342358,9,25,2,49,3,3.84806532640347,0.0305819953383683,0.0519029409712904,NA
3066,"rotaBE",1,2,"glarma",326,17.3033961824653,184.705411995112,8,23,2,52,7,3.15606562952372,0.18567522978707,0.228268218241549,NA
3067,"rotaBE",1,3,"glarma",326,7.64560676426875,57.5085151646553,3,10,0,26,18,4.56256068650232,0.922401460828402,0.932836763989911,NA
3068,"rotaBE",1,4,"glarma",326,5.77677151835689,33.4112358140926,2,8,0,20,18,5.15289456445342,0.962014318516481,0.967796960764291,NA
3069,"rotaBE",1,1,"glarma",327,12.5216690069703,71.497810091004,6,17,1,35,7,2.89574426600893,0.263833503546573,0.319091386768708,NA
3070,"rotaBE",1,2,"glarma",327,5.19012949794308,18.4712667673838,2,7,0,16,18,5.55920817963609,0.982665955645148,0.986517780789156,NA
3071,"rotaBE",1,3,"glarma",327,5.06841496802771,20.6586764090221,2,7,0,17,18,5.50378492339905,0.978622265800527,0.982693598358069,NA
3072,"rotaBE",1,4,"glarma",327,3.9419001598566,13.233040476743,1,5,0,13,15,5.48747223331518,0.982143975451242,0.986282267051246,NA
3073,"rotaBE",1,1,"glarma",328,4.55184383141889,12.8412233191203,2,6,0,13,18,6.32041677429646,0.994162901841478,0.995962095333825,NA
3074,"rotaBE",1,2,"glarma",328,4.2851516313131,14.7257068330222,2,6,0,13,18,6.3522010826611,0.992565507386355,0.994308414015968,NA
3075,"rotaBE",1,3,"glarma",328,3.75630351008022,15.520737265981,1,5,0,12,15,5.74903172109671,0.986347582663636,0.989533446772157,NA
3076,"rotaBE",1,4,"glarma",328,3.23200362834243,9.42120251824159,1,5,0,11,5,2.58072676389169,0.748708089261543,0.824427043480864,NA
3077,"rotaBE",1,1,"glarma",329,8.22191629500475,36.9130004365491,4,11,0,23,18,4.25701346550002,0.919657222305325,0.933821764502751,NA
3078,"rotaBE",1,2,"glarma",329,7.24546459241393,36.2326829568257,3,10,0,23,15,4.02529245730769,0.893641750945531,0.911499951573778,NA
3079,"rotaBE",1,3,"glarma",329,4.29740062707911,17.0909114693558,1,6,0,15,5,2.46188136580712,0.637993872097473,0.723268239774633,NA
3080,"rotaBE",1,4,"glarma",329,3.367209622792,10.748620238039,1,5,0,12,2,1.78174569140817,0.326391668293545,0.494735682205098,NA
3081,"rotaBE",1,1,"glarma",330,9.47879359851169,47.3963581757627,4,13,1,27,15,3.54600067516669,0.801838096804874,0.830677845649905,NA
3082,"rotaBE",1,2,"glarma",330,5.6470460433889,24.9150599553106,2,8,0,18,5,2.38975758243496,0.506187550458228,0.597839449673169,NA
3083,"rotaBE",1,3,"glarma",330,3.87147558918419,14.8636261662582,1,5,0,14,2,1.84571414112444,0.289155007894527,0.447067516690497,NA
3084,"rotaBE",1,4,"glarma",330,2.93813476250677,8.98951478974246,1,4,0,11,12,5.29449599064608,0.980753904295626,0.985773047728967,NA
3085,"rotaBE",1,1,"glarma",331,6.34916473353383,22.0040509158631,3,9,0,19,5,2.38185113302083,0.414346222467778,0.506725635021425,NA
3086,"rotaBE",1,2,"glarma",331,4.37442229743281,15.243895583894,2,6,0,14,2,1.93397874668879,0.232199998008996,0.376771835935185,NA
3087,"rotaBE",1,3,"glarma",331,3.12764232905237,10.3756733076291,1,4,0,11,12,5.146748100171,0.976438093075786,0.982256387583059,NA
3088,"rotaBE",1,4,"glarma",331,2.42832462759591,6.68803375296212,1,3,0,9,1,1.45722464672392,0.215406410350831,0.448288118024412,NA
3089,"rotaBE",1,1,"glarma",332,3.85623026264067,9.47884036238429,2,6,0,12,2,1.8755265663767,0.242351059142128,0.395625295674616,NA
3090,"rotaBE",1,2,"glarma",332,2.81403520831264,7.34735856900492,1,4,0,10,12,5.58030895313225,0.987461288923105,0.991232689075994,NA
3091,"rotaBE",1,3,"glarma",332,2.33321910181076,6.16584854241085,1,3,0,9,1,1.43599667940935,0.222627211078114,0.460505368641465,NA
3092,"rotaBE",1,4,"glarma",332,1.88071345772015,4.4454338803089,0,3,0,7,1,1.33392542069179,0.277691096272079,0.541132208049772,NA
3093,"rotaBE",1,1,"glarma",333,2.37164477506875,4.70140932243751,1,3,0,8,12,6.65384339737153,0.997163897601061,0.998452955810591,NA
3094,"rotaBE",1,2,"glarma",333,1.97810060100311,4.11231921054147,1,3,0,7,1,1.35673529599209,0.248618104211856,0.506118171905074,NA
3095,"rotaBE",1,3,"glarma",333,1.74040300911348,3.68119073335267,0,3,0,7,1,1.30477115840292,0.292503866625292,0.563738464327885,NA
3096,"rotaBE",1,4,"glarma",333,1.43554482062735,2.81361678873856,0,2,0,6,0,1.05764233828568,0,0.347273599586175,NA
3097,"rotaBE",1,1,"glarma",334,4.57523249072926,12.9584431106025,2,7,0,14,1,2.11466459359178,0.0786229127958244,0.19929667031357,NA
3098,"rotaBE",1,2,"glarma",334,4.20721410121427,14.1736885270602,2,6,0,14,1,1.94018184237776,0.101007962310204,0.244685782995747,NA
3099,"rotaBE",1,3,"glarma",334,2.12486366130654,5.40100371655132,1,3,0,8,0,1.38829671823911,0,0.249499911565103,NA
3100,"rotaBE",1,4,"glarma",334,1.58391355589705,3.36420230574881,0,2,0,6,0,1.12203252393101,0,0.325617296631848,NA
3101,"rotaBE",1,1,"glarma",335,3.29941118244775,7.58773918605796,1,5,0,11,1,1.76349533938766,0.126273864219706,0.297718422600597,NA
3102,"rotaBE",1,2,"glarma",335,1.6210874884937,3.03997026960668,0,2,0,6,0,1.18943302816413,0,0.304393797861582,NA
3103,"rotaBE",1,3,"glarma",335,1.4438495906309,2.88297972470585,0,2,0,6,0,1.05399257781067,0,0.348543380833124,NA
3104,"rotaBE",1,4,"glarma",335,1.09639630340858,1.94731097556161,0,2,0,5,0,0.847594057446716,0,0.428444505772502,NA
3105,"rotaBE",1,1,"glarma",336,1.32353337995413,1.98142553417175,0,2,0,5,0,1.06050264940676,0,0.34628170828233,NA
3106,"rotaBE",1,2,"glarma",336,1.1812024554676,1.92657930954456,0,2,0,5,0,0.928929335033344,0,0.394976371430579,NA
3107,"rotaBE",1,3,"glarma",336,1.03689349914165,1.71303159775971,0,2,0,4,0,0.816717100977496,0,0.441879923113138,NA
3108,"rotaBE",1,4,"glarma",336,0.876672848352224,1.38278872643379,0,1,0,4,1,1.23607352345861,0.492148557219995,0.782671269174553,NA
3109,"rotaBE",1,1,"glarma",337,0.944719667739635,1.28899605681633,0,1,0,4,0,0.798522343735395,0,0.449993408665349,NA
3110,"rotaBE",1,2,"glarma",337,0.828741435998474,1.2030322922635,0,1,0,4,0,0.6915275320366,0,0.500810480431218,NA
3111,"rotaBE",1,3,"glarma",337,0.80711339106943,1.22159611822529,0,1,0,4,1,1.24446148255897,0.514899458554909,0.802995469645772,NA
3112,"rotaBE",1,4,"glarma",337,0.696898521757582,1.00901207222524,0,1,0,3,0,0.584627444454501,0,0.557313453357708,NA
3113,"rotaBE",1,1,"glarma",338,0.66123946308382,0.793870306135997,0,1,0,3,0,0.598458537516138,0,0.549658260994399,NA
3114,"rotaBE",1,2,"glarma",338,0.663478203402162,0.897479774999067,0,1,0,3,1,1.26836506833154,0.564628226427289,0.845919364253934,NA
3115,"rotaBE",1,3,"glarma",338,0.648812805858684,0.91088583296161,0,1,0,3,0,0.551538741327968,0,0.576062716542099,NA
3116,"rotaBE",1,4,"glarma",338,0.573119134944267,0.780768357831549,0,1,0,3,1,1.33125276145138,0.609932839089809,0.874078980922065,NA
3117,"rotaBE",1,1,"glarma",339,0.553530730268667,0.685846112692146,0,1,0,3,1,1.30578279885336,0.609246999490731,0.880207344048903,NA
3118,"rotaBE",1,2,"glarma",339,0.540779095755585,0.704286321095903,0,1,0,3,0,0.476456367315709,0,0.620980022585505,NA
3119,"rotaBE",1,3,"glarma",339,0.536680055420094,0.718947427052876,0,1,0,3,1,1.35351992006763,0.626867350494035,0.885196710233824,NA
3120,"rotaBE",1,4,"glarma",339,0.486115911226142,0.636213754987476,0,1,0,3,0,0.427166489440944,0,0.652354932978083,NA
3121,"rotaBE",1,1,"glarma",340,0.57326365254588,0.681949515813767,0,1,0,3,0,0.521596575660597,0,0.593572108262932,NA
3122,"rotaBE",1,2,"glarma",340,0.583365251165409,0.76115188162265,0,1,0,3,1,1.30529431980413,0.599768205502536,0.870860940844631,NA
3123,"rotaBE",1,3,"glarma",340,0.496401379449052,0.643020121949715,0,1,0,3,0,0.437524505169841,0,0.645632704894956,NA
3124,"rotaBE",1,4,"glarma",340,0.438947243053878,0.56820065512653,0,1,0,2,0,0.389203147164712,0,0.677596604202272,NA
3125,"rotaBE",1,1,"glarma",341,0.49491356781404,0.601358317698494,0,1,0,3,1,1.34881444857315,0.639026281488375,0.898574067052459,NA
3126,"rotaBE",1,2,"glarma",341,0.415255158544923,0.505528412510562,0,1,0,2,0,0.376915277504733,0,0.685974188879134,NA
3127,"rotaBE",1,3,"glarma",341,0.40455504474065,0.499831933953301,0,1,0,2,0,0.364860206091766,0,0.694293702124328,NA
3128,"rotaBE",1,4,"glarma",341,0.362015179692496,0.440026518283518,0,1,0,2,0,0.329106958278123,0,0.719566049085383,NA
3129,"rotaBE",1,1,"glarma",342,0.447959649404305,0.493551717667448,0,1,0,2,0,0.426419339699481,0,0.652842521925887,NA
3130,"rotaBE",1,2,"glarma",342,0.461482610159706,0.570210381606391,0,1,0,2,0,0.415335417418126,0,0.660118828214528,NA
3131,"rotaBE",1,3,"glarma",342,0.38566305245353,0.469717576682486,0,1,0,2,0,0.349796806913548,0,0.704831292015015,NA
3132,"rotaBE",1,4,"glarma",342,0.348296950230193,0.419606498844274,0,1,0,2,0,0.317818044086921,0,0.727735192089775,NA
3133,"rotaBE",1,1,"glarma",343,0.387883057529622,0.426985956897836,0,1,0,2,0,0.368822911091067,0,0.691547865064204,NA
3134,"rotaBE",1,2,"glarma",343,0.33847591540604,0.399046350073354,0,1,0,2,0,0.312005065800835,0,0.73197782016506,NA
3135,"rotaBE",1,3,"glarma",343,0.340352545511931,0.417137528872144,0,1,0,2,0,0.309008395211066,0,0.734174606449615,NA
3136,"rotaBE",1,4,"glarma",343,0.312038766826512,0.376305282316041,0,-Inf,0,2,0,0.285364670762669,0,0.751740066704857,NA
3137,"rotaBE",1,1,"glarma",344,0.288518959974991,0.314894133179063,0,-Inf,0,2,0,0.275440142640522,0,0.759237876708471,NA
3138,"rotaBE",1,2,"glarma",344,0.291661715444865,0.336587609042125,0,-Inf,0,2,0,0.271725796947969,0,0.762063192496942,NA
3139,"rotaBE",1,3,"glarma",344,0.296939436229801,0.354891784168184,0,-Inf,0,2,0,0.273012236895765,0,0.761083474272804,NA
3140,"rotaBE",1,4,"glarma",344,0.28839520873231,0.343094624730179,0,-Inf,0,2,2,3.31901677310674,0.95535976325516,0.991548158926489,NA
3141,"rotaBE",1,1,"glarma",345,0.254125252235412,0.275887916792159,0,-Inf,0,2,0,0.24332732278736,0,0.784014845842555,NA
3142,"rotaBE",1,2,"glarma",345,0.256006985807122,0.287488534630436,0,-Inf,0,2,0,0.24133004010604,0,0.785582309929419,NA
3143,"rotaBE",1,3,"glarma",345,0.270538817185192,0.31762185306792,0,-Inf,0,2,2,3.41540278605042,0.960019476193498,0.992882643403524,NA
3144,"rotaBE",1,4,"glarma",345,0.267573533403051,0.312069596088787,0,-Inf,0,2,1,1.71226392280056,0.780178775729074,0.960635565304793,NA
3145,"rotaBE",1,1,"glarma",346,0.218116523533125,0.221008344911313,0,-Inf,0,2,0,0.218959582192619,0,0.803354187312255,NA
3146,"rotaBE",1,2,"glarma",346,0.240551726789243,0.271901171206606,0,-Inf,0,2,2,3.59826335814999,0.967832878337348,0.99520409353155,NA
3147,"rotaBE",1,3,"glarma",346,0.253811354954094,0.292349768080872,0,-Inf,0,2,1,1.74272715870255,0.789112679617209,0.964155060360485,NA
3148,"rotaBE",1,4,"glarma",346,0.25555415366013,0.293790905541191,0,-Inf,0,2,1,1.73684982481869,0.787722422666506,0.963796615106002,NA
3149,"rotaBE",1,1,"glarma",347,0.21391296905987,0.234166595854259,0,-Inf,0,2,2,3.79637011416835,0.974439338470815,0.996891461232711,NA
3150,"rotaBE",1,2,"glarma",347,0.226380200455839,0.252982870809786,0,-Inf,0,2,1,1.80794466320835,0.807138916421477,0.971129763500631,NA
3151,"rotaBE",1,3,"glarma",347,0.247647196246302,0.286164919267564,0,-Inf,0,2,1,1.76146495222822,0.793740473668995,0.96553348450677,NA
3152,"rotaBE",1,4,"glarma",347,0.256133325754316,0.296965397962017,0,-Inf,0,2,1,1.7401178664779,0.787930894973253,0.963430608837992,NA
3153,"rotaBE",1,1,"glarma",348,0.452565092454741,0.542203730002086,0,1,0,2,1,1.38808705624485,0.661921440659726,0.911473668358017,NA
3154,"rotaBE",1,2,"glarma",348,0.502501142339423,0.636676868380209,0,1,0,3,1,1.35984430467952,0.639246107662056,0.895946848608561,NA
3155,"rotaBE",1,3,"glarma",348,0.338513243415001,0.408786950173819,0,1,0,2,1,1.56835454789692,0.734199373941705,0.942587166478587,NA
3156,"rotaBE",1,4,"glarma",348,0.327140483226762,0.393116643490288,0,1,0,2,1,1.58974455213026,0.741466870262336,0.945444581013658,NA
3157,"rotaBE",1,1,"glarma",349,0.565471222087982,0.702942671027289,0,1,0,3,1,1.29785683631519,0.603325981830728,0.876442481443677,NA
3158,"rotaBE",1,2,"glarma",349,0.380725623565981,0.454524907752401,0,1,0,2,1,1.48749948432434,0.705776356615667,0.931713265180914,NA
3159,"rotaBE",1,3,"glarma",349,0.34019864500208,0.407068574527159,0,1,0,2,1,1.56154135385197,0.732407394469529,0.942219821116978,NA
3160,"rotaBE",1,4,"glarma",349,0.326654351148181,0.392652419107419,0,1,0,2,0,0.29880963571229,0,0.741700589301161,NA
3161,"rotaBE",1,1,"glarma",350,0.41877761894755,0.495551361403651,0,1,0,2,1,1.42444689140266,0.680911955193002,0.921553482496133,NA
3162,"rotaBE",1,2,"glarma",350,0.381699748314313,0.460020314400216,0,1,0,2,1,1.49021384272485,0.705997866757209,0.931322333146512,NA
