"","h1","h2","h3","h4"
"t=232",1.81111941828474,1.86239047460495,1.32737062710823,1.75518596048778
"t=233",1.86259757542374,1.32716252424271,1.75465623122394,1.70139436524908
"t=234",1.32762710778099,1.75518818786203,1.7013373466701,2.13705518730842
"t=235",1.75493155039919,1.70214924697568,2.13774982363019,1.67471780355267
"t=236",1.70184918559105,2.13828635393055,1.67417091173791,1.5936011023929
"t=237",2.13889549328885,1.67467184221298,1.59402858403619,1.3062698039069
"t=238",1.6741839475496,1.5929133320387,1.30688322801721,1.58103336067803
"t=239",1.59254240223023,1.30685349598752,1.58114489367104,1.89256915179095
"t=240",1.30732721684714,1.58239242338062,1.89256713855651,1.94430966103228
"t=241",1.58252768471962,1.89270330362291,1.94430427450281,2.09808066603994
"t=242",1.89221469015937,1.94478475761833,2.09865261212648,1.98390354146227
"t=243",1.94485005506151,2.09889406174427,1.98401156717685,2.17308422560365
"t=244",2.09773420660746,1.98286425147273,2.17187634358286,1.84126783468905
"t=245",1.98171447247709,2.17157516888708,1.84141949515613,2.0535790821184
"t=246",2.1706574982546,1.84151145268021,2.05307002817946,2.16448021709527
"t=247",1.84188501599309,2.05253040533873,2.16361135078224,2.37099723159626
"t=248",2.05203159769426,2.16373709272456,2.370687331273,2.5102065100087
"t=249",2.16316584357899,2.36954714570037,2.51004511553139,2.5269661020279
"t=250",2.36824505124803,2.5081800278304,2.5248546811042,2.56389728277002
"t=251",2.50681534088366,2.52375832010869,2.56428086725284,2.7806849625995
"t=252",2.52181736893134,2.56398641007019,2.7816522637102,2.80834997348061
"t=253",2.56425139315344,2.78137553357603,2.80887506990743,3.02190422421919
"t=254",2.78213430144372,2.80905379645726,3.02225783164796,3.24186940463097
"t=255",2.80803905879267,3.02091002993304,3.24014046703634,3.40492638127842
"t=256",3.01998357115061,3.23836835182609,3.40268283717408,2.69641670149973
"t=257",3.23487453585131,3.39957987025727,2.69529870804294,2.81699506221175
"t=258",3.39013055170945,2.69172304510663,2.81434667821319,2.91100181692679
"t=259",2.68687393747902,2.81102435848367,2.91031649968242,2.69131445813065
"t=260",2.81015886345436,2.91032949444479,2.6905712830601,2.9637349831472
"t=261",2.90759543437168,2.68891523623628,2.96269687719577,2.72933748166186
"t=262",2.68742318013511,2.96070786476509,2.72878558661409,2.7474870987731
"t=263",2.95965466848096,2.72835965644894,2.74744333623681,2.76092468631902
"t=264",2.72824759359394,2.747118117102,2.76102978866661,2.70802880290591
"t=265",2.74757524713603,2.76118176426663,2.70818496406525,2.72111349192287
"t=266",2.76100157364939,2.70768847207851,2.72032474806736,3.31308586109247
"t=267",2.70703958693833,2.7201715631925,3.31239854612134,3.0034480278337
"t=268",2.71930922415342,3.31258461087889,3.00310608978936,2.80692873807639
"t=269",3.31387159040625,3.00202610244701,2.80565880869205,2.62704639471722
"t=270",3.00143516343188,2.8068803648444,2.62913623717814,2.63191496219263
"t=271",2.8055283709156,2.62763978564477,2.63289266959415,2.43927530720586
"t=272",2.62734995660953,2.63220498559443,2.43833536513406,2.25880488794464
"t=273",2.63059993357473,2.43800087819164,2.25929618858021,2.5241911913773
"t=274",2.43753765104932,2.25823749869967,2.52647367223735,2.71340711935072
"t=275",2.25832830728185,2.52595962631649,2.7144307235369,1.86552846583729
"t=276",2.52571475023055,2.71255526714337,1.8660860986465,2.00939646199321
"t=277",2.70766146133758,1.86502925512831,2.00777212749224,2.42222453027829
"t=278",1.86453414477252,2.00596338984728,2.41631840825827,1.85880849775394
"t=279",2.00620375868135,2.41636123788185,1.85870893562882,1.85137984946788
"t=280",2.41396380720678,1.85817521797733,1.85172701472942,1.47726155518046
"t=281",1.8552645670493,1.8499170645263,1.47753018092148,1.51716592831228
"t=282",1.84889474385181,1.47785114402295,1.51714096877804,1.49311673770652
"t=283",1.47851979544506,1.51707509321248,1.49264213258576,1.88405418052616
"t=284",1.51723557223062,1.49235269769431,1.88444601566122,2.15497566165018
"t=285",1.49224040600404,1.88391050293113,2.15455915970337,1.90178769120409
"t=286",1.88320555945818,2.15348010871104,1.90116351743836,1.66767222618179
"t=287",2.15081541626086,1.90017061206358,1.66687152671955,1.40332089467436
"t=288",1.89790463640506,1.66589855660226,1.40290971487475,1.24015052158485
"t=289",1.66490894187045,1.40218480924946,1.24011506842292,1.4263451537032
"t=290",1.40151606925185,1.24013648978851,1.42592577389925,1.66787703533655
"t=291",1.24044865668746,1.42576291426857,1.66788590401808,2.43970190074976
"t=292",1.42567710299745,1.66788181315493,2.43956017648342,1.88012245740004
"t=293",1.66752205968539,2.43873867277472,1.87952721993213,1.94833756979283
"t=294",2.43845288013855,1.87944286870419,1.94774768310363,2.44072109207303
"t=295",1.87816176649804,1.94737426991039,2.43875342605319,2.54982192455242
"t=296",1.94671204560968,2.4367266129901,2.54931442367678,2.23851895761992
"t=297",2.4367198651778,2.54944250168372,2.23868422161963,2.35051654595234
"t=298",2.54889710545371,2.23806732564711,2.35025832878975,3.47743423104484
"t=299",2.23742568458609,2.34957565869788,3.4774568480119,3.05611085107892
"t=300",2.34888386502705,3.47776336860867,3.05578359119407,3.22472064568493
"t=301",3.47800719859792,3.05560704048466,3.22360960162117,3.40763522744357
"t=302",3.05748473509623,3.22430126864574,3.40751763251689,4.24891930501394
"t=303",3.22342983458197,3.40776006406939,4.25054379222134,3.75871060096256
"t=304",3.40666379762276,4.2508870882163,3.75977556188484,3.73772296429936
"t=305",4.24878130675358,3.75879555491562,3.73762679010112,3.19008124260055
"t=306",3.75437421182222,3.73349582167326,3.19166750307618,3.46082796564297
"t=307",3.72815814618971,3.1895427287595,3.45913665439004,3.81224958305489
"t=308",3.18800931954953,3.45734750948462,3.81072778987732,3.1740074148336
"t=309",3.45696165583238,3.81291283308939,3.17505729390394,3.18001564643158
"t=310",3.81432137676468,3.17424209453644,3.17890732228501,3.30349024716828
