"","h1","h2","h3","h4"
"t=341",1.97592425530642,1.61251898154703,1.76026135124962,1.50089080107085
"t=342",1.65846105809917,1.74695201966269,1.48332642825982,1.80703670094791
"t=343",1.74259143957464,1.47067225817638,1.78809251529089,1.71487561013738
"t=344",1.45100247577765,1.74547348184553,1.73419657775793,1.56273624285241
"t=345",1.77950451883068,1.74662628159956,1.55500050616423,1.86736005957204
"t=346",1.7107826907295,1.56095338072923,1.88956874377745,1.83629734491571
"t=347",1.57175637950408,1.92766264889647,1.84242298788512,2.19681271618228
"t=348",1.87703276312392,1.82454439775683,2.20365344554494,2.06888349442603
"t=349",1.80980981643361,2.2017921789693,2.06992216083313,2.72996498022223
"t=350",2.15492139411593,2.06814500249975,2.75321521480968,2.72974113495023
"t=351",2.04970717994597,2.74683438259787,2.68426739833777,2.49118814229301
"t=352",2.6949326724741,2.74789882541154,2.49479508744683,2.43271783995888
"t=353",2.72410927638173,2.41470283219042,2.44995935974617,2.62491132344892
"t=354",2.39280278291205,2.541488076382,2.63705790421063,2.68210444005254
"t=355",2.53677250744581,2.62576815008504,2.65524413294569,3.14305517026553
"t=356",2.54019486266624,2.63515947959297,3.18071279305634,3.11725393486555
"t=357",2.65541775471272,3.17538461530924,3.12180687521637,2.90253093117542
"t=358",3.12619511262824,3.07390583194113,2.83794535181315,3.53205286094689
"t=359",2.91141941693769,2.79794674563724,3.46618489230272,3.79836951494322
"t=360",2.77337127752439,3.40245465766994,3.73975440555547,3.95070426092787
"t=361",3.49653164198583,3.82966639150218,3.99644258786225,NA
"t=362",3.58887115051782,3.97433810085335,NA,NA
"t=363",3.65552265699383,NA,NA,NA
