"","h1","h2","h3","h4"
"t=290",1.37486504291789,1.34644580995077,1.42706521896393,1.62611142129116
"t=291",1.28986038157607,1.36085933633818,1.61717528903786,2.1712943682015
"t=292",1.34560234414691,1.62989842232021,2.19889223469585,1.74382667881746
"t=293",1.60128399449155,2.19364923907481,1.74712072546392,1.92219681637922
"t=294",2.17106138407728,1.75332854865879,1.90712229841088,2.35265142502111
"t=295",1.73314523127802,1.91315862412093,2.28910991564639,2.42263500860704
"t=296",1.90604466899412,2.24996150053657,2.42549735496242,2.10402013732401
"t=297",2.31820669190096,2.49276339753105,2.12849216986732,2.25173501943794
"t=298",2.46841919912235,2.07795241671606,2.21858507787335,3.36671486547482
"t=299",2.04519224014928,2.18695944713805,3.29154050240957,2.9357832395738
"t=300",2.17069546117588,3.29410305353135,2.93131360831904,3.18091890737955
"t=301",3.24984939234535,2.91069026722115,3.14483354744911,3.23988292073468
"t=302",2.80919096749656,2.96769201111644,3.01599647867497,3.61783337509304
"t=303",2.86434300342384,3.00963914854948,3.65721841619048,3.5619047204302
"t=304",2.89499707560518,3.6017703326965,3.53802968681753,3.62357887355931
"t=305",3.38587664704893,3.39813185465602,3.56369927179213,3.13232306452521
"t=306",3.1213368652736,3.40804998000965,3.12923848883772,3.20629160581445
"t=307",3.29680948868653,3.10053668930053,3.13874201577189,3.67662041767576
"t=308",3.05586814263782,3.11488189676904,3.6451438227375,3.12944032121354
"t=309",3.1619931250645,3.71616279930624,3.07818906699016,3.14274652101376
"t=310",3.72037190165081,3.18212865523622,3.08393685210347,3.17658174898012
"t=311",3.20355566173782,2.94751934864346,3.16392254693245,3.47412723294594
"t=312",3.05023738769146,3.21403906943737,3.42586212911582,3.10344963222592
"t=313",3.22474433034019,3.39500455265932,3.18038926748974,3.18668790555308
"t=314",3.32541525007935,3.26194408360719,3.18716156941853,3.12177648805826
"t=315",3.29233715105484,3.1102825192298,3.18358902844637,3.06781808843707
"t=316",3.10019986323484,3.19421094556239,2.98118547861885,2.94470595845189
"t=317",3.15357905136262,2.92439538388603,2.9231685962303,3.15575896545395
"t=318",2.90602926470959,2.88453302109521,3.15478785952849,3.0337161223372
"t=319",2.85415730186749,3.18523089346364,2.96867036818327,3.0027447051866
"t=320",3.13788459026526,2.95847592630502,2.94356142750164,2.81469526677142
"t=321",2.96787477457872,2.9881847223955,2.74089497415253,3.5646173051248
"t=322",2.99796994052791,2.83312438559058,3.68203699383681,2.56656673625429
"t=323",2.83824920823261,3.61527673032057,2.60140855933929,2.67408329888999
"t=324",3.64436790021347,2.65559303537086,2.71998042088749,2.61518253728317
"t=325",2.79774231665258,2.75953713339259,2.73967495092406,2.54925890209041
"t=326",2.44808287768767,2.54881442071403,2.56979317291993,2.46395985889832
"t=327",2.46949925368532,2.77430967673266,2.56695089797826,2.0453484900999
"t=328",2.74665903736711,2.5639278694502,2.01135508718643,2.81774472274822
"t=329",2.20686084213117,2.0583271385216,2.65614082129866,1.86806528159683
"t=330",1.99773819416735,2.39430920575768,1.7963392701391,1.72809773923985
"t=331",2.4207903109129,1.75998041481222,1.77424685846973,2.08630706073071
"t=332",1.67390232884695,1.82790051636551,1.97215634745056,1.86284651525157
"t=333",1.86245698541832,1.99854348930873,1.85049446480158,1.81704192274777
"t=334",1.96645497422402,1.83648276121558,1.85844680539775,1.5390727665178
"t=335",1.78680330091678,1.8237532117658,1.54478420723608,1.79685188309046
"t=336",1.78720039145879,1.59294398493672,1.74601698084916,1.39100150920309
"t=337",1.66285972917134,1.73636236173021,1.38676361832868,2.39492028266771
"t=338",1.79806416685914,1.3853955139956,2.48097157337261,2.14538410668085
"t=339",1.37251700354596,2.33811118822003,2.1190771647494,1.5818442836299
"t=340",2.42465143673408,2.08835578677201,1.57482559715399,1.70384921635162
"t=341",1.97914797395308,1.61346072788935,1.7620682105645,1.50436011984785
"t=342",1.66040511347276,1.74985988952087,1.48353538775494,1.80315784872901
"t=343",1.74174946971883,1.46722689699954,1.78667055383684,1.7245362724216
"t=344",1.44797405311384,1.74111555442787,1.74532756612067,1.56102893314266
"t=345",1.77588513143639,1.75789055903704,1.55293612176534,1.87398880546
"t=346",1.7189429170198,1.56004593146189,1.8945019695726,1.8331154020786
"t=347",1.57155650425561,1.93396679518647,1.83879653149525,2.19700271041595
"t=348",1.88538884377655,1.82359314146347,2.2105511756474,2.07221060478119
"t=349",1.80763456375029,2.20152452515806,2.07117991634751,2.73635610143139
"t=350",2.16064670602146,2.07113857710217,2.75312281241293,2.7364810163159
"t=351",2.05066473608689,2.75189805985629,2.6882323780364,2.49105145280619
"t=352",2.69811549049467,2.75470963870404,2.49430247098114,2.43254015923494
"t=353",2.72624291057814,2.41342922836576,2.45841240047653,2.63018780489073
"t=354",2.38796351204362,2.55005302629819,2.64317859541233,2.68383889830444
"t=355",2.54472557973874,2.62991791442874,2.65290214048711,3.1506516734259
"t=356",2.54345335596314,2.63798132952417,3.19507315529314,3.12670467192859
"t=357",2.65593503394652,3.19746800083202,3.12445834047379,2.9065629598235
"t=358",3.13647235232114,3.07448817616046,2.84235916980663,3.54602407788107
"t=359",2.91116193452196,2.79667661829574,3.43103573979823,3.7514424253052
"t=360",2.7753607061642,3.38119809003658,3.71500843505668,3.88980860360343
"t=361",3.47421047965675,3.81191371360523,4.07593371911993,NA
"t=362",3.57228573506258,4.00003604899228,NA,NA
"t=363",3.66572192112435,NA,NA,NA
