"","h1","h2","h3","h4"
"t=277",2.46193933373721,1.80808768151527,1.90510171986717,2.32641718447275
"t=278",1.93588840123666,1.91387479973283,2.16903653806914,1.73993031076716
"t=279",1.95447151063021,2.28476958544818,1.75171198764856,1.66625663186924
"t=280",2.18104069220645,1.76157110190451,1.69528947466096,1.4761176110191
"t=281",1.66903099978664,1.69518325163151,1.50940226157675,1.47117541443269
"t=282",1.63873866915053,1.54160668406769,1.45930810039057,1.45524236905471
"t=283",1.58092865280116,1.42113187094045,1.41806777464559,1.91460967152889
"t=284",1.45830610130619,1.40047376230367,1.91524041868992,2.11980770404539
"t=285",1.39241052692963,1.88102105141936,2.12506499084787,1.97641234732058
"t=286",1.83427172153581,2.09422986916483,1.95822985545355,1.58880312404298
"t=287",1.94937727166974,1.89391177407921,1.5402614859404,1.34809582008425
"t=288",1.7505598678287,1.49361982305425,1.38847101718877,1.35360379411945
"t=289",1.42809782940682,1.3869852572116,1.36251318603646,1.45171190506944
"t=290",1.35866846898201,1.37637891184301,1.44793582146777,1.63971969948798
"t=291",1.32517824262013,1.41192976082688,1.63916529556617,2.30262600192212
"t=292",1.38929677786554,1.64679603086239,2.35067969361549,1.85004767890763
"t=293",1.61904448460673,2.31292337962566,1.83047603166902,1.95473770795306
"t=294",2.28303545003997,1.83463304652329,1.92827973222133,2.4424935015992
"t=295",1.74198484736639,1.90833341473597,2.34015268328909,2.49369536402735
"t=296",1.89049913521478,2.2771991086512,2.49005810085366,2.12630694598833
"t=297",2.3568684985833,2.51265211694163,2.14885810414488,2.26454490629089
"t=298",2.47000322173799,2.09544082174122,2.23748878106734,3.40805631999647
"t=299",2.04734676822003,2.19242277820897,3.34304399728176,2.95881960216042
"t=300",2.18403272891765,3.32250674292614,2.98278888800172,3.2460305396986
"t=301",3.25817659837463,2.9485308814085,3.18420286693514,3.2983574328506
"t=302",2.84367584081148,3.02787856939353,3.112600433587,3.83273958172563
"t=303",2.89365062570667,3.05969957080803,3.78663691589675,3.72164040709341
"t=304",2.91251597705294,3.66418634093402,3.65512152058971,3.74494697511122
"t=305",3.43448591315929,3.50432493973493,3.66178413074184,3.13952109895994
"t=306",3.19165253973203,3.49988394738119,3.12484085543506,3.32916584955504
"t=307",3.34520319155043,3.0576109322193,3.23368693316478,3.70079029999724
"t=308",3.0003239202215,3.18791612943882,3.64357258117467,3.06673569907246
"t=309",3.23659311795709,3.73455902257491,3.05715260106289,3.23050334228309
"t=310",3.72277565125043,3.08659814225245,3.10244868936354,3.19963442150355
"t=311",3.12174500705389,2.96324320324781,3.19988865183885,3.40504688965515
"t=312",3.08772339486969,3.25571436048697,3.4101235296257,3.15627112600285
"t=313",3.26608405797959,3.39106970677937,3.23215748774795,3.10035257892733
"t=314",3.31079968126347,3.27738473143339,3.11426073981892,3.1811091420081
"t=315",3.30251095407886,3.05013154636599,3.2458125202274,3.00153832518857
"t=316",3.02818094603108,3.21464022586798,2.92204013161924,2.9820834217758
"t=317",3.20804201712914,2.85659187201963,2.96150246788158,3.12982531356769
"t=318",2.82791640546216,2.8933035422582,3.12186173460763,2.97331683388724
"t=319",2.86894249901737,3.15766500723741,2.89994399225077,3.12293203501918
"t=320",3.10862610674247,2.8988382986643,3.04851597048659,2.80417745394539
"t=321",2.92855247060697,3.08917603659182,2.73653548274457,3.38328779447334
"t=322",3.10228053417718,2.85677707914157,3.49846058427431,2.47515045126435
"t=323",2.82301660384834,3.44054651519301,2.47901762911421,2.67221252610886
"t=324",3.51950802404435,2.56021733829139,2.71263359827383,2.6488240243664
"t=325",2.71175812302576,2.73390249250936,2.76525526597455,2.57322695654
"t=326",2.48030764970751,2.6181864618153,2.62237249750877,2.40404023451437
"t=327",2.54362247476448,2.71976593139488,2.43964341468193,2.04710470489628
"t=328",2.60618273123308,2.39548989269687,2.0163839778483,2.62631518507423
"t=329",2.1447557401834,2.07518031160821,2.52093562963788,1.84934888689078
"t=330",2.03291606491307,2.3142737176721,1.79049257681558,1.74529097211016
"t=331",2.3488503764152,1.74199314603682,1.80198805702614,2.04343652416831
"t=332",1.68710360972335,1.86526773561288,1.95018876047223,1.88713431791757
"t=333",1.90596107370307,1.99897253713299,1.88464630833784,1.80087861099801
"t=334",1.93528051931045,1.82415935270021,1.84359130190494,1.52120425975565
"t=335",1.79973115880869,1.82330352992678,1.54726815702189,1.80406417549183
"t=336",1.79645643591246,1.60428976713012,1.75059380804201,1.37510955232711
"t=337",1.68978373203821,1.72115931690867,1.38251716032332,2.39551591668089
"t=338",1.78956903588621,1.36693437971849,2.49468877614095,2.1391981566099
"t=339",1.35976354168276,2.35509730188528,2.12774058184255,1.62007673308016
"t=340",2.44043621727624,2.09088485979477,1.63521167090354,1.68747938455811
"t=341",1.92422750404109,1.62369041913516,1.76736227014857,1.4903250098868
"t=342",1.70280991539813,1.7764673047215,1.46200836973969,1.7940389218756
"t=343",1.75767657486057,1.44518389681706,1.78260361043389,1.7616689548692
"t=344",1.43064707708371,1.74072074871836,1.78601162106813,1.58938572185672
"t=345",1.77366052396326,1.80000766981989,1.57969031292524,1.8904526152823
"t=346",1.7594599855079,1.60718331408161,1.9221196042923,1.85075738562953
"t=347",1.61106330788645,1.94391035912659,1.84909443838585,2.20182083271285
"t=348",1.87314009379116,1.83068231850279,2.23264110274393,2.09231404982322
"t=349",1.81829010328468,2.22528476395403,2.08555750880551,2.79390984395878
"t=350",2.17716538815342,2.08283474823548,2.80585288403553,2.74370071974877
"t=351",2.05141257222919,2.77037542543965,2.67685120288924,2.50144304651475
"t=352",2.70646536846438,2.75172628773944,2.50108532758897,2.45756565130193
"t=353",2.72151129856974,2.43849018838707,2.46718102001576,2.641273535126
"t=354",2.41227448785783,2.54950038312283,2.65783601478658,2.70380541612277
"t=355",2.53953470088206,2.64463450701701,2.65998187731572,3.13822676086319
"t=356",2.57343525305665,2.65306121839042,3.16605582242472,3.08513601028817
"t=357",2.66625820305472,3.14998481797963,3.07122617347348,2.89108729286429
"t=358",3.09933036592327,3.02342603009489,2.81933800787258,3.5417304556338
"t=359",2.89309068803049,2.78947044587262,3.46378970177666,3.78085451911701
"t=360",2.77501792487524,3.40717960139624,3.74592709121769,3.81442722986663
"t=361",3.46323415982257,3.81745529932887,3.8097615612245,NA
"t=362",3.6333796947021,3.83098590502706,NA,NA
"t=363",3.51354659615472,NA,NA,NA
